time, Vcn, Von, VoVcn,
50.197618, 1.674170, 1.662891, -0.011279,
50.207982, 1.670142, 1.662085, -0.008057,
50.218231, 1.670947, 1.670142, -0.000806,
50.228643, 1.670142, 1.673364, 0.003223,
50.238868, 1.673364, 1.641943, -0.031421,
50.249321, 1.670142, 1.674976, 0.004834,
50.259429, 1.666919, 1.672559, 0.005640,
50.269540, 1.662891, 1.641138, -0.021753,
50.279873, 1.666113, 1.661279, -0.004834,
50.290216, 1.654834, 1.653223, -0.001611,
50.300657, 1.664502, 1.678198, 0.013696,
50.310766, 1.662891, 1.674170, 0.011279,
50.320861, 1.664502, 1.670947, 0.006445,
50.331057, 1.666919, 1.661279, -0.005640,
50.341432, 1.662891, 1.661279, -0.001611,
50.351854, 1.669336, 1.670947, 0.001611,
50.361957, 1.665308, 1.664502, -0.000806,
50.372213, 1.664502, 1.649194, -0.015308,
50.382640, 1.664502, 1.662891, -0.001611,
50.392889, 1.670142, 1.661279, -0.008862,
50.403315, 1.665308, 1.656445, -0.008862,
50.413651, 1.662891, 1.654834, -0.008057,
50.423878, 1.665308, 1.657251, -0.008057,
50.434320, 1.669336, 1.670142, 0.000806,
50.444561, 1.662085, 1.674976, 0.012891,
50.454771, 1.668530, 1.654834, -0.013696,
50.465113, 1.666919, 1.674170, 0.007251,
50.475294, 1.658862, 1.650806, -0.008057,
50.485545, 1.665308, 1.639526, -0.025781,
50.495864, 1.673364, 1.673364, 0.000000,
50.505995, 1.662085, 1.661279, -0.000806,
50.516315, 1.666113, 1.666113, 0.000000,
50.526429, 1.666919, 1.661279, -0.005640,
50.536858, 1.666113, 1.654028, -0.012085,
50.547218, 1.668530, 1.650000, -0.018530,
50.557650, 1.665308, 1.656445, -0.008862,
50.567992, 1.674170, 1.672559, -0.001611,
50.578433, 1.679810, 1.662085, -0.017725,
50.588765, 1.678198, 1.665308, -0.012891,
50.599182, 1.678198, 1.674976, -0.003223,
50.609530, 1.678198, 1.670947, -0.007251,
50.619783, 1.672559, 1.640332, -0.032227,
50.630311, 1.677393, 1.668530, -0.008862,
50.640315, 1.679004, 1.654834, -0.024170,
50.650768, 1.677393, 1.670142, -0.007251,
50.661147, 1.674976, 1.660474, -0.014502,
50.671434, 1.678198, 1.670142, -0.008057,
50.681871, 1.672559, 1.679810, 0.007251,
50.691989, 1.662891, 1.662891, 0.000000,
50.702084, 1.673364, 1.672559, -0.000806,
50.712441, 1.673364, 1.677393, 0.004028,
50.722545, 1.670947, 1.670142, -0.000806,
50.732989, 1.673364, 1.674976, 0.001611,
50.743218, 1.677393, 1.662085, -0.015308,
50.753651, 1.670142, 1.658862, -0.011279,
50.763996, 1.674170, 1.670142, -0.004028,
50.774424, 1.670947, 1.670947, 0.000000,
50.784433, 1.672559, 1.674170, 0.001611,
50.794537, 1.673364, 1.636304, -0.037061,
50.804984, 1.669336, 1.660474, -0.008862,
50.815321, 1.674170, 1.694311, 0.020142,
50.825515, 1.674976, 1.662085, -0.012891,
50.835868, 1.673364, 1.658862, -0.014502,
50.846215, 1.677393, 1.674170, -0.003223,
50.856645, 1.672559, 1.670947, -0.001611,
50.866980, 1.672559, 1.677393, 0.004834,
50.877187, 1.672559, 1.658862, -0.013696,
50.887442, 1.662891, 1.666113, 0.003223,
50.897544, 1.654834, 1.641138, -0.013696,
50.907980, 1.662085, 1.647583, -0.014502,
50.918323, 1.660474, 1.664502, 0.004028,
50.928555, 1.662891, 1.650000, -0.012891,
50.939098, 1.658862, 1.656445, -0.002417,
50.949533, 1.658862, 1.674976, 0.016113,
50.959636, 1.664502, 1.664502, 0.000000,
50.969784, 1.666919, 1.662085, -0.004834,
50.980226, 1.662085, 1.647583, -0.014502,
50.990545, 1.666113, 1.641138, -0.024976,
51.000981, 1.660474, 1.654834, -0.005640,
51.011252, 1.664502, 1.647583, -0.016919,
51.021535, 1.662085, 1.657251, -0.004834,
51.031973, 1.666113, 1.670142, 0.004028,
51.042218, 1.661279, 1.673364, 0.012085,
51.052435, 1.665308, 1.668530, 0.003223,
51.062593, 1.662891, 1.668530, 0.005640,
51.072663, 1.662891, 1.654834, -0.008057,
51.082980, 1.662891, 1.654834, -0.008057,
51.093326, 1.661279, 1.662085, 0.000806,
51.103555, 1.665308, 1.666919, 0.001611,
51.113651, 1.666919, 1.661279, -0.005640,
51.123990, 1.670142, 1.652417, -0.017725,
51.134502, 1.666113, 1.670947, 0.004834,
51.144657, 1.666919, 1.670142, 0.003223,
51.154875, 1.662085, 1.635498, -0.026587,
51.165319, 1.664502, 1.676587, 0.012085,
51.175509, 1.668530, 1.669336, 0.000806,
51.185538, 1.665308, 1.669336, 0.004028,
51.195651, 1.666919, 1.665308, -0.001611,
51.205985, 1.674976, 1.670142, -0.004834,
51.216288, 1.679810, 1.670947, -0.008862,
51.226623, 1.679004, 1.664502, -0.014502,
51.237090, 1.674976, 1.635498, -0.039477,
51.247434, 1.677393, 1.666919, -0.010474,
51.257868, 1.677393, 1.682227, 0.004834,
51.267990, 1.674976, 1.643555, -0.031421,
51.278423, 1.679004, 1.677393, -0.001611,
51.288771, 1.674976, 1.665308, -0.009668,
51.299210, 1.674976, 1.665308, -0.009668,
51.309544, 1.666113, 1.654834, -0.011279,
51.319889, 1.677393, 1.666113, -0.011279,
51.330407, 1.678198, 1.668530, -0.009668,
51.340766, 1.670142, 1.658057, -0.012085,
51.351217, 1.670142, 1.652417, -0.017725,
51.361578, 1.674170, 1.672559, -0.001611,
51.371871, 1.673364, 1.656445, -0.016919,
51.382321, 1.673364, 1.668530, -0.004834,
51.392656, 1.677393, 1.669336, -0.008057,
51.403107, 1.674170, 1.673364, -0.000806,
51.413442, 1.673364, 1.665308, -0.008057,
51.423770, 1.672559, 1.658057, -0.014502,
51.434231, 1.674976, 1.683032, 0.008057,
51.444438, 1.679004, 1.670947, -0.008057,
51.454872, 1.672559, 1.654834, -0.017725,
51.465255, 1.670142, 1.672559, 0.002417,
51.475434, 1.673364, 1.681421, 0.008057,
51.485544, 1.673364, 1.677393, 0.004028,
51.495653, 1.669336, 1.644360, -0.024976,
51.506110, 1.672559, 1.664502, -0.008057,
51.516439, 1.674976, 1.672559, -0.002417,
51.526864, 1.656445, 1.677393, 0.020947,
51.537184, 1.664502, 1.658862, -0.005640,
51.547553, 1.662891, 1.668530, 0.005640,
51.557769, 1.664502, 1.658862, -0.005640,
51.568120, 1.665308, 1.678198, 0.012891,
51.578328, 1.664502, 1.662085, -0.002417,
51.588655, 1.654834, 1.650806, -0.004028,
51.598979, 1.657251, 1.677393, 0.020142,
51.609113, 1.668530, 1.658862, -0.009668,
51.619448, 1.664502, 1.662085, -0.002417,
51.629887, 1.664502, 1.679004, 0.014502,
51.640099, 1.666919, 1.653223, -0.013696,
51.650509, 1.661279, 1.677393, 0.016113,
51.660536, 1.662085, 1.660474, -0.001611,
51.670840, 1.670142, 1.662085, -0.008057,
51.681212, 1.665308, 1.658057, -0.007251,
51.691561, 1.668530, 1.664502, -0.004028,
51.701981, 1.665308, 1.657251, -0.008057,
51.712321, 1.670142, 1.639526, -0.030615,
51.722660, 1.670142, 1.662085, -0.008057,
51.733095, 1.662891, 1.676587, 0.013696,
51.743316, 1.670142, 1.665308, -0.004834,
51.753778, 1.665308, 1.653223, -0.012085,
51.764150, 1.670947, 1.666113, -0.004834,
51.774534, 1.666919, 1.658057, -0.008862,
51.784770, 1.665308, 1.674976, 0.009668,
51.794836, 1.666113, 1.662085, -0.004028,
51.805220, 1.668530, 1.654834, -0.013696,
51.815544, 1.666919, 1.662891, -0.004028,
51.825982, 1.664502, 1.654834, -0.009668,
51.836404, 1.666113, 1.665308, -0.000806,
51.846776, 1.683032, 1.650000, -0.033032,
51.857112, 1.673364, 1.670142, -0.003223,
51.867481, 1.677393, 1.677393, 0.000000,
51.877661, 1.668530, 1.666113, -0.002417,
51.888000, 1.677393, 1.649194, -0.028198,
51.898316, 1.674976, 1.681421, 0.006445,
51.908512, 1.673364, 1.662891, -0.010474,
51.918779, 1.677393, 1.670142, -0.007251,
51.929219, 1.673364, 1.658862, -0.014502,
51.939773, 1.677393, 1.668530, -0.008862,
51.950217, 1.676587, 1.645972, -0.030615,
51.960536, 1.674170, 1.662085, -0.012085,
51.970873, 1.678198, 1.641943, -0.036255,
51.981238, 1.672559, 1.670142, -0.002417,
51.991540, 1.673364, 1.662891, -0.010474,
52.001875, 1.673364, 1.673364, 0.000000,
52.011991, 1.672559, 1.640332, -0.032227,
52.022328, 1.673364, 1.670947, -0.002417,
52.032867, 1.678198, 1.670947, -0.007251,
52.043327, 1.669336, 1.669336, 0.000000,
52.053544, 1.666113, 1.679004, 0.012891,
52.063695, 1.674170, 1.662085, -0.012085,
52.073995, 1.662085, 1.661279, -0.000806,
52.084456, 1.676587, 1.666919, -0.009668,
52.094777, 1.677393, 1.666919, -0.010474,
52.105186, 1.674170, 1.649194, -0.024976,
52.115443, 1.673364, 1.683032, 0.009668,
52.125662, 1.662085, 1.658862, -0.003223,
52.136219, 1.677393, 1.669336, -0.008057,
52.146666, 1.676587, 1.683838, 0.007251,
52.156872, 1.679004, 1.666919, -0.012085,
52.167229, 1.665308, 1.670142, 0.004834,
52.177442, 1.674170, 1.652417, -0.021753,
52.187776, 1.662085, 1.658862, -0.003223,
52.198105, 1.664502, 1.668530, 0.004028,
52.208224, 1.662891, 1.677393, 0.014502,
52.218314, 1.666919, 1.672559, 0.005640,
52.228542, 1.662085, 1.672559, 0.010474,
52.238767, 1.658862, 1.661279, 0.002417,
52.248878, 1.654834, 1.666113, 0.011279,
52.258992, 1.662085, 1.658862, -0.003223,
52.269324, 1.665308, 1.654834, -0.010474,
52.279779, 1.666113, 1.661279, -0.004834,
52.290106, 1.665308, 1.666113, 0.000806,
52.300297, 1.670142, 1.674170, 0.004028,
52.310324, 1.666113, 1.662085, -0.004028,
52.320663, 1.670142, 1.656445, -0.013696,
52.331228, 1.665308, 1.660474, -0.004834,
52.341662, 1.665308, 1.654028, -0.011279,
52.352100, 1.665308, 1.668530, 0.003223,
52.362251, 1.662085, 1.666919, 0.004834,
52.372332, 1.668530, 1.662085, -0.006445,
52.382773, 1.668530, 1.665308, -0.003223,
52.393103, 1.666113, 1.662085, -0.004028,
52.403542, 1.664502, 1.662085, -0.002417,
52.413780, 1.665308, 1.657251, -0.008057,
52.424188, 1.666113, 1.665308, -0.000806,
52.434548, 1.668530, 1.662085, -0.006445,
52.444992, 1.662085, 1.661279, -0.000806,
52.455447, 1.662085, 1.660474, -0.001611,
52.465774, 1.658057, 1.677393, 0.019336,
52.476009, 1.666113, 1.661279, -0.004834,
52.486327, 1.679004, 1.674170, -0.004834,
52.496656, 1.679004, 1.666919, -0.012085,
52.507077, 1.679810, 1.665308, -0.014502,
52.517345, 1.670947, 1.677393, 0.006445,
52.527519, 1.676587, 1.685449, 0.008862,
52.537786, 1.677393, 1.662085, -0.015308,
52.548112, 1.679004, 1.664502, -0.014502,
52.558464, 1.677393, 1.666113, -0.011279,
52.568798, 1.673364, 1.640332, -0.033032,
52.579238, 1.676587, 1.670947, -0.005640,
52.589547, 1.674170, 1.674170, 0.000000,
52.599622, 1.674976, 1.670947, -0.004028,
52.609893, 1.677393, 1.672559, -0.004834,
52.620225, 1.677393, 1.654834, -0.022559,
52.630776, 1.670947, 1.677393, 0.006445,
52.640991, 1.670142, 1.647583, -0.022559,
52.651429, 1.673364, 1.668530, -0.004834,
52.661786, 1.676587, 1.666113, -0.010474,
52.672101, 1.678198, 1.654028, -0.024170,
52.682537, 1.666113, 1.674170, 0.008057,
52.692548, 1.678198, 1.670947, -0.007251,
52.702883, 1.677393, 1.669336, -0.008057,
52.713221, 1.677393, 1.669336, -0.008057,
52.723543, 1.674976, 1.658057, -0.016919,
52.733900, 1.679004, 1.670142, -0.008862,
52.744333, 1.677393, 1.669336, -0.008057,
52.754771, 1.674170, 1.643555, -0.030615,
52.765113, 1.677393, 1.673364, -0.004028,
52.775520, 1.672559, 1.670947, -0.001611,
52.785776, 1.668530, 1.674170, 0.005640,
52.795878, 1.676587, 1.665308, -0.011279,
52.806311, 1.662085, 1.654834, -0.007251,
52.816670, 1.662085, 1.670142, 0.008057,
52.826875, 1.658862, 1.664502, 0.005640,
52.837080, 1.662085, 1.656445, -0.005640,
52.847441, 1.662085, 1.665308, 0.003223,
52.857655, 1.656445, 1.656445, 0.000000,
52.867776, 1.664502, 1.670142, 0.005640,
52.877996, 1.662085, 1.661279, -0.000806,
52.888337, 1.670142, 1.661279, -0.008862,
52.898668, 1.672559, 1.666113, -0.006445,
52.908996, 1.668530, 1.668530, 0.000000,
52.918996, 1.662085, 1.668530, 0.006445,
52.929229, 1.666113, 1.656445, -0.009668,
52.939777, 1.668530, 1.669336, 0.000806,
52.949994, 1.670142, 1.654834, -0.015308,
52.960333, 1.666919, 1.664502, -0.002417,
52.970673, 1.666919, 1.656445, -0.010474,
52.981111, 1.662891, 1.662085, -0.000806,
52.991455, 1.662085, 1.662085, 0.000000,
53.001578, 1.665308, 1.661279, -0.004028,
53.011879, 1.670947, 1.650806, -0.020142,
53.022230, 1.662891, 1.662085, -0.000806,
53.032664, 1.670142, 1.668530, -0.001611,
53.043114, 1.664502, 1.665308, 0.000806,
53.053333, 1.670142, 1.677393, 0.007251,
53.063480, 1.666113, 1.670947, 0.004834,
53.073545, 1.662891, 1.640332, -0.022559,
53.083877, 1.669336, 1.668530, -0.000806,
53.094224, 1.657251, 1.662085, 0.004834,
53.104438, 1.673364, 1.670142, -0.003223,
53.114775, 1.670142, 1.658862, -0.011279,
53.125220, 1.678198, 1.656445, -0.021753,
53.135777, 1.670947, 1.666113, -0.004834,
53.146237, 1.676587, 1.666113, -0.010474,
53.156655, 1.668530, 1.658862, -0.009668,
53.167001, 1.679810, 1.674976, -0.004834,
53.177446, 1.674170, 1.658862, -0.015308,
53.187782, 1.677393, 1.660474, -0.016919,
53.198153, 1.668530, 1.653223, -0.015308,
53.208555, 1.674170, 1.666919, -0.007251,
53.218882, 1.677393, 1.665308, -0.012085,
53.229260, 1.673364, 1.679004, 0.005640,
53.239538, 1.672559, 1.662085, -0.010474,
53.249998, 1.673364, 1.678198, 0.004834,
53.260108, 1.677393, 1.654028, -0.023364,
53.270442, 1.678198, 1.660474, -0.017725,
53.280870, 1.676587, 1.660474, -0.016113,
53.291228, 1.678198, 1.672559, -0.005640,
53.301652, 1.672559, 1.673364, 0.000806,
53.311692, 1.666919, 1.657251, -0.009668,
53.322001, 1.677393, 1.666919, -0.010474,
53.332508, 1.676587, 1.677393, 0.000806,
53.342663, 1.673364, 1.668530, -0.004834,
53.353109, 1.672559, 1.670947, -0.001611,
53.363508, 1.674170, 1.670142, -0.004028,
53.373777, 1.670142, 1.656445, -0.013696,
53.384115, 1.676587, 1.664502, -0.012085,
53.394463, 1.670947, 1.654834, -0.016113,
53.404885, 1.674170, 1.657251, -0.016919,
53.415227, 1.678198, 1.670142, -0.008057,
53.425665, 1.678198, 1.669336, -0.008862,
53.436113, 1.672559, 1.678198, 0.005640,
53.446326, 1.666919, 1.674976, 0.008057,
53.456555, 1.654834, 1.652417, -0.002417,
53.466896, 1.664502, 1.666919, 0.002417,
53.477101, 1.664502, 1.674170, 0.009668,
53.487227, 1.665308, 1.666919, 0.001611,
53.497334, 1.662085, 1.664502, 0.002417,
53.507545, 1.666919, 1.661279, -0.005640,
53.517842, 1.665308, 1.666113, 0.000806,
53.528000, 1.664502, 1.673364, 0.008862,
53.538190, 1.666919, 1.658057, -0.008862,
53.548536, 1.664502, 1.674976, 0.010474,
53.558659, 1.665308, 1.658057, -0.007251,
53.569005, 1.669336, 1.661279, -0.008057,
53.579448, 1.662891, 1.658862, -0.004028,
53.589780, 1.666113, 1.658862, -0.007251,
53.600226, 1.666113, 1.665308, -0.000806,
53.610547, 1.662085, 1.661279, -0.000806,
53.620779, 1.664502, 1.654834, -0.009668,
53.631308, 1.661279, 1.662085, 0.000806,
53.641544, 1.657251, 1.656445, -0.000806,
53.651999, 1.669336, 1.662085, -0.007251,
53.662438, 1.665308, 1.658862, -0.006445,
53.672717, 1.669336, 1.654834, -0.014502,
53.683111, 1.668530, 1.665308, -0.003223,
53.693444, 1.662891, 1.668530, 0.005640,
53.703545, 1.666113, 1.650806, -0.015308,
53.713784, 1.664502, 1.662085, -0.002417,
53.724208, 1.670142, 1.666919, -0.003223,
53.734570, 1.665308, 1.658862, -0.006445,
53.744994, 1.662891, 1.660474, -0.002417,
53.755447, 1.664502, 1.677393, 0.012891,
53.765552, 1.676587, 1.670947, -0.005640,
53.775960, 1.673364, 1.670947, -0.002417,
53.786240, 1.674170, 1.674976, 0.000806,
53.796330, 1.679004, 1.666919, -0.012085,
53.806672, 1.679004, 1.662085, -0.016919,
53.816994, 1.673364, 1.665308, -0.008057,
53.827455, 1.676587, 1.670142, -0.006445,
53.837892, 1.674976, 1.658862, -0.016113,
53.848327, 1.678198, 1.673364, -0.004834,
53.858774, 1.677393, 1.670142, -0.007251,
53.869106, 1.676587, 1.660474, -0.016113,
53.879542, 1.674170, 1.664502, -0.009668,
53.889876, 1.672559, 1.670142, -0.002417,
53.900306, 1.678198, 1.665308, -0.012891,
53.910664, 1.664502, 1.650000, -0.014502,
53.921003, 1.672559, 1.664502, -0.008057,
53.931502, 1.674976, 1.662085, -0.012891,
53.941890, 1.677393, 1.666113, -0.011279,
53.952327, 1.664502, 1.674170, 0.009668,
53.962475, 1.666919, 1.678198, 0.011279,
53.972564, 1.678198, 1.676587, -0.001611,
53.982883, 1.674976, 1.681421, 0.006445,
53.993004, 1.665308, 1.679004, 0.013696,
54.003229, 1.670947, 1.661279, -0.009668,
54.013542, 1.676587, 1.672559, -0.004028,
54.023784, 1.665308, 1.662891, -0.002417,
54.031671, 1.672559, 1.674976, 0.002417,
54.041882, 1.676587, 1.661279, -0.015308,
54.052330, 1.676587, 1.670142, -0.006445,
54.062686, 1.672559, 1.662085, -0.010474,
54.072994, 1.677393, 1.674976, -0.002417,
54.083468, 1.670142, 1.681421, 0.011279,
54.093559, 1.673364, 1.662891, -0.010474,
54.103993, 1.668530, 1.662085, -0.006445,
54.114350, 1.657251, 1.650000, -0.007251,
54.124778, 1.661279, 1.637109, -0.024170,
54.135284, 1.668530, 1.661279, -0.007251,
54.145664, 1.660474, 1.662085, 0.001611,
54.155882, 1.668530, 1.661279, -0.007251,
54.166228, 1.665308, 1.632275, -0.033032,
54.176659, 1.666919, 1.683838, 0.016919,
54.186780, 1.666113, 1.662085, -0.004028,
54.197049, 1.665308, 1.654028, -0.011279,
54.207452, 1.662891, 1.665308, 0.002417,
54.217562, 1.666113, 1.682227, 0.016113,
54.227783, 1.666113, 1.670947, 0.004834,
54.237889, 1.662085, 1.662085, 0.000000,
54.247994, 1.665308, 1.662085, -0.003223,
54.258445, 1.662085, 1.648389, -0.013696,
54.268783, 1.666919, 1.662891, -0.004028,
54.279234, 1.664502, 1.647583, -0.016919,
54.289572, 1.665308, 1.660474, -0.004834,
54.299996, 1.666919, 1.662891, -0.004028,
54.310341, 1.658057, 1.670947, 0.012891,
54.320451, 1.658057, 1.689478, 0.031421,
54.330687, 1.660474, 1.661279, 0.000806,
54.340887, 1.657251, 1.662085, 0.004834,
54.351114, 1.666113, 1.668530, 0.002417,
54.361274, 1.670142, 1.662085, -0.008057,
54.371545, 1.665308, 1.665308, 0.000000,
54.381662, 1.660474, 1.672559, 0.012085,
54.391783, 1.666113, 1.679810, 0.013696,
54.402000, 1.658862, 1.678198, 0.019336,
54.412124, 1.678198, 1.658862, -0.019336,
54.422452, 1.678198, 1.673364, -0.004834,
54.432879, 1.678198, 1.673364, -0.004834,
54.443360, 1.678198, 1.662085, -0.016113,
54.453782, 1.674976, 1.670947, -0.004028,
54.464198, 1.676587, 1.662891, -0.013696,
54.474557, 1.672559, 1.664502, -0.008057,
54.484887, 1.683032, 1.668530, -0.014502,
54.495235, 1.674170, 1.672559, -0.001611,
54.505666, 1.674976, 1.662085, -0.012891,
54.515997, 1.678198, 1.668530, -0.009668,
54.526442, 1.679810, 1.661279, -0.018530,
54.536777, 1.674170, 1.661279, -0.012891,
54.547234, 1.678198, 1.643555, -0.034644,
54.557666, 1.670142, 1.662085, -0.008057,
54.568000, 1.679004, 1.650000, -0.029004,
54.578457, 1.677393, 1.674170, -0.003223,
54.588787, 1.674170, 1.650806, -0.023364,
54.599202, 1.677393, 1.672559, -0.004834,
54.609551, 1.672559, 1.647583, -0.024976,
54.619784, 1.672559, 1.670947, -0.001611,
54.630208, 1.674170, 1.654834, -0.019336,
54.640688, 1.677393, 1.657251, -0.020142,
54.651123, 1.670142, 1.652417, -0.017725,
54.661495, 1.673364, 1.674170, 0.000806,
54.671556, 1.670947, 1.666919, -0.004028,
54.681888, 1.678198, 1.665308, -0.012891,
54.692228, 1.666919, 1.673364, 0.006445,
54.702453, 1.674976, 1.672559, -0.002417,
54.712786, 1.672559, 1.689478, 0.016919,
54.722895, 1.666919, 1.668530, 0.001611,
54.733242, 1.661279, 1.669336, 0.008057,
54.743456, 1.662085, 1.661279, -0.000806,
54.753884, 1.669336, 1.672559, 0.003223,
54.764013, 1.662891, 1.662085, -0.000806,
54.774421, 1.662891, 1.654028, -0.008862,
54.784664, 1.665308, 1.673364, 0.008057,
54.794781, 1.662085, 1.662085, 0.000000,
54.804888, 1.669336, 1.661279, -0.008057,
54.815238, 1.668530, 1.662085, -0.006445,
54.825669, 1.664502, 1.678198, 0.013696,
54.835918, 1.669336, 1.660474, -0.008862,
54.846329, 1.665308, 1.660474, -0.004834,
54.856777, 1.660474, 1.654834, -0.005640,
54.867113, 1.666919, 1.674976, 0.008057,
54.877310, 1.665308, 1.670947, 0.005640,
54.887336, 1.662085, 1.662085, 0.000000,
54.897340, 1.670142, 1.670947, 0.000806,
54.907557, 1.662891, 1.662085, -0.000806,
54.917891, 1.666113, 1.658862, -0.007251,
54.928334, 1.662085, 1.662085, 0.000000,
54.938452, 1.662085, 1.658862, -0.003223,
54.948789, 1.662085, 1.658862, -0.003223,
54.959116, 1.668530, 1.661279, -0.007251,
54.969466, 1.665308, 1.650806, -0.014502,
54.979885, 1.674976, 1.660474, -0.014502,
54.990237, 1.662891, 1.643555, -0.019336,
55.000668, 1.670142, 1.662891, -0.007251,
55.010886, 1.670142, 1.673364, 0.003223,
55.020991, 1.668530, 1.661279, -0.007251,
55.031451, 1.665308, 1.652417, -0.012891,
55.041889, 1.664502, 1.654028, -0.010474,
55.052335, 1.678198, 1.670947, -0.007251,
55.062702, 1.677393, 1.669336, -0.008057,
55.072996, 1.673364, 1.656445, -0.016919,
55.083376, 1.677393, 1.668530, -0.008862,
55.093791, 1.674170, 1.665308, -0.008862,
55.104230, 1.677393, 1.658862, -0.018530,
55.114561, 1.674170, 1.662891, -0.011279,
55.124896, 1.677393, 1.669336, -0.008057,
55.135347, 1.665308, 1.674170, 0.008862,
55.145582, 1.670142, 1.656445, -0.013696,
55.156004, 1.670142, 1.668530, -0.001611,
55.166385, 1.679004, 1.683838, 0.004834,
55.176560, 1.669336, 1.664502, -0.004834,
55.186894, 1.678198, 1.658057, -0.020142,
55.197236, 1.676587, 1.664502, -0.012085,
55.207678, 1.676587, 1.683838, 0.007251,
55.217788, 1.676587, 1.670947, -0.005640,
55.228205, 1.674170, 1.657251, -0.016919,
55.238569, 1.666919, 1.665308, -0.001611,
55.248886, 1.674976, 1.679004, 0.004028,
55.259003, 1.669336, 1.664502, -0.004834,
55.269333, 1.665308, 1.674976, 0.009668,
55.279550, 1.673364, 1.660474, -0.012891,
55.289885, 1.674976, 1.650806, -0.024170,
55.300334, 1.677393, 1.681421, 0.004028,
55.310451, 1.677393, 1.673364, -0.004028,
55.320788, 1.670142, 1.673364, 0.003223,
55.331087, 1.676587, 1.660474, -0.016113,
55.341465, 1.672559, 1.666919, -0.005640,
55.351880, 1.676587, 1.666919, -0.009668,
55.362278, 1.670142, 1.666919, -0.003223,
55.372557, 1.662085, 1.662891, 0.000806,
55.382679, 1.662891, 1.669336, 0.006445,
55.392786, 1.654834, 1.660474, 0.005640,
55.402993, 1.670142, 1.664502, -0.005640,
55.413336, 1.662085, 1.649194, -0.012891,
55.423675, 1.656445, 1.657251, 0.000806,
55.434006, 1.665308, 1.695117, 0.029809,
55.444237, 1.658057, 1.662085, 0.004028,
55.454449, 1.668530, 1.669336, 0.000806,
55.464656, 1.670142, 1.662085, -0.008057,
55.474998, 1.662085, 1.665308, 0.003223,
55.485122, 1.669336, 1.677393, 0.008057,
55.495272, 1.666113, 1.662085, -0.004028,
55.505672, 1.664502, 1.660474, -0.004028,
55.515997, 1.670142, 1.656445, -0.013696,
55.526446, 1.665308, 1.669336, 0.004028,
55.536568, 1.666113, 1.670947, 0.004834,
55.546784, 1.664502, 1.657251, -0.007251,
55.557255, 1.668530, 1.670142, 0.001611,
55.567345, 1.668530, 1.681421, 0.012891,
55.577548, 1.666919, 1.665308, -0.001611,
55.587880, 1.666113, 1.647583, -0.018530,
55.598247, 1.668530, 1.662891, -0.005640,
55.608675, 1.658057, 1.661279, 0.003223,
55.618795, 1.666919, 1.664502, -0.002417,
55.629236, 1.660474, 1.662085, 0.001611,
55.639555, 1.668530, 1.668530, 0.000000,
55.649788, 1.669336, 1.660474, -0.008862,
55.660120, 1.670947, 1.672559, 0.001611,
55.670237, 1.662085, 1.664502, 0.002417,
55.680450, 1.666113, 1.661279, -0.004834,
55.690779, 1.678198, 1.666919, -0.011279,
55.701223, 1.669336, 1.670142, 0.000806,
55.711277, 1.670142, 1.662891, -0.007251,
55.721566, 1.673364, 1.658057, -0.015308,
55.732124, 1.678198, 1.673364, -0.004834,
55.742564, 1.676587, 1.666919, -0.009668,
55.753042, 1.674976, 1.676587, 0.001611,
55.763151, 1.662891, 1.683032, 0.020142,
55.773244, 1.670947, 1.670142, -0.000806,
55.783674, 1.676587, 1.670142, -0.006445,
55.794014, 1.674170, 1.672559, -0.001611,
55.804450, 1.666919, 1.658862, -0.008057,
55.814788, 1.674976, 1.664502, -0.010474,
55.825230, 1.676587, 1.676587, 0.000000,
55.835342, 1.670142, 1.673364, 0.003223,
55.845556, 1.673364, 1.686255, 0.012891,
55.855786, 1.676587, 1.654834, -0.021753,
55.866138, 1.677393, 1.691895, 0.014502,
55.876346, 1.664502, 1.679004, 0.014502,
55.886471, 1.666919, 1.658057, -0.008862,
55.896787, 1.673364, 1.662891, -0.010474,
55.907123, 1.669336, 1.668530, -0.000806,
55.917465, 1.673364, 1.670947, -0.002417,
55.927894, 1.676587, 1.654834, -0.021753,
55.938347, 1.670142, 1.662085, -0.008057,
55.948788, 1.666919, 1.670142, 0.003223,
55.958887, 1.670947, 1.674976, 0.004028,
55.968786, 1.673364, 1.654834, -0.018530,
55.979234, 1.669336, 1.670947, 0.001611,
55.989350, 1.678198, 1.664502, -0.013696,
55.999789, 1.672559, 1.669336, -0.003223,
56.010121, 1.666113, 1.687060, 0.020947,
56.020234, 1.665308, 1.665308, 0.000000,
56.030431, 1.661279, 1.647583, -0.013696,
56.040805, 1.664502, 1.654834, -0.009668,
56.051231, 1.658862, 1.662085, 0.003223,
56.061381, 1.666919, 1.668530, 0.001611,
56.071454, 1.666919, 1.637915, -0.029004,
56.081903, 1.665308, 1.669336, 0.004028,
56.092004, 1.665308, 1.647583, -0.017725,
56.102463, 1.662085, 1.664502, 0.002417,
56.112562, 1.666919, 1.681421, 0.014502,
56.122682, 1.670947, 1.669336, -0.001611,
56.133228, 1.660474, 1.654834, -0.005640,
56.143675, 1.665308, 1.662085, -0.003223,
56.154114, 1.670142, 1.676587, 0.006445,
56.164257, 1.665308, 1.665308, 0.000000,
56.174429, 1.665308, 1.658862, -0.006445,
56.184682, 1.662085, 1.664502, 0.002417,
