time, Vcn, Von, VoVcn,
15.864842, 1.668530, 1.647583, -0.020947,
15.875178, 1.666919, 1.665308, -0.001611,
15.885624, 1.665308, 1.662085, -0.003223,
15.896057, 1.668530, 1.679004, 0.010474,
15.906266, 1.666919, 1.686255, 0.019336,
15.916394, 1.670142, 1.637915, -0.032227,
15.926747, 1.668530, 1.670142, 0.001611,
15.937032, 1.664502, 1.650000, -0.014502,
15.947294, 1.668530, 1.658057, -0.010474,
15.957736, 1.668530, 1.674976, 0.006445,
15.967884, 1.669336, 1.654028, -0.015308,
15.978177, 1.668530, 1.673364, 0.004834,
15.988391, 1.657251, 1.661279, 0.004028,
15.998618, 1.668530, 1.664502, -0.004028,
16.009069, 1.658862, 1.662085, 0.003223,
16.019180, 1.669336, 1.664502, -0.004834,
16.029506, 1.666919, 1.662085, -0.004834,
16.039934, 1.670142, 1.654834, -0.015308,
16.050282, 1.666919, 1.647583, -0.019336,
16.060730, 1.668530, 1.669336, 0.000806,
16.070856, 1.661279, 1.654834, -0.006445,
16.081251, 1.665308, 1.676587, 0.011279,
16.091398, 1.670142, 1.662891, -0.007251,
16.101725, 1.666919, 1.654834, -0.012085,
16.112174, 1.670142, 1.673364, 0.003223,
16.122277, 1.670142, 1.665308, -0.004834,
16.132728, 1.668530, 1.657251, -0.011279,
16.143179, 1.666919, 1.672559, 0.005640,
16.153280, 1.668530, 1.654834, -0.013696,
16.163733, 1.664502, 1.666919, 0.002417,
16.173868, 1.662085, 1.662085, 0.000000,
16.184062, 1.661279, 1.665308, 0.004028,
16.194282, 1.668530, 1.666919, -0.001611,
16.204628, 1.669336, 1.673364, 0.004028,
16.214850, 1.668530, 1.661279, -0.007251,
16.225179, 1.662085, 1.662085, 0.000000,
16.235282, 1.669336, 1.637915, -0.031421,
16.245627, 1.670142, 1.670142, 0.000000,
16.255813, 1.668530, 1.658057, -0.010474,
16.266082, 1.664502, 1.669336, 0.004834,
16.276185, 1.670947, 1.662085, -0.008862,
16.286544, 1.666113, 1.672559, 0.006445,
16.296724, 1.668530, 1.676587, 0.008057,
16.306933, 1.670947, 1.636304, -0.034644,
16.317302, 1.669336, 1.668530, -0.000806,
16.327622, 1.665308, 1.666113, 0.000806,
16.338033, 1.666919, 1.658862, -0.008057,
16.348390, 1.670142, 1.654834, -0.015308,
16.358849, 1.666919, 1.669336, 0.002417,
16.369020, 1.666113, 1.658862, -0.007251,
16.379286, 1.666919, 1.662085, -0.004834,
16.389714, 1.669336, 1.656445, -0.012891,
16.400184, 1.668530, 1.653223, -0.015308,
16.410621, 1.666919, 1.664502, -0.002417,
16.420955, 1.668530, 1.669336, 0.000806,
16.431056, 1.666113, 1.650806, -0.015308,
16.441392, 1.669336, 1.670142, 0.000806,
16.451500, 1.670142, 1.653223, -0.016919,
16.461955, 1.669336, 1.670142, 0.000806,
16.472062, 1.661279, 1.661279, 0.000000,
16.482274, 1.666919, 1.664502, -0.002417,
16.492709, 1.668530, 1.649194, -0.019336,
16.503061, 1.668530, 1.654028, -0.014502,
16.513540, 1.672559, 1.665308, -0.007251,
16.523845, 1.670142, 1.654834, -0.015308,
16.534288, 1.665308, 1.666919, 0.001611,
16.544498, 1.664502, 1.670142, 0.005640,
16.554630, 1.666919, 1.666113, -0.000806,
16.565063, 1.668530, 1.664502, -0.004028,
16.575396, 1.669336, 1.670142, 0.000806,
16.585626, 1.666113, 1.656445, -0.009668,
16.596061, 1.666919, 1.670947, 0.004028,
16.606260, 1.666919, 1.661279, -0.005640,
16.616629, 1.668530, 1.664502, -0.004028,
16.626949, 1.670142, 1.677393, 0.007251,
16.637252, 1.666919, 1.643555, -0.023364,
16.647624, 1.662891, 1.665308, 0.002417,
16.657839, 1.673364, 1.649194, -0.024170,
16.668199, 1.666919, 1.660474, -0.006445,
16.678508, 1.666919, 1.662891, -0.004028,
16.688950, 1.672559, 1.661279, -0.011279,
16.699392, 1.670142, 1.650000, -0.020142,
16.709870, 1.665308, 1.670947, 0.005640,
16.719949, 1.670947, 1.668530, -0.002417,
16.730245, 1.661279, 1.670947, 0.009668,
16.740502, 1.666919, 1.654834, -0.012085,
16.750844, 1.665308, 1.660474, -0.004834,
16.761279, 1.665308, 1.660474, -0.004834,
16.771623, 1.666113, 1.662891, -0.003223,
16.782065, 1.669336, 1.670142, 0.000806,
16.792278, 1.669336, 1.662891, -0.006445,
16.802623, 1.665308, 1.664502, -0.000806,
16.812953, 1.666919, 1.674976, 0.008057,
16.822960, 1.666919, 1.669336, 0.002417,
16.833181, 1.670947, 1.665308, -0.005640,
16.843647, 1.669336, 1.666113, -0.003223,
16.853971, 1.664502, 1.670947, 0.006445,
16.864179, 1.670142, 1.658862, -0.011279,
16.874507, 1.670142, 1.668530, -0.001611,
16.884950, 1.664502, 1.670142, 0.005640,
16.895151, 1.670142, 1.674976, 0.004834,
16.905181, 1.670947, 1.654834, -0.016113,
16.915503, 1.668530, 1.657251, -0.011279,
16.925849, 1.666919, 1.662085, -0.004834,
16.936279, 1.666113, 1.658057, -0.008057,
16.946627, 1.666113, 1.670947, 0.004834,
16.956843, 1.665308, 1.683838, 0.018530,
16.966956, 1.669336, 1.649194, -0.020142,
16.977399, 1.662085, 1.658862, -0.003223,
16.987851, 1.662085, 1.673364, 0.011279,
16.998068, 1.668530, 1.673364, 0.004834,
17.008274, 1.669336, 1.670142, 0.000806,
17.018394, 1.665308, 1.647583, -0.017725,
17.028737, 1.666919, 1.645166, -0.021753,
17.039284, 1.658862, 1.650806, -0.008057,
17.049629, 1.669336, 1.653223, -0.016113,
17.060064, 1.668530, 1.670947, 0.002417,
17.070194, 1.669336, 1.653223, -0.016113,
17.080500, 1.670142, 1.660474, -0.009668,
17.090849, 1.669336, 1.650806, -0.018530,
17.101282, 1.669336, 1.640332, -0.029004,
17.111746, 1.662891, 1.644360, -0.018530,
17.122071, 1.669336, 1.676587, 0.007251,
17.132279, 1.666919, 1.653223, -0.013696,
17.142745, 1.662891, 1.670947, 0.008057,
17.152849, 1.668530, 1.654834, -0.013696,
17.163285, 1.669336, 1.673364, 0.004028,
17.173408, 1.668530, 1.647583, -0.020947,
17.183847, 1.670142, 1.662085, -0.008057,
17.194286, 1.669336, 1.673364, 0.004028,
17.204395, 1.668530, 1.660474, -0.008057,
17.214729, 1.670142, 1.665308, -0.004834,
17.225073, 1.666113, 1.670142, 0.004028,
17.235296, 1.665308, 1.652417, -0.012891,
17.245740, 1.665308, 1.695923, 0.030615,
17.255935, 1.666919, 1.669336, 0.002417,
17.265972, 1.664502, 1.668530, 0.004028,
17.276074, 1.666919, 1.672559, 0.005640,
17.286297, 1.666113, 1.660474, -0.005640,
17.296733, 1.660474, 1.665308, 0.004834,
17.306923, 1.670142, 1.658862, -0.011279,
17.317201, 1.669336, 1.648389, -0.020947,
17.327502, 1.666113, 1.670142, 0.004028,
17.337880, 1.666113, 1.670142, 0.004028,
17.347961, 1.664502, 1.654834, -0.009668,
17.358401, 1.669336, 1.661279, -0.008057,
17.368806, 1.670947, 1.640332, -0.030615,
17.379065, 1.670947, 1.668530, -0.002417,
17.389399, 1.669336, 1.649194, -0.020142,
17.399840, 1.669336, 1.662891, -0.006445,
17.410287, 1.665308, 1.662085, -0.003223,
17.420627, 1.666919, 1.645166, -0.021753,
17.427974, 1.666919, 1.662085, -0.004834,
17.433734, 1.668530, 1.670142, 0.001611,
17.443946, 1.662085, 1.648389, -0.013696,
17.454286, 1.666919, 1.662891, -0.004028,
17.464623, 1.666113, 1.676587, 0.010474,
17.474724, 1.665308, 1.658057, -0.007251,
17.485189, 1.665308, 1.662085, -0.003223,
17.495608, 1.662085, 1.674976, 0.012891,
17.505831, 1.665308, 1.658862, -0.006445,
17.516185, 1.668530, 1.658862, -0.009668,
17.526515, 1.670142, 1.633887, -0.036255,
17.537037, 1.670142, 1.668530, -0.001611,
17.547294, 1.670142, 1.658862, -0.011279,
17.557732, 1.670142, 1.666113, -0.004028,
17.568121, 1.670142, 1.664502, -0.005640,
17.578406, 1.670142, 1.676587, 0.006445,
17.588502, 1.661279, 1.661279, 0.000000,
17.598633, 1.666919, 1.681421, 0.014502,
17.608848, 1.666113, 1.657251, -0.008862,
17.619183, 1.670947, 1.666919, -0.004028,
17.629508, 1.666113, 1.661279, -0.004834,
17.639950, 1.664502, 1.681421, 0.016919,
17.650065, 1.666919, 1.657251, -0.009668,
17.660511, 1.668530, 1.670142, 0.001611,
17.670653, 1.668530, 1.636304, -0.032227,
17.681046, 1.666919, 1.670142, 0.003223,
17.691071, 1.666919, 1.666113, -0.000806,
17.701414, 1.662085, 1.648389, -0.013696,
17.711854, 1.665308, 1.672559, 0.007251,
17.721966, 1.665308, 1.665308, 0.000000,
17.732067, 1.669336, 1.656445, -0.012891,
17.742509, 1.668530, 1.662085, -0.006445,
17.752853, 1.670142, 1.666113, -0.004028,
17.763289, 1.670142, 1.673364, 0.003223,
17.773492, 1.666113, 1.657251, -0.008862,
17.783960, 1.669336, 1.662085, -0.007251,
17.794397, 1.668530, 1.670142, 0.001611,
17.804504, 1.666919, 1.664502, -0.002417,
17.814858, 1.668530, 1.657251, -0.011279,
17.825201, 1.672559, 1.670142, -0.002417,
17.835630, 1.662085, 1.662891, 0.000806,
17.845859, 1.668530, 1.682227, 0.013696,
17.856034, 1.666113, 1.666113, 0.000000,
17.866071, 1.666919, 1.664502, -0.002417,
17.876403, 1.670142, 1.666919, -0.003223,
17.886844, 1.665308, 1.653223, -0.012085,
17.897279, 1.670142, 1.664502, -0.005640,
17.907739, 1.670947, 1.660474, -0.010474,
17.918072, 1.669336, 1.668530, -0.000806,
17.928305, 1.662085, 1.670142, 0.008057,
17.938616, 1.668530, 1.661279, -0.007251,
17.948941, 1.670142, 1.662085, -0.008057,
17.959292, 1.670947, 1.669336, -0.001611,
17.969660, 1.670142, 1.649194, -0.020947,
17.979955, 1.666919, 1.662085, -0.004834,
17.990293, 1.668530, 1.666113, -0.002417,
18.000634, 1.666919, 1.670142, 0.003223,
18.010846, 1.662085, 1.672559, 0.010474,
18.020983, 1.664502, 1.683838, 0.019336,
18.031183, 1.662085, 1.673364, 0.011279,
18.041409, 1.666113, 1.654834, -0.011279,
18.051734, 1.670142, 1.666113, -0.004028,
18.062183, 1.664502, 1.662085, -0.002417,
18.072506, 1.673364, 1.664502, -0.008862,
18.082955, 1.666113, 1.670142, 0.004028,
18.093150, 1.666919, 1.672559, 0.005640,
18.103189, 1.670947, 1.666919, -0.004028,
18.113506, 1.669336, 1.677393, 0.008057,
18.123633, 1.670142, 1.687060, 0.016919,
18.133859, 1.670142, 1.669336, -0.000806,
18.144291, 1.665308, 1.665308, 0.000000,
18.154406, 1.669336, 1.662085, -0.007251,
18.164754, 1.669336, 1.673364, 0.004028,
18.174855, 1.670142, 1.674976, 0.004834,
18.185070, 1.669336, 1.654834, -0.014502,
18.195514, 1.670142, 1.670947, 0.000806,
18.205715, 1.670142, 1.669336, -0.000806,
18.216067, 1.670142, 1.673364, 0.003223,
18.226188, 1.670142, 1.658862, -0.011279,
18.236702, 1.662891, 1.641138, -0.021753,
18.247074, 1.669336, 1.650806, -0.018530,
18.257502, 1.670142, 1.656445, -0.013696,
18.267893, 1.669336, 1.666919, -0.002417,
18.278193, 1.669336, 1.672559, 0.003223,
18.288410, 1.670142, 1.641943, -0.028198,
18.298847, 1.668530, 1.654834, -0.013696,
18.309289, 1.669336, 1.660474, -0.008862,
18.319630, 1.673364, 1.641138, -0.032227,
18.329952, 1.668530, 1.662085, -0.006445,
18.340508, 1.670142, 1.661279, -0.008862,
18.350651, 1.668530, 1.657251, -0.011279,
18.361070, 1.670142, 1.674976, 0.004834,
18.371195, 1.670142, 1.645972, -0.024170,
18.381629, 1.669336, 1.670142, 0.000806,
18.391818, 1.666113, 1.652417, -0.013696,
18.402194, 1.664502, 1.670947, 0.006445,
18.412413, 1.672559, 1.662891, -0.009668,
18.422739, 1.669336, 1.670142, 0.000806,
18.432953, 1.666113, 1.640332, -0.025781,
18.443286, 1.670947, 1.662085, -0.008862,
18.453641, 1.669336, 1.657251, -0.012085,
18.464055, 1.669336, 1.662085, -0.007251,
18.474414, 1.670947, 1.664502, -0.006445,
18.484950, 1.668530, 1.649194, -0.019336,
18.495404, 1.665308, 1.650000, -0.015308,
18.505822, 1.664502, 1.664502, 0.000000,
18.515855, 1.668530, 1.662891, -0.005640,
18.526185, 1.668530, 1.672559, 0.004028,
18.536394, 1.669336, 1.660474, -0.008862,
18.546793, 1.666113, 1.669336, 0.003223,
18.556938, 1.669336, 1.668530, -0.000806,
18.567178, 1.668530, 1.647583, -0.020947,
18.577508, 1.669336, 1.662891, -0.006445,
18.587861, 1.665308, 1.666113, 0.000806,
18.598077, 1.662085, 1.662085, 0.000000,
18.608287, 1.669336, 1.669336, 0.000000,
18.618403, 1.668530, 1.662085, -0.006445,
18.628742, 1.670947, 1.674976, 0.004028,
18.639045, 1.668530, 1.674976, 0.006445,
18.649076, 1.670142, 1.665308, -0.004834,
18.659496, 1.666919, 1.661279, -0.005640,
18.669893, 1.669336, 1.661279, -0.008057,
18.680188, 1.670947, 1.668530, -0.002417,
18.690509, 1.668530, 1.666113, -0.002417,
18.700904, 1.662891, 1.639526, -0.023364,
18.711288, 1.670142, 1.668530, -0.001611,
18.721633, 1.668530, 1.661279, -0.007251,
18.732071, 1.665308, 1.662891, -0.002417,
18.742550, 1.668530, 1.641943, -0.026587,
18.752855, 1.669336, 1.652417, -0.016919,
18.763282, 1.666919, 1.665308, -0.001611,
18.773639, 1.664502, 1.664502, 0.000000,
18.783740, 1.666919, 1.669336, 0.002417,
18.793981, 1.669336, 1.670142, 0.000806,
18.804073, 1.662891, 1.670142, 0.007251,
18.814183, 1.668530, 1.673364, 0.004834,
18.824291, 1.668530, 1.681421, 0.012891,
18.834502, 1.669336, 1.672559, 0.003223,
18.844743, 1.668530, 1.666113, -0.002417,
18.855071, 1.669336, 1.662085, -0.007251,
18.865405, 1.666919, 1.662891, -0.004028,
18.875754, 1.668530, 1.668530, 0.000000,
18.885959, 1.670142, 1.678198, 0.008057,
18.896073, 1.666113, 1.666113, 0.000000,
18.906268, 1.665308, 1.679004, 0.013696,
18.916404, 1.668530, 1.654028, -0.014502,
18.926748, 1.669336, 1.666113, -0.003223,
18.937262, 1.668530, 1.654834, -0.013696,
18.947642, 1.665308, 1.672559, 0.007251,
18.957848, 1.666113, 1.666113, 0.000000,
18.967908, 1.668530, 1.658057, -0.010474,
18.978188, 1.668530, 1.654028, -0.014502,
18.988525, 1.666919, 1.645972, -0.020947,
18.998967, 1.669336, 1.656445, -0.012891,
19.009408, 1.666919, 1.666919, 0.000000,
19.019403, 1.668530, 1.653223, -0.015308,
19.029744, 1.670947, 1.666113, -0.004834,
19.040291, 1.668530, 1.666113, -0.002417,
19.050638, 1.669336, 1.654028, -0.015308,
19.061084, 1.670142, 1.668530, -0.001611,
19.071506, 1.661279, 1.658057, -0.003223,
19.081939, 1.666919, 1.664502, -0.002417,
19.092280, 1.666113, 1.660474, -0.005640,
19.102640, 1.670947, 1.662085, -0.008862,
19.113078, 1.670142, 1.681421, 0.011279,
19.123191, 1.670947, 1.650000, -0.020947,
19.133639, 1.669336, 1.654028, -0.015308,
19.144074, 1.658862, 1.677393, 0.018530,
19.154192, 1.666919, 1.664502, -0.002417,
19.164510, 1.670142, 1.670142, 0.000000,
19.174539, 1.668530, 1.658862, -0.009668,
19.184954, 1.670142, 1.654834, -0.015308,
19.195389, 1.669336, 1.670142, 0.000806,
19.205512, 1.666919, 1.656445, -0.010474,
19.215856, 1.666113, 1.673364, 0.007251,
19.225986, 1.664502, 1.662085, -0.002417,
19.236411, 1.673364, 1.649194, -0.024170,
19.246733, 1.670142, 1.669336, -0.000806,
19.257178, 1.670142, 1.677393, 0.007251,
19.267290, 1.662085, 1.650000, -0.012085,
19.277635, 1.669336, 1.670142, 0.000806,
19.287857, 1.666919, 1.679004, 0.012085,
19.298075, 1.665308, 1.679810, 0.014502,
19.308314, 1.670142, 1.658057, -0.012085,
19.318636, 1.670142, 1.650000, -0.020142,
19.328953, 1.666919, 1.682227, 0.015308,
19.339286, 1.668530, 1.645972, -0.022559,
19.349650, 1.662085, 1.662085, 0.000000,
19.359842, 1.662085, 1.669336, 0.007251,
19.370013, 1.666113, 1.672559, 0.006445,
19.380079, 1.669336, 1.673364, 0.004028,
19.390186, 1.662085, 1.665308, 0.003223,
19.400311, 1.665308, 1.657251, -0.008057,
19.410745, 1.668530, 1.677393, 0.008862,
19.420854, 1.665308, 1.670142, 0.004834,
19.431074, 1.665308, 1.674170, 0.008862,
19.441270, 1.666919, 1.669336, 0.002417,
19.444009, 1.670142, 1.666919, -0.003223,
19.453080, 1.664502, 1.657251, -0.007251,
19.463542, 1.668530, 1.658862, -0.009668,
19.473877, 1.670142, 1.674170, 0.004028,
19.484081, 1.666919, 1.669336, 0.002417,
19.494293, 1.665308, 1.668530, 0.003223,
19.504406, 1.665308, 1.673364, 0.008057,
19.514514, 1.666113, 1.640332, -0.025781,
19.524852, 1.668530, 1.670142, 0.001611,
19.535074, 1.670947, 1.640332, -0.030615,
19.545404, 1.669336, 1.666113, -0.003223,
19.555817, 1.662891, 1.661279, -0.001611,
19.566072, 1.666919, 1.664502, -0.002417,
19.576409, 1.666113, 1.665308, -0.000806,
19.586856, 1.668530, 1.657251, -0.011279,
19.597340, 1.664502, 1.662085, -0.002417,
19.607749, 1.665308, 1.670142, 0.004834,
19.617858, 1.665308, 1.664502, -0.000806,
19.627511, 1.668530, 1.666113, -0.002417,
19.637933, 1.666919, 1.670947, 0.004028,
19.647956, 1.666919, 1.670142, 0.003223,
19.658077, 1.664502, 1.662891, -0.001611,
19.668433, 1.668530, 1.650000, -0.018530,
19.678743, 1.660474, 1.649194, -0.011279,
19.689198, 1.670142, 1.666919, -0.003223,
19.699630, 1.668530, 1.650000, -0.018530,
19.710081, 1.662085, 1.676587, 0.014502,
19.720195, 1.662085, 1.677393, 0.015308,
19.730294, 1.669336, 1.652417, -0.016919,
19.740753, 1.668530, 1.658862, -0.009668,
19.751078, 1.668530, 1.643555, -0.024976,
19.761514, 1.668530, 1.670947, 0.002417,
19.771641, 1.670142, 1.670142, 0.000000,
19.781750, 1.670142, 1.677393, 0.007251,
19.791949, 1.664502, 1.666919, 0.002417,
19.802075, 1.668530, 1.662085, -0.006445,
19.812502, 1.660474, 1.681421, 0.020947,
19.822649, 1.666113, 1.656445, -0.009668,
19.833071, 1.668530, 1.662085, -0.006445,
19.843411, 1.669336, 1.647583, -0.021753,
19.853744, 1.658862, 1.665308, 0.006445,
19.863967, 1.669336, 1.674170, 0.004834,
19.874109, 1.666919, 1.669336, 0.002417,
19.884288, 1.666919, 1.666919, 0.000000,
19.894405, 1.669336, 1.669336, 0.000000,
19.903815, 1.670142, 1.670142, 0.000000,
19.913966, 1.669336, 1.658057, -0.011279,
19.924215, 1.666919, 1.673364, 0.006445,
19.934413, 1.670947, 1.658057, -0.012891,
19.944740, 1.670142, 1.662085, -0.008057,
19.955082, 1.662891, 1.665308, 0.002417,
19.965201, 1.669336, 1.665308, -0.004028,
19.975515, 1.666113, 1.649194, -0.016919,
19.985959, 1.666919, 1.647583, -0.019336,
19.996407, 1.668530, 1.650806, -0.017725,
20.006854, 1.665308, 1.652417, -0.012891,
20.017199, 1.665308, 1.673364, 0.008057,
20.027291, 1.668530, 1.666919, -0.001611,
20.037718, 1.668530, 1.670142, 0.001611,
20.047879, 1.664502, 1.682227, 0.017725,
20.058162, 1.669336, 1.649194, -0.020142,
20.068442, 1.666919, 1.653223, -0.013696,
20.078741, 1.666113, 1.662891, -0.003223,
20.088908, 1.666919, 1.670142, 0.003223,
20.099073, 1.666919, 1.654028, -0.012891,
20.109514, 1.666113, 1.662891, -0.003223,
20.119928, 1.672559, 1.664502, -0.008057,
20.130188, 1.668530, 1.662085, -0.006445,
20.140630, 1.666113, 1.668530, 0.002417,
20.150747, 1.670947, 1.664502, -0.006445,
20.161192, 1.670142, 1.681421, 0.011279,
20.171295, 1.665308, 1.654028, -0.011279,
20.181728, 1.668530, 1.647583, -0.020947,
20.192201, 1.666919, 1.662085, -0.004834,
20.202519, 1.669336, 1.637109, -0.032227,
20.212922, 1.668530, 1.652417, -0.016113,
20.223197, 1.662085, 1.668530, 0.006445,
20.233415, 1.666113, 1.649194, -0.016919,
20.243867, 1.664502, 1.673364, 0.008862,
20.253958, 1.666113, 1.670142, 0.004028,
20.264082, 1.666919, 1.653223, -0.013696,
20.274410, 1.672559, 1.664502, -0.008057,
20.284860, 1.662085, 1.662085, 0.000000,
20.295072, 1.662891, 1.670947, 0.008057,
20.305198, 1.666113, 1.670947, 0.004834,
20.315321, 1.662085, 1.660474, -0.001611,
20.325640, 1.666113, 1.664502, -0.001611,
20.336079, 1.669336, 1.662085, -0.007251,
20.346404, 1.666919, 1.672559, 0.005640,
20.356636, 1.670142, 1.657251, -0.012891,
20.366973, 1.668530, 1.650806, -0.017725,
20.377298, 1.666113, 1.666919, 0.000806,
20.387510, 1.666113, 1.665308, -0.000806,
20.397973, 1.668530, 1.665308, -0.003223,
20.408410, 1.669336, 1.654834, -0.014502,
20.418756, 1.668530, 1.656445, -0.012085,
20.429083, 1.666919, 1.662085, -0.004834,
20.439515, 1.665308, 1.665308, 0.000000,
20.449525, 1.662085, 1.664502, 0.002417,
20.459744, 1.666113, 1.670947, 0.004834,
20.469899, 1.670142, 1.665308, -0.004834,
20.480198, 1.670142, 1.670142, 0.000000,
20.485034, 1.669336, 1.660474, -0.008862,
20.495406, 1.669336, 1.668530, -0.000806,
20.505825, 1.669336, 1.670947, 0.001611,
20.515964, 1.665308, 1.664502, -0.000806,
20.526295, 1.665308, 1.662891, -0.002417,
20.536716, 1.668530, 1.653223, -0.015308,
20.547076, 1.666919, 1.673364, 0.006445,
20.557298, 1.665308, 1.661279, -0.004028,
20.567680, 1.670142, 1.658057, -0.012085,
20.577997, 1.665308, 1.668530, 0.003223,
20.588212, 1.661279, 1.658057, -0.003223,
20.598635, 1.670142, 1.665308, -0.004834,
20.609083, 1.666919, 1.662085, -0.004834,
20.619411, 1.662891, 1.673364, 0.010474,
20.629520, 1.662891, 1.676587, 0.013696,
20.639760, 1.668530, 1.653223, -0.015308,
20.650080, 1.670142, 1.652417, -0.017725,
20.660449, 1.669336, 1.660474, -0.008862,
20.670798, 1.664502, 1.662891, -0.001611,
20.681193, 1.668530, 1.658057, -0.010474,
20.691519, 1.666113, 1.656445, -0.009668,
20.701864, 1.670142, 1.653223, -0.016919,
20.712361, 1.670947, 1.670947, 0.000000,
20.722421, 1.666919, 1.665308, -0.001611,
20.732857, 1.666113, 1.652417, -0.013696,
20.743302, 1.669336, 1.666919, -0.002417,
20.753640, 1.666113, 1.639526, -0.026587,
20.764023, 1.668530, 1.665308, -0.003223,
20.774317, 1.664502, 1.666113, 0.001611,
20.784515, 1.664502, 1.652417, -0.012085,
20.794972, 1.666919, 1.677393, 0.010474,
20.805087, 1.666113, 1.682227, 0.016113,
20.815192, 1.662891, 1.673364, 0.010474,
20.825302, 1.664502, 1.662085, -0.002417,
20.835743, 1.665308, 1.641138, -0.024170,
20.846192, 1.666113, 1.670947, 0.004834,
20.856409, 1.673364, 1.654834, -0.018530,
20.866746, 1.666113, 1.664502, -0.001611,
20.877086, 1.669336, 1.668530, -0.000806,
20.887479, 1.670947, 1.658057, -0.012891,
20.897859, 1.662085, 1.666113, 0.004028,
20.908076, 1.669336, 1.683838, 0.014502,
20.918201, 1.666919, 1.664502, -0.002417,
20.928516, 1.666919, 1.670142, 0.003223,
20.938849, 1.668530, 1.666113, -0.002417,
20.949198, 1.670142, 1.650000, -0.020142,
20.959606, 1.668530, 1.673364, 0.004834,
20.969681, 1.665308, 1.662085, -0.003223,
20.979964, 1.668530, 1.662891, -0.005640,
20.990299, 1.669336, 1.664502, -0.004834,
21.000752, 1.669336, 1.657251, -0.012085,
21.011195, 1.670142, 1.666113, -0.004028,
21.021517, 1.664502, 1.658057, -0.006445,
21.031867, 1.669336, 1.670142, 0.000806,
21.042078, 1.665308, 1.673364, 0.008057,
21.052196, 1.669336, 1.644360, -0.024976,
21.062647, 1.669336, 1.669336, 0.000000,
21.072754, 1.666919, 1.662085, -0.004834,
21.083202, 1.664502, 1.662085, -0.002417,
21.093641, 1.669336, 1.670142, 0.000806,
21.103778, 1.665308, 1.670142, 0.004834,
21.113966, 1.670142, 1.658862, -0.011279,
21.124307, 1.668530, 1.658057, -0.010474,
21.134755, 1.662085, 1.654834, -0.007251,
21.145196, 1.664502, 1.664502, 0.000000,
21.155201, 1.665308, 1.658862, -0.006445,
21.165527, 1.668530, 1.654028, -0.014502,
21.175871, 1.662891, 1.662085, -0.000806,
21.186306, 1.668530, 1.658862, -0.009668,
21.196752, 1.672559, 1.658862, -0.013696,
21.207197, 1.658862, 1.662085, 0.003223,
21.217308, 1.664502, 1.656445, -0.008057,
21.227649, 1.666919, 1.670947, 0.004028,
21.237965, 1.662085, 1.660474, -0.001611,
21.248193, 1.668530, 1.643555, -0.024976,
21.258643, 1.669336, 1.661279, -0.008057,
21.269021, 1.670142, 1.658057, -0.012085,
21.279308, 1.668530, 1.676587, 0.008057,
21.289514, 1.670142, 1.676587, 0.006445,
21.299765, 1.666113, 1.653223, -0.012891,
21.310201, 1.668530, 1.662891, -0.005640,
21.320512, 1.670142, 1.662085, -0.008057,
21.330952, 1.664502, 1.662085, -0.002417,
21.341418, 1.662891, 1.676587, 0.013696,
21.351508, 1.666919, 1.652417, -0.014502,
21.361867, 1.665308, 1.682227, 0.016919,
21.371970, 1.665308, 1.658862, -0.006445,
21.382411, 1.670142, 1.657251, -0.012891,
21.392870, 1.666113, 1.660474, -0.005640,
21.403204, 1.664502, 1.662891, -0.001611,
21.413618, 1.670142, 1.669336, -0.000806,
21.423870, 1.665308, 1.665308, 0.000000,
21.434078, 1.669336, 1.669336, 0.000000,
21.444204, 1.666919, 1.664502, -0.002417,
21.451822, 1.670142, 1.661279, -0.008862,
21.462205, 1.670142, 1.677393, 0.007251,
21.472303, 1.670142, 1.670142, 0.000000,
21.482418, 1.669336, 1.658862, -0.010474,
21.492875, 1.666113, 1.661279, -0.004834,
21.503198, 1.665308, 1.653223, -0.012085,
21.513636, 1.662891, 1.654028, -0.008862,
21.523974, 1.665308, 1.658862, -0.006445,
21.534309, 1.668530, 1.658057, -0.010474,
21.544753, 1.670142, 1.672559, 0.002417,
21.554870, 1.670142, 1.662891, -0.007251,
21.565312, 1.668530, 1.650000, -0.018530,
21.575644, 1.666919, 1.670142, 0.003223,
21.585869, 1.664502, 1.653223, -0.011279,
21.596300, 1.666113, 1.668530, 0.002417,
21.606487, 1.672559, 1.665308, -0.007251,
21.616748, 1.670142, 1.661279, -0.008862,
21.627110, 1.673364, 1.674976, 0.001611,
21.637415, 1.669336, 1.665308, -0.004028,
21.647753, 1.669336, 1.662891, -0.006445,
21.658200, 1.662085, 1.666919, 0.004834,
21.668360, 1.669336, 1.664502, -0.004834,
21.678664, 1.662085, 1.670142, 0.008057,
21.688806, 1.665308, 1.666919, 0.001611,
21.698968, 1.666113, 1.665308, -0.000806,
21.709418, 1.666919, 1.662085, -0.004834,
21.719760, 1.670142, 1.666919, -0.003223,
21.730087, 1.664502, 1.658057, -0.006445,
21.740523, 1.668530, 1.660474, -0.008057,
21.750872, 1.666113, 1.662085, -0.004028,
21.761312, 1.672559, 1.669336, -0.003223,
21.771657, 1.661279, 1.664502, 0.003223,
21.781865, 1.662891, 1.660474, -0.002417,
21.792290, 1.670947, 1.662085, -0.008862,
21.802650, 1.670142, 1.654834, -0.015308,
21.813091, 1.670142, 1.665308, -0.004834,
21.823428, 1.666113, 1.662085, -0.004028,
