Cx20000,cmd: Cx20000
 Number of samples           0 ->          0,      uintl (  Cx)
 Number of samples           0 ->      20000,      uintl (  Cx)
unit_x, time, Vcn, Von, VoVcn,
x_unit, 32.137355, 1.654834, 1.591187, -0.063647,
x_unit, 32.149974, 1.654028, 1.593603, -0.060425,
x_unit, 32.162701, 1.654028, 1.587158, -0.066870,
x_unit, 32.175319, 1.652417, 1.600049, -0.052368,
x_unit, 32.187862, 1.654834, 1.603271, -0.051562,
x_unit, 32.200533, 1.654834, 1.600855, -0.053979,
x_unit, 32.213223, 1.652417, 1.596020, -0.056396,
x_unit, 32.225953, 1.657251, 1.600855, -0.056396,
x_unit, 32.238716, 1.652417, 1.587964, -0.064453,
x_unit, 32.251392, 1.645166, 1.591992, -0.053174,
x_unit, 32.263966, 1.647583, 1.589575, -0.058008,
x_unit, 32.276647, 1.650806, 1.594409, -0.056396,
x_unit, 32.289305, 1.647583, 1.596020, -0.051563,
x_unit, 32.302124, 1.648389, 1.600049, -0.048340,
x_unit, 32.314638, 1.647583, 1.595215, -0.052368,
x_unit, 32.327330, 1.648389, 1.603271, -0.045117,
x_unit, 32.339933, 1.650000, 1.596020, -0.053980,
x_unit, 32.352646, 1.652417, 1.596020, -0.056396,
x_unit, 32.365292, 1.650000, 1.596020, -0.053980,
x_unit, 32.377868, 1.650000, 1.571045, -0.078955,
x_unit, 32.387139, 1.647583, 1.596826, -0.050757,
x_unit, 32.392630, 1.648389, 1.596020, -0.052368,
x_unit, 32.405459, 1.650000, 1.598437, -0.051563,
x_unit, 32.418119, 1.649194, 1.582324, -0.066870,
x_unit, 32.430889, 1.650000, 1.596826, -0.053174,
x_unit, 32.443567, 1.647583, 1.585547, -0.062036,
x_unit, 32.456274, 1.653223, 1.633887, -0.019336,
x_unit, 32.468704, 1.652417, 1.599243, -0.053174,
x_unit, 32.481538, 1.650806, 1.618579, -0.032227,
x_unit, 32.494134, 1.647583, 1.583935, -0.063648,
x_unit, 32.506915, 1.649194, 1.604077, -0.045117,
x_unit, 32.519502, 1.647583, 1.587964, -0.059619,
x_unit, 32.532113, 1.649194, 1.594409, -0.054785,
x_unit, 32.544821, 1.650000, 1.595215, -0.054785,
x_unit, 32.557435, 1.650000, 1.598437, -0.051563,
x_unit, 32.569954, 1.658862, 1.600049, -0.058813,
x_unit, 32.582641, 1.654834, 1.600049, -0.054785,
x_unit, 32.595188, 1.657251, 1.594409, -0.062842,
x_unit, 32.608062, 1.654028, 1.603271, -0.050757,
x_unit, 32.620722, 1.654834, 1.611328, -0.043506,
x_unit, 32.633383, 1.656445, 1.583130, -0.073315,
x_unit, 32.646012, 1.657251, 1.596020, -0.061231,
x_unit, 32.658661, 1.657251, 1.603271, -0.053980,
x_unit, 32.671240, 1.654028, 1.600855, -0.053174,
x_unit, 32.683848, 1.657251, 1.600855, -0.056396,
x_unit, 32.696435, 1.654834, 1.598437, -0.056396,
x_unit, 32.709099, 1.656445, 1.571045, -0.085400,
x_unit, 32.721739, 1.652417, 1.599243, -0.053174,
x_unit, 32.734451, 1.656445, 1.581519, -0.074927,
x_unit, 32.747190, 1.656445, 1.594409, -0.062036,
x_unit, 32.759862, 1.653223, 1.611328, -0.041895,
x_unit, 32.772437, 1.658057, 1.611328, -0.046728,
x_unit, 32.785070, 1.653223, 1.589575, -0.063648,
x_unit, 32.797778, 1.658057, 1.600049, -0.058008,
x_unit, 32.810451, 1.652417, 1.587964, -0.064453,
x_unit, 32.823053, 1.654834, 1.595215, -0.059619,
x_unit, 32.835553, 1.656445, 1.590381, -0.066064,
x_unit, 32.848014, 1.654028, 1.590381, -0.063648,
x_unit, 32.860598, 1.654028, 1.598437, -0.055591,
x_unit, 32.873071, 1.654834, 1.599243, -0.055591,
x_unit, 32.885583, 1.654028, 1.596826, -0.057202,
x_unit, 32.898116, 1.648389, 1.593603, -0.054785,
x_unit, 32.910608, 1.645166, 1.598437, -0.046729,
x_unit, 32.923098, 1.645166, 1.569434, -0.075732,
x_unit, 32.935643, 1.644360, 1.611328, -0.033032,
x_unit, 32.948203, 1.649194, 1.591992, -0.057202,
x_unit, 32.960735, 1.649194, 1.615356, -0.033838,
x_unit, 32.973141, 1.649194, 1.586352, -0.062842,
x_unit, 32.985674, 1.650000, 1.595215, -0.054785,
x_unit, 32.998235, 1.645166, 1.596020, -0.049146,
x_unit, 33.010779, 1.645972, 1.591187, -0.054785,
x_unit, 33.023268, 1.650000, 1.606494, -0.043506,
x_unit, 33.035773, 1.649194, 1.625024, -0.024170,
x_unit, 33.048306, 1.650000, 1.606494, -0.043506,
x_unit, 33.060852, 1.645972, 1.596020, -0.049951,
x_unit, 33.073288, 1.650000, 1.600855, -0.049145,
x_unit, 33.085831, 1.650000, 1.618579, -0.031421,
x_unit, 33.098344, 1.650000, 1.591992, -0.058008,
x_unit, 33.110881, 1.649194, 1.608105, -0.041089,
x_unit, 33.123373, 1.649194, 1.604077, -0.045117,
x_unit, 33.135911, 1.650806, 1.567822, -0.082983,
x_unit, 33.148437, 1.650806, 1.593603, -0.057202,
x_unit, 33.160916, 1.652417, 1.596020, -0.056396,
x_unit, 33.173343, 1.649194, 1.603271, -0.045923,
x_unit, 33.185894, 1.649194, 1.604077, -0.045117,
x_unit, 33.198439, 1.653223, 1.595215, -0.058008,
x_unit, 33.211020, 1.654834, 1.590381, -0.064453,
x_unit, 33.223470, 1.657251, 1.611328, -0.045923,
x_unit, 33.236042, 1.660474, 1.593603, -0.066870,
x_unit, 33.248682, 1.658862, 1.599243, -0.059619,
x_unit, 33.261262, 1.654834, 1.590381, -0.064453,
x_unit, 33.273677, 1.657251, 1.604883, -0.052368,
x_unit, 33.286222, 1.658057, 1.578296, -0.079761,
x_unit, 33.298769, 1.654834, 1.596020, -0.058813,
x_unit, 33.311361, 1.654028, 1.587964, -0.066064,
x_unit, 33.323840, 1.656445, 1.602466, -0.053980,
x_unit, 33.336334, 1.654834, 1.593603, -0.061230,
x_unit, 33.348859, 1.650000, 1.598437, -0.051563,
x_unit, 33.361350, 1.654834, 1.595215, -0.059619,
x_unit, 33.373836, 1.658862, 1.612134, -0.046728,
x_unit, 33.386352, 1.653223, 1.591992, -0.061231,
x_unit, 33.398409, 1.656445, 1.595215, -0.061230,
x_unit, 33.407590, 1.653223, 1.621802, -0.031421,
x_unit, 33.420072, 1.657251, 1.599243, -0.058008,
x_unit, 33.432623, 1.656445, 1.581519, -0.074927,
x_unit, 33.445192, 1.650806, 1.595215, -0.055591,
x_unit, 33.457714, 1.654028, 1.600049, -0.053980,
x_unit, 33.470130, 1.654834, 1.596826, -0.058008,
x_unit, 33.482655, 1.654834, 1.599243, -0.055591,
x_unit, 33.495137, 1.654028, 1.600855, -0.053174,
x_unit, 33.507844, 1.653223, 1.600049, -0.053174,
x_unit, 33.520319, 1.647583, 1.598437, -0.049146,
x_unit, 33.532812, 1.644360, 1.599243, -0.045117,
x_unit, 33.545365, 1.643555, 1.571851, -0.071704,
x_unit, 33.557907, 1.647583, 1.599243, -0.048340,
x_unit, 33.570368, 1.647583, 1.599243, -0.048340,
x_unit, 33.582867, 1.648389, 1.593603, -0.054785,
x_unit, 33.595291, 1.650000, 1.587964, -0.062036,
x_unit, 33.607893, 1.653223, 1.600049, -0.053174,
x_unit, 33.620388, 1.649194, 1.618579, -0.030615,
x_unit, 33.632922, 1.647583, 1.603271, -0.044312,
x_unit, 33.645428, 1.647583, 1.587964, -0.059619,
x_unit, 33.657952, 1.650000, 1.583935, -0.066064,
x_unit, 33.670371, 1.645972, 1.594409, -0.051563,
x_unit, 33.682894, 1.650000, 1.595215, -0.054785,
x_unit, 33.695373, 1.650000, 1.620190, -0.029810,
x_unit, 33.708041, 1.649194, 1.600855, -0.048340,
x_unit, 33.720526, 1.650000, 1.596020, -0.053980,
x_unit, 33.733099, 1.650806, 1.575073, -0.075732,
x_unit, 33.745594, 1.650000, 1.591992, -0.058008,
x_unit, 33.758148, 1.650806, 1.600049, -0.050757,
x_unit, 33.770573, 1.650000, 1.596020, -0.053980,
x_unit, 33.783062, 1.650000, 1.596020, -0.053980,
x_unit, 33.795463, 1.650806, 1.589575, -0.061230,
x_unit, 33.808116, 1.650000, 1.600049, -0.049951,
x_unit, 33.820697, 1.649194, 1.600855, -0.048340,
x_unit, 33.833303, 1.653223, 1.596020, -0.057202,
x_unit, 33.845843, 1.658057, 1.596020, -0.062036,
x_unit, 33.858338, 1.650806, 1.603271, -0.047534,
x_unit, 33.870778, 1.654028, 1.603271, -0.050757,
x_unit, 33.883325, 1.656445, 1.578296, -0.078149,
x_unit, 33.895882, 1.656445, 1.596020, -0.060425,
x_unit, 33.908641, 1.654834, 1.596826, -0.058008,
x_unit, 33.921338, 1.654834, 1.604883, -0.049951,
x_unit, 33.934068, 1.653223, 1.599243, -0.053980,
x_unit, 33.946760, 1.654028, 1.608105, -0.045923,
x_unit, 33.959489, 1.653223, 1.595215, -0.058008,
x_unit, 33.972050, 1.657251, 1.631470, -0.025781,
x_unit, 33.984715, 1.650000, 1.608105, -0.041895,
x_unit, 33.997420, 1.652417, 1.579907, -0.072510,
x_unit, 34.010137, 1.654028, 1.600855, -0.053174,
x_unit, 34.022734, 1.656445, 1.606494, -0.049951,
x_unit, 34.035351, 1.650000, 1.596826, -0.053174,
x_unit, 34.047918, 1.654028, 1.596020, -0.058008,
x_unit, 34.060627, 1.650000, 1.593603, -0.056396,
x_unit, 34.073153, 1.654834, 1.608105, -0.046728,
x_unit, 34.085862, 1.654028, 1.608911, -0.045117,
x_unit, 34.098615, 1.653223, 1.611328, -0.041895,
x_unit, 34.111268, 1.650806, 1.598437, -0.052368,
x_unit, 34.123851, 1.654028, 1.604883, -0.049145,
x_unit, 34.136527, 1.657251, 1.595215, -0.062036,
x_unit, 34.149245, 1.656445, 1.599243, -0.057202,
x_unit, 34.161849, 1.650000, 1.581519, -0.068481,
x_unit, 34.174377, 1.645166, 1.600855, -0.044312,
x_unit, 34.187097, 1.647583, 1.586352, -0.061231,
x_unit, 34.199834, 1.647583, 1.566211, -0.081372,
x_unit, 34.212554, 1.649194, 1.593603, -0.055591,
x_unit, 34.225087, 1.645166, 1.589575, -0.055591,
x_unit, 34.237773, 1.649194, 1.596826, -0.052368,
x_unit, 34.250371, 1.648389, 1.585547, -0.062842,
x_unit, 34.262967, 1.649194, 1.596020, -0.053174,
x_unit, 34.275545, 1.645972, 1.599243, -0.046728,
x_unit, 34.288250, 1.647583, 1.599243, -0.048340,
x_unit, 34.300971, 1.649194, 1.594409, -0.054785,
x_unit, 34.313527, 1.645972, 1.616968, -0.029004,
x_unit, 34.326243, 1.649194, 1.604077, -0.045117,
x_unit, 34.338972, 1.650806, 1.602466, -0.048340,
x_unit, 34.351658, 1.650000, 1.591187, -0.058813,
x_unit, 34.364283, 1.652417, 1.587964, -0.064453,
x_unit, 34.376882, 1.650000, 1.600855, -0.049145,
x_unit, 34.389525, 1.653223, 1.600049, -0.053174,
x_unit, 34.402322, 1.650806, 1.589575, -0.061230,
x_unit, 34.414982, 1.650806, 1.596826, -0.053979,
x_unit, 34.425620, 1.652417, 1.595215, -0.057202,
x_unit, 34.430984, 1.650806, 1.590381, -0.060425,
x_unit, 34.443783, 1.650000, 1.593603, -0.056396,
x_unit, 34.456493, 1.648389, 1.628247, -0.020142,
x_unit, 34.469054, 1.650000, 1.599243, -0.050757,
x_unit, 34.481699, 1.658057, 1.596826, -0.061230,
x_unit, 34.494259, 1.654834, 1.600049, -0.054785,
x_unit, 34.506992, 1.658057, 1.616968, -0.041089,
x_unit, 34.519673, 1.661279, 1.596826, -0.064453,
x_unit, 34.532400, 1.656445, 1.585547, -0.070898,
x_unit, 34.545093, 1.653223, 1.596020, -0.057202,
x_unit, 34.557689, 1.657251, 1.616968, -0.040283,
x_unit, 34.570273, 1.650806, 1.606494, -0.044312,
x_unit, 34.582918, 1.652417, 1.581519, -0.070898,
x_unit, 34.595519, 1.650806, 1.596020, -0.054785,
x_unit, 34.608313, 1.657251, 1.612939, -0.044312,
x_unit, 34.620918, 1.654834, 1.600049, -0.054785,
x_unit, 34.633579, 1.657251, 1.599243, -0.058008,
x_unit, 34.646327, 1.657251, 1.599243, -0.058008,
x_unit, 34.659062, 1.652417, 1.582324, -0.070093,
x_unit, 34.671617, 1.649194, 1.607300, -0.041895,
x_unit, 34.684349, 1.652417, 1.596020, -0.056396,
x_unit, 34.696896, 1.654834, 1.591992, -0.062842,
x_unit, 34.709706, 1.654028, 1.602466, -0.051563,
x_unit, 34.722449, 1.657251, 1.611328, -0.045923,
x_unit, 34.735147, 1.654834, 1.618579, -0.036255,
x_unit, 34.747714, 1.657251, 1.607300, -0.049951,
x_unit, 34.760466, 1.657251, 1.620996, -0.036255,
x_unit, 34.773035, 1.656445, 1.600049, -0.056396,
x_unit, 34.785716, 1.652417, 1.608105, -0.044312,
x_unit, 34.798620, 1.650000, 1.593603, -0.056396,
x_unit, 34.811383, 1.654028, 1.585547, -0.068481,
x_unit, 34.823934, 1.649194, 1.571851, -0.077344,
x_unit, 34.836606, 1.647583, 1.596826, -0.050757,
x_unit, 34.849327, 1.649194, 1.600049, -0.049146,
x_unit, 34.862023, 1.647583, 1.561377, -0.086206,
x_unit, 34.874532, 1.647583, 1.599243, -0.048340,
x_unit, 34.887151, 1.649194, 1.593603, -0.055591,
x_unit, 34.899886, 1.648389, 1.600049, -0.048340,
x_unit, 34.912607, 1.650000, 1.587964, -0.062036,
x_unit, 34.925263, 1.647583, 1.603271, -0.044312,
x_unit, 34.937953, 1.650806, 1.596826, -0.053979,
x_unit, 34.950524, 1.649194, 1.599243, -0.049951,
x_unit, 34.963243, 1.648389, 1.603271, -0.045117,
x_unit, 34.975854, 1.649194, 1.595215, -0.053980,
x_unit, 34.988557, 1.647583, 1.599243, -0.048340,
x_unit, 35.001330, 1.649194, 1.593603, -0.055591,
x_unit, 35.013902, 1.650000, 1.593603, -0.056396,
x_unit, 35.026606, 1.649194, 1.596826, -0.052368,
x_unit, 35.039313, 1.648389, 1.598437, -0.049951,
x_unit, 35.052096, 1.649194, 1.603271, -0.045923,
x_unit, 35.064631, 1.649194, 1.596020, -0.053174,
x_unit, 35.077275, 1.648389, 1.583130, -0.065259,
x_unit, 35.089891, 1.650000, 1.599243, -0.050757,
x_unit, 35.102719, 1.650000, 1.600049, -0.049951,
x_unit, 35.115351, 1.647583, 1.590381, -0.057202,
x_unit, 35.128029, 1.658862, 1.595215, -0.063647,
x_unit, 35.140679, 1.658862, 1.600049, -0.058813,
x_unit, 35.153332, 1.658862, 1.595215, -0.063647,
x_unit, 35.165883, 1.661279, 1.599243, -0.062036,
x_unit, 35.178569, 1.652417, 1.581519, -0.070898,
x_unit, 35.191113, 1.657251, 1.598437, -0.058814,
x_unit, 35.203880, 1.654834, 1.596826, -0.058008,
x_unit, 35.216412, 1.658057, 1.600049, -0.058008,
x_unit, 35.229088, 1.656445, 1.607300, -0.049145,
x_unit, 35.241785, 1.656445, 1.599243, -0.057202,
x_unit, 35.254407, 1.654028, 1.600049, -0.053980,
x_unit, 35.266956, 1.656445, 1.587964, -0.068481,
x_unit, 35.279544, 1.654834, 1.574268, -0.080566,
x_unit, 35.292169, 1.656445, 1.633081, -0.023364,
x_unit, 35.305040, 1.656445, 1.600049, -0.056396,
x_unit, 35.317652, 1.650806, 1.600049, -0.050757,
x_unit, 35.330288, 1.654834, 1.596020, -0.058813,
x_unit, 35.342987, 1.656445, 1.596020, -0.060425,
x_unit, 35.355640, 1.654834, 1.603271, -0.051562,
x_unit, 35.368322, 1.656445, 1.608105, -0.048340,
x_unit, 35.380997, 1.654834, 1.591992, -0.062842,
x_unit, 35.393479, 1.654028, 1.603271, -0.050757,
x_unit, 35.406213, 1.654834, 1.581519, -0.073315,
x_unit, 35.418796, 1.654834, 1.595215, -0.059619,
x_unit, 35.431427, 1.656445, 1.620190, -0.036255,
x_unit, 35.444106, 1.647583, 1.587964, -0.059619,
x_unit, 35.456751, 1.649194, 1.610522, -0.038672,
x_unit, 35.469286, 1.647583, 1.599243, -0.048340,
x_unit, 35.481991, 1.648389, 1.596020, -0.052368,
x_unit, 35.494627, 1.650000, 1.587964, -0.062036,
x_unit, 35.507427, 1.648389, 1.600049, -0.048340,
x_unit, 35.520110, 1.647583, 1.603271, -0.044312,
x_unit, 35.532723, 1.647583, 1.589575, -0.058008,
x_unit, 35.545380, 1.649194, 1.615356, -0.033838,
x_unit, 35.558067, 1.647583, 1.600049, -0.047534,
x_unit, 35.570708, 1.645972, 1.585547, -0.060425,
x_unit, 35.583319, 1.649194, 1.596020, -0.053174,
x_unit, 35.595897, 1.649194, 1.581519, -0.067676,
x_unit, 35.608623, 1.650806, 1.599243, -0.051562,
x_unit, 35.621246, 1.650000, 1.595215, -0.054785,
x_unit, 35.633866, 1.653223, 1.598437, -0.054785,
x_unit, 35.646561, 1.647583, 1.578296, -0.069287,
x_unit, 35.659187, 1.650000, 1.600855, -0.049145,
x_unit, 35.671775, 1.648389, 1.599243, -0.049145,
x_unit, 35.684470, 1.650000, 1.571851, -0.078149,
x_unit, 35.697064, 1.652417, 1.587964, -0.064453,
x_unit, 35.709866, 1.650000, 1.603271, -0.046728,
x_unit, 35.722433, 1.650806, 1.600855, -0.049951,
x_unit, 35.735030, 1.650000, 1.598437, -0.051563,
x_unit, 35.747726, 1.650000, 1.610522, -0.039478,
x_unit, 35.760460, 1.654834, 1.608911, -0.045923,
x_unit, 35.773107, 1.658862, 1.599243, -0.059619,
x_unit, 35.785714, 1.657251, 1.600049, -0.057202,
x_unit, 35.798309, 1.654834, 1.628247, -0.026587,
x_unit, 35.810991, 1.656445, 1.575073, -0.081372,
x_unit, 35.823643, 1.657251, 1.633887, -0.023364,
x_unit, 35.836355, 1.654834, 1.573462, -0.081372,
x_unit, 35.849037, 1.658057, 1.598437, -0.059619,
x_unit, 35.861674, 1.653223, 1.600049, -0.053174,
x_unit, 35.874260, 1.654834, 1.603271, -0.051562,
x_unit, 35.887045, 1.654834, 1.598437, -0.056396,
x_unit, 35.899796, 1.650806, 1.599243, -0.051562,
x_unit, 35.912477, 1.654834, 1.599243, -0.055591,
x_unit, 35.925062, 1.652417, 1.594409, -0.058008,
x_unit, 35.937748, 1.656445, 1.600049, -0.056396,
x_unit, 35.950346, 1.650000, 1.600049, -0.049951,
x_unit, 35.962949, 1.657251, 1.583130, -0.074121,
x_unit, 35.975393, 1.652417, 1.589575, -0.062842,
x_unit, 35.987920, 1.653223, 1.599243, -0.053980,
x_unit, 36.000562, 1.656445, 1.618579, -0.037866,
x_unit, 36.013246, 1.657251, 1.595215, -0.062036,
x_unit, 36.025852, 1.654028, 1.599243, -0.054785,
x_unit, 36.038457, 1.654028, 1.608911, -0.045117,
x_unit, 36.050958, 1.654834, 1.599243, -0.055591,
x_unit, 36.063374, 1.654834, 1.587964, -0.066870,
x_unit, 36.075840, 1.654834, 1.603271, -0.051562,
x_unit, 36.088370, 1.650000, 1.595215, -0.054785,
x_unit, 36.100995, 1.645972, 1.596826, -0.049145,
x_unit, 36.113443, 1.647583, 1.595215, -0.052368,
x_unit, 36.125967, 1.652417, 1.604883, -0.047534,
x_unit, 36.138525, 1.647583, 1.589575, -0.058008,
x_unit, 36.151098, 1.649194, 1.612134, -0.037061,
x_unit, 36.163553, 1.650000, 1.596826, -0.053174,
x_unit, 36.176051, 1.652417, 1.593603, -0.058813,
x_unit, 36.188474, 1.645166, 1.583935, -0.061231,
x_unit, 36.201120, 1.644360, 1.595215, -0.049145,
x_unit, 36.213598, 1.647583, 1.610522, -0.037061,
x_unit, 36.226178, 1.647583, 1.581519, -0.066064,
x_unit, 36.238748, 1.648389, 1.596020, -0.052368,
x_unit, 36.251254, 1.647583, 1.608911, -0.038672,
x_unit, 36.263684, 1.645972, 1.594409, -0.051563,
x_unit, 36.276251, 1.650000, 1.600855, -0.049145,
x_unit, 36.288687, 1.649194, 1.591992, -0.057202,
x_unit, 36.301712, 1.650806, 1.599243, -0.051562,
x_unit, 36.314133, 1.652417, 1.583935, -0.068481,
x_unit, 36.326679, 1.648389, 1.598437, -0.049951,
x_unit, 36.339250, 1.650000, 1.587964, -0.062036,
x_unit, 36.351775, 1.649194, 1.600049, -0.049146,
x_unit, 36.364220, 1.648389, 1.583935, -0.064453,
x_unit, 36.376708, 1.652417, 1.620996, -0.031421,
x_unit, 36.389137, 1.645972, 1.602466, -0.043506,
x_unit, 36.401879, 1.658057, 1.603271, -0.054785,
x_unit, 36.414340, 1.656445, 1.593603, -0.062842,
x_unit, 36.426892, 1.653223, 1.596826, -0.056396,
x_unit, 36.439370, 1.657251, 1.602466, -0.054785,
x_unit, 36.450639, 1.658862, 1.596020, -0.062842,
x_unit, 36.455373, 1.654834, 1.600049, -0.054785,
x_unit, 36.467801, 1.654834, 1.596020, -0.058813,
x_unit, 36.480311, 1.654834, 1.603271, -0.051562,
x_unit, 36.492757, 1.658862, 1.579907, -0.078955,
x_unit, 36.505372, 1.656445, 1.604077, -0.052368,
x_unit, 36.517898, 1.654834, 1.600049, -0.054785,
x_unit, 36.530443, 1.654834, 1.600855, -0.053979,
x_unit, 36.542968, 1.652417, 1.599243, -0.053174,
x_unit, 36.555533, 1.654834, 1.596020, -0.058813,
x_unit, 36.567999, 1.654834, 1.600855, -0.053979,
x_unit, 36.580558, 1.653223, 1.591187, -0.062036,
x_unit, 36.593007, 1.654834, 1.618579, -0.036255,
x_unit, 36.605608, 1.658057, 1.604077, -0.053980,
x_unit, 36.618113, 1.656445, 1.594409, -0.062036,
x_unit, 36.630601, 1.654834, 1.596020, -0.058813,
x_unit, 36.643203, 1.652417, 1.600049, -0.052368,
x_unit, 36.655844, 1.653223, 1.619385, -0.033838,
x_unit, 36.668296, 1.656445, 1.600049, -0.056396,
x_unit, 36.680788, 1.652417, 1.575073, -0.077344,
x_unit, 36.693237, 1.657251, 1.594409, -0.062842,
x_unit, 36.705901, 1.649194, 1.600049, -0.049146,
x_unit, 36.718430, 1.654028, 1.600049, -0.053980,
x_unit, 36.730963, 1.654028, 1.591992, -0.062036,
x_unit, 36.743466, 1.645972, 1.599243, -0.046728,
x_unit, 36.756023, 1.647583, 1.602466, -0.045117,
x_unit, 36.768468, 1.645972, 1.596020, -0.049951,
x_unit, 36.781055, 1.650000, 1.589575, -0.060425,
x_unit, 36.793476, 1.645972, 1.595215, -0.050757,
x_unit, 36.806103, 1.649194, 1.608911, -0.040283,
x_unit, 36.818589, 1.649194, 1.587964, -0.061231,
x_unit, 36.831116, 1.645972, 1.583130, -0.062842,
x_unit, 36.843703, 1.650000, 1.587964, -0.062036,
x_unit, 36.856226, 1.650806, 1.603271, -0.047534,
x_unit, 36.868648, 1.647583, 1.591187, -0.056396,
x_unit, 36.881167, 1.645166, 1.591187, -0.053980,
x_unit, 36.893618, 1.649194, 1.595215, -0.053980,
x_unit, 36.906333, 1.650806, 1.591187, -0.059619,
x_unit, 36.918888, 1.650806, 1.593603, -0.057202,
x_unit, 36.931368, 1.647583, 1.595215, -0.052368,
x_unit, 36.943891, 1.653223, 1.608911, -0.044312,
x_unit, 36.956383, 1.652417, 1.600855, -0.051562,
x_unit, 36.968881, 1.652417, 1.582324, -0.070093,
x_unit, 36.981418, 1.647583, 1.591187, -0.056396,
x_unit, 36.993825, 1.649194, 1.595215, -0.053980,
x_unit, 37.006446, 1.649194, 1.596020, -0.053174,
x_unit, 37.018949, 1.652417, 1.573462, -0.078955,
x_unit, 37.031530, 1.647583, 1.600049, -0.047534,
x_unit, 37.044089, 1.658862, 1.616968, -0.041894,
x_unit, 37.056569, 1.657251, 1.608911, -0.048340,
x_unit, 37.068995, 1.654028, 1.600855, -0.053174,
x_unit, 37.081547, 1.654834, 1.566211, -0.088623,
x_unit, 37.094010, 1.654834, 1.590381, -0.064453,
x_unit, 37.106609, 1.654834, 1.587964, -0.066870,
x_unit, 37.119126, 1.656445, 1.612939, -0.043506,
x_unit, 37.131640, 1.654834, 1.600855, -0.053979,
x_unit, 37.144166, 1.656445, 1.591992, -0.064453,
x_unit, 37.156737, 1.654028, 1.603271, -0.050757,
x_unit, 37.169204, 1.650806, 1.595215, -0.055591,
x_unit, 37.181701, 1.657251, 1.610522, -0.046729,
x_unit, 37.194146, 1.657251, 1.604883, -0.052368,
x_unit, 37.206822, 1.654028, 1.616968, -0.037060,
x_unit, 37.219364, 1.654028, 1.596020, -0.058008,
x_unit, 37.231921, 1.654834, 1.621802, -0.033032,
x_unit, 37.244450, 1.653223, 1.612134, -0.041089,
x_unit, 37.256970, 1.657251, 1.596826, -0.060425,
x_unit, 37.269393, 1.653223, 1.604077, -0.049146,
x_unit, 37.281987, 1.654834, 1.599243, -0.055591,
x_unit, 37.294455, 1.657251, 1.618579, -0.038672,
x_unit, 37.307111, 1.654834, 1.603271, -0.051562,
x_unit, 37.319591, 1.650000, 1.567017, -0.082983,
x_unit, 37.332139, 1.654028, 1.599243, -0.054785,
x_unit, 37.344699, 1.654028, 1.616968, -0.037060,
x_unit, 37.357333, 1.654834, 1.604883, -0.049951,
x_unit, 37.369770, 1.648389, 1.589575, -0.058813,
x_unit, 37.382310, 1.645972, 1.585547, -0.060425,
x_unit, 37.394688, 1.647583, 1.604077, -0.043506,
x_unit, 37.407393, 1.648389, 1.611328, -0.037060,
x_unit, 37.419945, 1.652417, 1.596020, -0.056396,
x_unit, 37.432442, 1.649194, 1.593603, -0.055591,
x_unit, 37.444939, 1.648389, 1.591992, -0.056396,
x_unit, 37.457420, 1.649194, 1.603271, -0.045923,
x_unit, 37.469908, 1.648389, 1.595215, -0.053174,
x_unit, 37.482457, 1.649194, 1.598437, -0.050757,
x_unit, 37.494904, 1.649194, 1.615356, -0.033838,
x_unit, 37.507504, 1.650000, 1.599243, -0.050757,
x_unit, 37.519975, 1.649194, 1.604883, -0.044312,
x_unit, 37.532514, 1.648389, 1.596020, -0.052368,
x_unit, 37.545129, 1.649194, 1.596826, -0.052368,
x_unit, 37.557675, 1.650000, 1.611328, -0.038672,
x_unit, 37.570125, 1.645166, 1.587964, -0.057202,
x_unit, 37.582599, 1.650000, 1.600049, -0.049951,
x_unit, 37.595026, 1.652417, 1.596020, -0.056396,
x_unit, 37.607762, 1.645166, 1.603271, -0.041895,
x_unit, 37.620290, 1.650806, 1.598437, -0.052368,
x_unit, 37.632828, 1.647583, 1.599243, -0.048340,
x_unit, 37.645336, 1.645166, 1.596020, -0.049146,
x_unit, 37.657842, 1.650000, 1.603271, -0.046728,
x_unit, 37.670348, 1.648389, 1.579907, -0.068481,
x_unit, 37.682878, 1.658862, 1.591187, -0.067676,
x_unit, 37.695285, 1.660474, 1.603271, -0.057202,
x_unit, 37.707930, 1.656445, 1.599243, -0.057202,
x_unit, 37.720375, 1.654834, 1.606494, -0.048340,
x_unit, 37.732946, 1.654028, 1.611328, -0.042700,
x_unit, 37.745553, 1.658057, 1.586352, -0.071704,
x_unit, 37.758040, 1.658057, 1.596020, -0.062036,
x_unit, 37.770466, 1.657251, 1.599243, -0.058008,
x_unit, 37.782942, 1.653223, 1.598437, -0.054785,
x_unit, 37.795389, 1.653223, 1.594409, -0.058814,
x_unit, 37.808095, 1.658057, 1.600855, -0.057202,
x_unit, 37.820574, 1.657251, 1.612134, -0.045117,
x_unit, 37.833079, 1.654834, 1.583130, -0.071704,
x_unit, 37.845575, 1.654834, 1.594409, -0.060425,
x_unit, 37.858118, 1.654834, 1.603271, -0.051562,
x_unit, 37.870612, 1.654834, 1.591992, -0.062842,
x_unit, 37.883131, 1.656445, 1.598437, -0.058008,
x_unit, 37.895554, 1.653223, 1.587964, -0.065259,
x_unit, 37.908149, 1.656445, 1.603271, -0.053174,
x_unit, 37.920656, 1.654028, 1.596826, -0.057202,
