Cx20000,cmd: Cx20000
 Number of samples           0 ->          0,      uintl (  Cx)
 Number of samples           0 ->      20000,      uintl (  Cx)
unit_x, time, Vcn, Von, VoVcn,
x_unit, 0.702643, 1.678198, 1.728149, 0.049951,
x_unit, 0.714803, 1.674976, 1.719287, 0.044312,
x_unit, 0.727165, 1.673364, 1.730566, 0.057202,
x_unit, 0.739318, 1.677393, 1.741040, 0.063647,
x_unit, 0.751561, 1.678198, 1.720898, 0.042700,
x_unit, 0.763699, 1.677393, 1.728955, 0.051562,
x_unit, 0.775878, 1.676587, 1.711230, 0.034644,
x_unit, 0.788029, 1.674976, 1.706396, 0.031421,
x_unit, 0.800163, 1.678198, 1.726538, 0.048340,
x_unit, 0.812390, 1.677393, 1.724927, 0.047534,
x_unit, 0.824523, 1.676587, 1.728955, 0.052368,
x_unit, 0.836769, 1.677393, 1.747485, 0.070093,
x_unit, 0.848947, 1.678198, 1.724927, 0.046728,
x_unit, 0.861163, 1.676587, 1.731372, 0.054785,
x_unit, 0.873363, 1.676587, 1.712036, 0.035449,
x_unit, 0.885616, 1.670142, 1.731372, 0.061230,
x_unit, 0.897840, 1.674170, 1.720898, 0.046728,
x_unit, 0.910117, 1.670142, 1.699145, 0.029004,
x_unit, 0.922217, 1.676587, 1.719287, 0.042700,
x_unit, 0.934600, 1.670142, 1.732983, 0.062842,
x_unit, 0.946805, 1.673364, 1.706396, 0.033032,
x_unit, 0.959038, 1.674170, 1.716870, 0.042700,
x_unit, 0.971229, 1.677393, 1.731372, 0.053979,
x_unit, 0.983539, 1.674976, 1.739429, 0.064453,
x_unit, 0.995749, 1.666113, 1.735400, 0.069287,
x_unit, 1.008016, 1.666919, 1.727344, 0.060425,
x_unit, 1.020159, 1.666919, 1.749097, 0.082178,
x_unit, 1.032539, 1.670142, 1.728955, 0.058813,
x_unit, 1.044749, 1.670142, 1.745874, 0.075732,
x_unit, 1.057036, 1.666113, 1.703174, 0.037060,
x_unit, 1.069246, 1.668530, 1.740234, 0.071704,
x_unit, 1.081541, 1.669336, 1.716064, 0.046728,
x_unit, 1.093768, 1.668530, 1.736206, 0.067676,
x_unit, 1.106040, 1.670142, 1.716064, 0.045923,
x_unit, 1.118199, 1.668530, 1.735400, 0.066870,
x_unit, 1.130510, 1.670142, 1.716064, 0.045923,
x_unit, 1.142678, 1.670142, 1.693506, 0.023364,
x_unit, 1.154904, 1.670142, 1.714453, 0.044312,
x_unit, 1.167114, 1.670947, 1.720093, 0.049146,
x_unit, 1.179337, 1.669336, 1.724927, 0.055591,
x_unit, 1.183004, 1.666919, 1.718481, 0.051563,
x_unit, 1.195237, 1.668530, 1.691089, 0.022559,
x_unit, 1.207539, 1.670142, 1.720898, 0.050757,
x_unit, 1.219622, 1.669336, 1.728955, 0.059619,
x_unit, 1.231960, 1.670947, 1.720898, 0.049951,
x_unit, 1.244121, 1.669336, 1.710425, 0.041089,
x_unit, 1.256349, 1.670142, 1.716064, 0.045923,
x_unit, 1.268571, 1.670142, 1.749902, 0.079761,
x_unit, 1.280764, 1.673364, 1.720898, 0.047534,
x_unit, 1.292988, 1.669336, 1.712842, 0.043506,
x_unit, 1.305207, 1.676587, 1.720898, 0.044312,
x_unit, 1.317370, 1.679004, 1.728955, 0.049951,
x_unit, 1.329767, 1.678198, 1.733789, 0.055591,
x_unit, 1.341908, 1.677393, 1.714453, 0.037060,
x_unit, 1.354116, 1.678198, 1.731372, 0.053174,
x_unit, 1.366304, 1.678198, 1.730566, 0.052368,
x_unit, 1.378573, 1.673364, 1.716870, 0.043506,
x_unit, 1.390879, 1.676587, 1.718481, 0.041895,
x_unit, 1.403148, 1.677393, 1.736206, 0.058813,
x_unit, 1.415234, 1.677393, 1.722510, 0.045117,
x_unit, 1.427652, 1.674170, 1.719287, 0.045117,
x_unit, 1.439808, 1.679004, 1.716870, 0.037866,
x_unit, 1.451998, 1.673364, 1.724121, 0.050757,
x_unit, 1.464149, 1.677393, 1.730566, 0.053174,
x_unit, 1.476463, 1.679810, 1.706396, 0.026587,
x_unit, 1.488691, 1.678198, 1.727344, 0.049145,
x_unit, 1.500847, 1.674976, 1.736206, 0.061231,
x_unit, 1.512997, 1.676587, 1.716064, 0.039478,
x_unit, 1.525170, 1.676587, 1.723315, 0.046728,
x_unit, 1.537457, 1.673364, 1.720898, 0.047534,
x_unit, 1.549643, 1.677393, 1.732178, 0.054785,
x_unit, 1.561866, 1.677393, 1.720898, 0.043506,
x_unit, 1.574051, 1.677393, 1.737012, 0.059619,
x_unit, 1.586243, 1.677393, 1.736206, 0.058813,
x_unit, 1.598505, 1.674976, 1.720898, 0.045923,
x_unit, 1.610727, 1.673364, 1.723315, 0.049951,
x_unit, 1.622915, 1.676587, 1.744263, 0.067676,
x_unit, 1.635187, 1.664502, 1.723315, 0.058813,
x_unit, 1.647398, 1.668530, 1.720898, 0.052368,
x_unit, 1.659685, 1.668530, 1.720898, 0.052368,
x_unit, 1.671852, 1.666919, 1.712842, 0.045923,
x_unit, 1.684176, 1.666113, 1.728955, 0.062842,
x_unit, 1.696392, 1.666113, 1.720898, 0.054785,
x_unit, 1.708649, 1.666919, 1.723315, 0.056396,
x_unit, 1.720756, 1.669336, 1.727344, 0.058008,
x_unit, 1.733114, 1.668530, 1.716064, 0.047534,
x_unit, 1.745281, 1.669336, 1.703979, 0.034644,
x_unit, 1.757562, 1.668530, 1.719287, 0.050757,
x_unit, 1.769749, 1.669336, 1.726538, 0.057202,
x_unit, 1.782001, 1.668530, 1.691895, 0.023364,
x_unit, 1.794280, 1.669336, 1.719287, 0.049951,
x_unit, 1.806543, 1.666113, 1.715259, 0.049145,
x_unit, 1.818683, 1.669336, 1.748291, 0.078955,
x_unit, 1.830981, 1.669336, 1.720898, 0.051562,
x_unit, 1.843141, 1.670142, 1.708813, 0.038672,
x_unit, 1.855411, 1.670142, 1.728149, 0.058008,
x_unit, 1.867599, 1.670142, 1.703174, 0.033032,
x_unit, 1.879792, 1.668530, 1.711230, 0.042700,
x_unit, 1.892111, 1.670142, 1.719287, 0.049145,
x_unit, 1.904348, 1.673364, 1.720898, 0.047534,
x_unit, 1.916465, 1.670947, 1.743457, 0.072510,
x_unit, 1.928828, 1.668530, 1.714453, 0.045923,
x_unit, 1.940965, 1.670142, 1.728955, 0.058813,
x_unit, 1.953183, 1.677393, 1.720898, 0.043506,
x_unit, 1.965345, 1.676587, 1.716870, 0.040283,
x_unit, 1.977641, 1.679004, 1.694311, 0.015308,
x_unit, 1.989878, 1.674976, 1.715259, 0.040283,
x_unit, 2.002119, 1.674170, 1.724121, 0.049951,
x_unit, 2.014317, 1.670142, 1.739429, 0.069287,
x_unit, 2.026636, 1.679004, 1.727344, 0.048340,
x_unit, 2.038812, 1.676587, 1.733789, 0.057202,
x_unit, 2.050978, 1.674170, 1.733789, 0.059619,
x_unit, 2.063057, 1.676587, 1.753125, 0.076538,
x_unit, 2.075255, 1.676587, 1.728149, 0.051563,
x_unit, 2.087508, 1.677393, 1.722510, 0.045117,
x_unit, 2.099683, 1.673364, 1.726538, 0.053174,
x_unit, 2.111923, 1.674976, 1.736206, 0.061231,
x_unit, 2.124118, 1.677393, 1.712036, 0.034644,
x_unit, 2.136453, 1.677393, 1.757959, 0.080566,
x_unit, 2.148648, 1.678198, 1.723315, 0.045117,
x_unit, 2.160855, 1.678198, 1.756348, 0.078149,
x_unit, 2.173010, 1.674976, 1.716064, 0.041089,
x_unit, 2.185320, 1.672559, 1.724927, 0.052368,
x_unit, 2.197549, 1.674170, 1.730566, 0.056396,
x_unit, 2.209833, 1.673364, 1.720093, 0.046728,
x_unit, 2.221970, 1.676587, 1.731372, 0.054785,
x_unit, 2.234337, 1.674170, 1.728955, 0.054785,
x_unit, 2.246497, 1.673364, 1.744263, 0.070898,
x_unit, 2.258694, 1.670142, 1.718481, 0.048340,
x_unit, 2.270899, 1.677393, 1.749902, 0.072510,
x_unit, 2.283124, 1.665308, 1.728955, 0.063647,
x_unit, 2.288871, 1.665308, 1.714453, 0.049145,
x_unit, 2.296150, 1.666113, 1.714453, 0.048340,
x_unit, 2.308354, 1.666919, 1.716870, 0.049951,
x_unit, 2.320555, 1.670142, 1.726538, 0.056396,
x_unit, 2.332904, 1.666919, 1.724927, 0.058008,
x_unit, 2.345033, 1.664502, 1.707202, 0.042700,
x_unit, 2.357239, 1.669336, 1.715259, 0.045923,
x_unit, 2.369470, 1.669336, 1.720093, 0.050757,
x_unit, 2.381697, 1.669336, 1.701563, 0.032227,
x_unit, 2.394056, 1.668530, 1.733789, 0.065259,
x_unit, 2.406313, 1.670142, 1.726538, 0.056396,
x_unit, 2.418477, 1.668530, 1.728955, 0.060425,
x_unit, 2.430776, 1.670142, 1.723315, 0.053174,
x_unit, 2.442944, 1.669336, 1.715259, 0.045923,
x_unit, 2.455220, 1.670142, 1.718481, 0.048340,
x_unit, 2.467459, 1.670142, 1.728149, 0.058008,
x_unit, 2.479650, 1.670142, 1.718481, 0.048340,
x_unit, 2.491813, 1.666919, 1.716064, 0.049146,
x_unit, 2.504071, 1.666919, 1.716870, 0.049951,
x_unit, 2.516249, 1.670142, 1.724927, 0.054785,
x_unit, 2.528677, 1.670142, 1.706396, 0.036255,
x_unit, 2.540868, 1.666919, 1.706396, 0.039478,
x_unit, 2.553116, 1.668530, 1.720093, 0.051563,
x_unit, 2.565263, 1.670142, 1.693506, 0.023364,
x_unit, 2.577546, 1.670947, 1.701563, 0.030615,
x_unit, 2.589873, 1.677393, 1.724121, 0.046728,
x_unit, 2.602120, 1.674170, 1.732178, 0.058008,
x_unit, 2.614242, 1.681421, 1.722510, 0.041089,
x_unit, 2.626465, 1.681421, 1.743457, 0.062036,
x_unit, 2.638684, 1.674170, 1.720898, 0.046728,
x_unit, 2.650868, 1.678198, 1.728955, 0.050757,
x_unit, 2.662980, 1.677393, 1.719287, 0.041894,
x_unit, 2.675166, 1.673364, 1.724121, 0.050757,
x_unit, 2.687398, 1.677393, 1.724121, 0.046728,
x_unit, 2.699646, 1.679004, 1.720898, 0.041895,
x_unit, 2.711891, 1.674976, 1.730566, 0.055591,
x_unit, 2.724057, 1.674170, 1.689478, 0.015308,
x_unit, 2.736398, 1.677393, 1.728149, 0.050757,
x_unit, 2.748568, 1.677393, 1.747485, 0.070093,
x_unit, 2.760794, 1.676587, 1.724927, 0.048340,
x_unit, 2.772980, 1.670142, 1.728149, 0.058008,
x_unit, 2.785273, 1.676587, 1.728955, 0.052368,
x_unit, 2.797551, 1.674170, 1.720898, 0.046728,
x_unit, 2.809816, 1.672559, 1.726538, 0.053980,
x_unit, 2.821916, 1.676587, 1.703174, 0.026587,
x_unit, 2.834272, 1.674976, 1.728955, 0.053980,
x_unit, 2.846499, 1.669336, 1.737817, 0.068481,
x_unit, 2.858729, 1.674170, 1.720898, 0.046728,
x_unit, 2.870924, 1.674170, 1.716870, 0.042700,
x_unit, 2.883120, 1.676587, 1.699145, 0.022559,
x_unit, 2.895344, 1.676587, 1.720093, 0.043506,
x_unit, 2.907630, 1.666919, 1.720898, 0.053980,
x_unit, 2.919810, 1.664502, 1.719287, 0.054785,
x_unit, 2.932198, 1.666919, 1.714453, 0.047534,
x_unit, 2.944374, 1.670142, 1.720898, 0.050757,
x_unit, 2.956607, 1.669336, 1.720898, 0.051562,
x_unit, 2.968816, 1.666919, 1.726538, 0.059619,
x_unit, 2.981135, 1.669336, 1.724121, 0.054785,
x_unit, 2.993398, 1.666919, 1.722510, 0.055591,
x_unit, 3.005687, 1.668530, 1.712842, 0.044312,
x_unit, 3.017809, 1.668530, 1.726538, 0.058008,
x_unit, 3.030133, 1.666919, 1.719287, 0.052368,
x_unit, 3.042315, 1.666919, 1.719287, 0.052368,
x_unit, 3.054552, 1.669336, 1.722510, 0.053174,
x_unit, 3.066722, 1.666919, 1.712842, 0.045923,
x_unit, 3.078912, 1.670142, 1.716064, 0.045923,
x_unit, 3.091133, 1.669336, 1.714453, 0.045117,
x_unit, 3.103443, 1.669336, 1.728955, 0.059619,
x_unit, 3.115582, 1.670142, 1.720898, 0.050757,
x_unit, 3.127921, 1.670142, 1.722510, 0.052368,
x_unit, 3.140061, 1.670142, 1.712036, 0.041895,
x_unit, 3.152289, 1.673364, 1.724927, 0.051562,
x_unit, 3.164474, 1.669336, 1.740234, 0.070898,
x_unit, 3.176717, 1.669336, 1.731372, 0.062036,
x_unit, 3.188920, 1.668530, 1.714453, 0.045923,
x_unit, 3.201070, 1.669336, 1.712036, 0.042700,
x_unit, 3.213316, 1.668530, 1.728955, 0.060425,
x_unit, 3.225471, 1.679810, 1.720093, 0.040283,
x_unit, 3.237802, 1.677393, 1.720898, 0.043506,
x_unit, 3.249959, 1.678198, 1.728149, 0.049951,
x_unit, 3.262177, 1.676587, 1.732983, 0.056396,
x_unit, 3.274375, 1.674170, 1.731372, 0.057202,
x_unit, 3.286588, 1.678198, 1.724927, 0.046728,
x_unit, 3.298858, 1.676587, 1.720093, 0.043506,
x_unit, 3.311121, 1.672559, 1.710425, 0.037866,
x_unit, 3.323270, 1.674976, 1.731372, 0.056396,
x_unit, 3.335680, 1.673364, 1.724121, 0.050757,
x_unit, 3.347849, 1.677393, 1.728955, 0.051562,
x_unit, 3.360146, 1.679004, 1.733789, 0.054785,
x_unit, 3.372361, 1.677393, 1.724927, 0.047534,
x_unit, 3.384608, 1.674976, 1.728955, 0.053980,
x_unit, 3.396921, 1.670142, 1.716064, 0.045923,
x_unit, 3.409152, 1.677393, 1.715259, 0.037866,
x_unit, 3.421275, 1.676587, 1.728149, 0.051563,
x_unit, 3.433686, 1.674976, 1.716064, 0.041089,
x_unit, 3.445837, 1.678198, 1.723315, 0.045117,
x_unit, 3.458113, 1.677393, 1.708813, 0.031421,
x_unit, 3.470277, 1.674976, 1.698340, 0.023364,
x_unit, 3.482546, 1.676587, 1.733789, 0.057202,
x_unit, 3.494840, 1.677393, 1.716870, 0.039477,
x_unit, 3.507105, 1.677393, 1.720898, 0.043506,
x_unit, 3.519243, 1.676587, 1.737817, 0.061231,
x_unit, 3.531617, 1.677393, 1.728955, 0.051562,
x_unit, 3.543755, 1.672559, 1.741040, 0.068481,
x_unit, 3.555978, 1.664502, 1.722510, 0.058008,
x_unit, 3.568188, 1.666919, 1.727344, 0.060425,
x_unit, 3.580455, 1.665308, 1.714453, 0.049145,
x_unit, 3.591550, 1.668530, 1.702368, 0.033838,
x_unit, 3.603816, 1.665308, 1.722510, 0.057202,
x_unit, 3.615919, 1.666919, 1.715259, 0.048340,
x_unit, 3.628280, 1.666113, 1.718481, 0.052368,
x_unit, 3.640459, 1.666919, 1.698340, 0.031421,
x_unit, 3.652676, 1.669336, 1.730566, 0.061230,
x_unit, 3.664851, 1.668530, 1.720093, 0.051563,
x_unit, 3.677159, 1.668530, 1.720093, 0.051563,
x_unit, 3.689427, 1.666919, 1.706396, 0.039478,
x_unit, 3.701681, 1.669336, 1.720898, 0.051562,
x_unit, 3.713836, 1.669336, 1.715259, 0.045923,
x_unit, 3.725984, 1.672559, 1.714453, 0.041895,
x_unit, 3.738258, 1.668530, 1.731372, 0.062842,
x_unit, 3.750451, 1.670142, 1.733789, 0.063648,
x_unit, 3.762731, 1.670142, 1.720898, 0.050757,
x_unit, 3.774922, 1.670947, 1.720898, 0.049951,
x_unit, 3.787154, 1.669336, 1.728955, 0.059619,
x_unit, 3.799425, 1.668530, 1.733789, 0.065259,
x_unit, 3.811657, 1.672559, 1.720898, 0.048340,
x_unit, 3.823871, 1.668530, 1.716064, 0.047534,
x_unit, 3.836198, 1.670142, 1.720898, 0.050757,
x_unit, 3.848378, 1.670947, 1.706396, 0.035449,
x_unit, 3.860614, 1.668530, 1.718481, 0.049951,
x_unit, 3.872783, 1.677393, 1.724121, 0.046728,
x_unit, 3.885036, 1.678198, 1.732178, 0.053980,
x_unit, 3.897362, 1.676587, 1.691895, 0.015308,
x_unit, 3.909675, 1.681421, 1.733789, 0.052368,
x_unit, 3.921804, 1.672559, 1.723315, 0.050757,
x_unit, 3.934114, 1.670947, 1.736206, 0.065259,
x_unit, 3.946268, 1.674976, 1.736206, 0.061231,
x_unit, 3.958561, 1.674170, 1.719287, 0.045117,
x_unit, 3.970738, 1.676587, 1.730566, 0.053980,
x_unit, 3.982989, 1.678198, 1.730566, 0.052368,
x_unit, 3.995212, 1.676587, 1.719287, 0.042700,
x_unit, 4.007479, 1.676587, 1.719287, 0.042700,
x_unit, 4.019687, 1.676587, 1.727344, 0.050757,
x_unit, 4.032001, 1.682227, 1.708008, 0.025781,
x_unit, 4.044148, 1.677393, 1.743457, 0.066064,
x_unit, 4.056383, 1.677393, 1.720898, 0.043506,
x_unit, 4.068579, 1.677393, 1.728955, 0.051562,
x_unit, 4.080879, 1.676587, 1.726538, 0.049951,
x_unit, 4.093160, 1.674170, 1.720898, 0.046728,
x_unit, 4.105300, 1.677393, 1.737012, 0.059619,
x_unit, 4.117531, 1.677393, 1.723315, 0.045923,
x_unit, 4.129868, 1.674976, 1.741846, 0.066870,
x_unit, 4.142032, 1.679004, 1.720898, 0.041895,
x_unit, 4.154327, 1.676587, 1.733789, 0.057202,
x_unit, 4.166459, 1.673364, 1.723315, 0.049951,
x_unit, 4.178682, 1.677393, 1.728955, 0.051562,
x_unit, 4.190923, 1.672559, 1.714453, 0.041895,
x_unit, 4.203146, 1.665308, 1.714453, 0.049145,
x_unit, 4.215350, 1.666113, 1.728149, 0.062036,
x_unit, 4.227743, 1.666919, 1.707202, 0.040283,
x_unit, 4.239906, 1.665308, 1.720898, 0.055591,
x_unit, 4.252128, 1.665308, 1.720898, 0.055591,
x_unit, 4.264248, 1.666919, 1.687866, 0.020947,
x_unit, 4.276607, 1.668530, 1.683838, 0.015308,
x_unit, 4.288899, 1.666919, 1.720093, 0.053174,
x_unit, 4.301036, 1.672559, 1.741846, 0.069287,
x_unit, 4.313152, 1.669336, 1.718481, 0.049145,
x_unit, 4.318298, 1.668530, 1.732983, 0.064453,
x_unit, 4.330650, 1.669336, 1.741846, 0.072510,
x_unit, 4.342813, 1.668530, 1.724121, 0.055591,
x_unit, 4.355053, 1.668530, 1.714453, 0.045923,
x_unit, 4.367221, 1.669336, 1.719287, 0.049951,
x_unit, 4.379496, 1.670142, 1.720898, 0.050757,
x_unit, 4.391531, 1.666919, 1.712842, 0.045923,
x_unit, 4.403810, 1.673364, 1.724121, 0.050757,
x_unit, 4.415991, 1.674170, 1.727344, 0.053174,
x_unit, 4.428347, 1.670142, 1.716064, 0.045923,
x_unit, 4.440534, 1.669336, 1.720093, 0.050757,
x_unit, 4.452766, 1.670142, 1.724927, 0.054785,
x_unit, 4.464922, 1.670142, 1.723315, 0.053174,
x_unit, 4.477183, 1.666113, 1.687866, 0.021753,
x_unit, 4.489432, 1.670142, 1.726538, 0.056396,
x_unit, 4.501696, 1.670142, 1.732983, 0.062842,
x_unit, 4.513853, 1.679004, 1.745068, 0.066064,
x_unit, 4.525949, 1.677393, 1.715259, 0.037866,
x_unit, 4.538244, 1.674170, 1.732983, 0.058813,
x_unit, 4.550457, 1.678198, 1.722510, 0.044312,
x_unit, 4.562631, 1.677393, 1.728149, 0.050757,
x_unit, 4.574808, 1.674976, 1.723315, 0.048340,
x_unit, 4.587000, 1.678198, 1.735400, 0.057202,
x_unit, 4.599253, 1.677393, 1.724121, 0.046728,
x_unit, 4.611541, 1.678198, 1.728149, 0.049951,
x_unit, 4.623631, 1.673364, 1.703979, 0.030615,
x_unit, 4.635953, 1.672559, 1.728955, 0.056396,
x_unit, 4.648079, 1.674976, 1.695117, 0.020142,
x_unit, 4.660328, 1.674976, 1.726538, 0.051563,
x_unit, 4.672597, 1.677393, 1.716064, 0.038672,
x_unit, 4.684876, 1.677393, 1.737012, 0.059619,
x_unit, 4.697093, 1.673364, 1.735400, 0.062036,
x_unit, 4.709355, 1.676587, 1.720093, 0.043506,
x_unit, 4.721512, 1.677393, 1.720898, 0.043506,
x_unit, 4.733830, 1.677393, 1.716064, 0.038672,
x_unit, 4.746015, 1.674170, 1.737012, 0.062842,
x_unit, 4.758239, 1.674170, 1.716064, 0.041895,
x_unit, 4.770403, 1.674976, 1.708008, 0.033032,
x_unit, 4.782626, 1.670142, 1.736206, 0.066064,
x_unit, 4.794856, 1.674170, 1.723315, 0.049145,
x_unit, 4.807158, 1.674976, 1.699145, 0.024170,
x_unit, 4.819254, 1.679004, 1.732983, 0.053980,
x_unit, 4.831575, 1.666113, 1.712842, 0.046728,
x_unit, 4.843713, 1.665308, 1.722510, 0.057202,
x_unit, 4.855925, 1.666919, 1.716064, 0.049146,
x_unit, 4.868162, 1.665308, 1.716870, 0.051562,
x_unit, 4.880452, 1.668530, 1.719287, 0.050757,
x_unit, 4.892691, 1.668530, 1.728149, 0.059619,
x_unit, 4.904921, 1.666113, 1.718481, 0.052368,
x_unit, 4.917038, 1.669336, 1.706396, 0.037060,
x_unit, 4.929382, 1.669336, 1.716870, 0.047534,
x_unit, 4.941595, 1.670142, 1.716870, 0.046728,
x_unit, 4.953862, 1.670142, 1.720898, 0.050757,
x_unit, 4.965987, 1.670947, 1.724121, 0.053174,
x_unit, 4.978225, 1.668530, 1.724121, 0.055591,
x_unit, 4.990474, 1.666919, 1.707202, 0.040283,
x_unit, 5.002713, 1.666113, 1.733789, 0.067676,
x_unit, 5.014632, 1.670142, 1.722510, 0.052368,
x_unit, 5.026764, 1.670142, 1.706396, 0.036255,
x_unit, 5.039099, 1.670142, 1.732178, 0.062036,
x_unit, 5.051245, 1.670142, 1.727344, 0.057202,
x_unit, 5.063496, 1.670142, 1.720898, 0.050757,
x_unit, 5.075683, 1.670142, 1.707202, 0.037060,
x_unit, 5.087911, 1.670142, 1.720093, 0.049951,
x_unit, 5.100108, 1.672559, 1.711230, 0.038672,
x_unit, 5.112325, 1.666113, 1.724927, 0.058813,
x_unit, 5.124511, 1.670142, 1.714453, 0.044312,
x_unit, 5.136892, 1.672559, 1.710425, 0.037866,
x_unit, 5.149046, 1.679004, 1.736206, 0.057202,
x_unit, 5.161278, 1.677393, 1.697534, 0.020142,
x_unit, 5.173460, 1.679004, 1.728955, 0.049951,
x_unit, 5.185704, 1.678198, 1.733789, 0.055591,
x_unit, 5.197940, 1.677393, 1.728955, 0.051562,
x_unit, 5.205797, 1.677393, 1.720093, 0.042700,
x_unit, 5.218152, 1.677393, 1.737012, 0.059619,
x_unit, 5.230462, 1.677393, 1.720093, 0.042700,
x_unit, 5.242631, 1.677393, 1.706396, 0.029004,
x_unit, 5.254845, 1.674976, 1.723315, 0.048340,
x_unit, 5.267007, 1.677393, 1.720093, 0.042700,
x_unit, 5.279230, 1.674976, 1.727344, 0.052368,
x_unit, 5.291456, 1.679810, 1.723315, 0.043506,
x_unit, 5.303673, 1.670947, 1.728149, 0.057202,
x_unit, 5.315826, 1.677393, 1.730566, 0.053174,
x_unit, 5.328075, 1.677393, 1.724927, 0.047534,
x_unit, 5.340282, 1.676587, 1.728955, 0.052368,
x_unit, 5.352494, 1.674976, 1.728149, 0.053174,
x_unit, 5.364625, 1.677393, 1.722510, 0.045117,
x_unit, 5.376829, 1.674976, 1.699951, 0.024976,
x_unit, 5.389005, 1.670142, 1.726538, 0.056396,
x_unit, 5.401206, 1.678198, 1.733789, 0.055591,
x_unit, 5.413452, 1.678198, 1.720093, 0.041895,
x_unit, 5.425537, 1.673364, 1.719287, 0.045923,
x_unit, 5.449336, 1.677393, 1.720898, 0.043506,
x_unit, 5.475336, 1.668530, 1.708813, 0.040283,
x_unit, 5.501334, 1.666919, 1.727344, 0.060425,
x_unit, 5.527475, 1.666919, 1.722510, 0.055591,
x_unit, 5.553337, 1.670947, 1.724121, 0.053174,
x_unit, 5.579333, 1.670142, 1.724927, 0.054785,
x_unit, 5.605335, 1.670142, 1.733789, 0.063648,
x_unit, 5.631335, 1.672559, 1.716064, 0.043506,
x_unit, 5.657337, 1.674170, 1.728149, 0.053980,
x_unit, 5.683332, 1.670947, 1.727344, 0.056396,
x_unit, 5.709335, 1.670947, 1.712036, 0.041089,
x_unit, 5.735334, 1.672559, 1.727344, 0.054785,
