=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.12.14 18:16:06 =~=~=~=~=~=~=~=~=~=~=~=
************************************************************...temp init complete
Cx9000,cmd: Cx9000
 Number of samples           0 ->          0,      uintl (  Cx)
 Number of samples           0 ->       9000,      uintl (  Cx)
unit_x, time, Von,
x_unit, 17.462460, 1.527539,
x_unit, 17.469596, 1.524316,
x_unit, 17.476713, 1.525928,
x_unit, 17.483718, 1.532373,
x_unit, 17.490819, 1.525928,
x_unit, 17.497835, 1.521899,
x_unit, 17.504837, 1.529150,
x_unit, 17.511925, 1.523511,
x_unit, 17.519030, 1.528345,
x_unit, 17.526055, 1.529150,
x_unit, 17.533070, 1.525928,
x_unit, 17.540164, 1.525122,
x_unit, 17.547179, 1.528345,
x_unit, 17.554175, 1.527539,
x_unit, 17.561329, 1.528345,
x_unit, 17.568466, 1.525928,
x_unit, 17.575624, 1.529150,
x_unit, 17.582740, 1.535596,
x_unit, 17.589830, 1.535596,
x_unit, 17.596813, 1.533984,
x_unit, 17.603819, 1.533179,
x_unit, 17.610822, 1.536401,
x_unit, 17.617830, 1.532373,
x_unit, 17.624845, 1.535596,
x_unit, 17.631838, 1.536401,
x_unit, 17.638941, 1.529956,
x_unit, 17.645968, 1.531567,
x_unit, 17.653048, 1.535596,
x_unit, 17.660050, 1.533179,
x_unit, 17.667175, 1.533984,
x_unit, 17.674390, 1.533179,
x_unit, 17.681408, 1.537207,
x_unit, 17.688537, 1.537207,
x_unit, 17.695592, 1.535596,
x_unit, 17.702700, 1.529150,
x_unit, 17.709709, 1.535596,
x_unit, 17.716848, 1.533179,
x_unit, 17.723850, 1.537207,
x_unit, 17.730822, 1.529956,
x_unit, 17.735247, 1.533984,
x_unit, 17.742365, 1.533984,
x_unit, 17.749369, 1.536401,
x_unit, 17.756366, 1.533984,
x_unit, 17.763499, 1.532373,
x_unit, 17.770600, 1.532373,
x_unit, 17.777721, 1.535596,
x_unit, 17.784750, 1.535596,
x_unit, 17.791852, 1.532373,
x_unit, 17.798879, 1.537207,
x_unit, 17.805916, 1.535596,
x_unit, 17.813048, 1.536401,
x_unit, 17.820049, 1.537207,
x_unit, 17.827051, 1.532373,
x_unit, 17.834037, 1.525928,
x_unit, 17.841162, 1.529956,
x_unit, 17.848209, 1.532373,
x_unit, 17.855267, 1.533179,
x_unit, 17.862380, 1.533179,
x_unit, 17.869485, 1.533179,
x_unit, 17.876612, 1.531567,
x_unit, 17.883662, 1.533179,
x_unit, 17.890820, 1.529956,
x_unit, 17.897812, 1.533984,
x_unit, 17.904822, 1.525928,
x_unit, 17.911927, 1.529150,
x_unit, 17.918945, 1.529150,
x_unit, 17.925927, 1.525928,
x_unit, 17.932939, 1.527539,
x_unit, 17.940054, 1.524316,
x_unit, 17.947074, 1.531567,
x_unit, 17.954121, 1.525928,
x_unit, 17.961250, 1.529956,
x_unit, 17.968360, 1.529150,
x_unit, 17.975503, 1.529150,
x_unit, 17.982597, 1.529150,
x_unit, 17.989715, 1.528345,
x_unit, 17.996724, 1.533179,
x_unit, 18.003818, 1.533179,
x_unit, 18.010854, 1.529150,
x_unit, 18.017922, 1.529150,
x_unit, 18.024944, 1.521899,
x_unit, 18.031952, 1.524316,
x_unit, 18.039049, 1.525928,
x_unit, 18.046088, 1.525928,
x_unit, 18.053089, 1.528345,
x_unit, 18.060065, 1.528345,
x_unit, 18.067168, 1.525928,
x_unit, 18.074423, 1.531567,
x_unit, 18.081494, 1.529150,
x_unit, 18.088599, 1.525928,
x_unit, 18.095606, 1.529956,
x_unit, 18.102710, 1.521899,
x_unit, 18.109769, 1.529150,
x_unit, 18.116856, 1.525122,
x_unit, 18.123830, 1.529956,
x_unit, 18.130817, 1.525928,
x_unit, 18.137930, 1.528345,
x_unit, 18.144938, 1.528345,
x_unit, 18.151953, 1.527539,
x_unit, 18.158947, 1.529956,
x_unit, 18.166070, 1.528345,
x_unit, 18.173306, 1.527539,
x_unit, 18.180383, 1.524316,
x_unit, 18.187485, 1.529150,
x_unit, 18.194491, 1.525122,
x_unit, 18.201585, 1.529150,
x_unit, 18.208601, 1.529956,
x_unit, 18.215714, 1.527539,
x_unit, 18.222730, 1.536401,
x_unit, 18.229719, 1.532373,
x_unit, 18.236792, 1.527539,
x_unit, 18.243829, 1.533984,
x_unit, 18.250826, 1.527539,
x_unit, 18.257843, 1.533984,
x_unit, 18.264933, 1.536401,
x_unit, 18.272166, 1.536401,
x_unit, 18.279165, 1.533179,
x_unit, 18.286238, 1.533984,
x_unit, 18.293287, 1.533984,
x_unit, 18.300345, 1.533984,
x_unit, 18.307415, 1.529956,
x_unit, 18.314523, 1.536401,
x_unit, 18.321513, 1.529150,
x_unit, 18.328498, 1.531567,
x_unit, 18.335484, 1.536401,
x_unit, 18.342606, 1.537207,
x_unit, 18.349615, 1.532373,
x_unit, 18.356616, 1.533179,
x_unit, 18.363722, 1.535596,
x_unit, 18.370928, 1.532373,
x_unit, 18.377970, 1.537207,
x_unit, 18.385063, 1.536401,
x_unit, 18.392163, 1.538013,
x_unit, 18.399209, 1.535596,
x_unit, 18.406272, 1.528345,
x_unit, 18.413382, 1.533179,
x_unit, 18.420395, 1.537207,
x_unit, 18.427418, 1.535596,
x_unit, 18.434499, 1.533984,
x_unit, 18.441608, 1.535596,
x_unit, 18.448667, 1.537207,
x_unit, 18.455725, 1.536401,
x_unit, 18.462818, 1.533179,
x_unit, 18.469918, 1.535596,
x_unit, 18.477069, 1.537207,
x_unit, 18.484157, 1.533179,
x_unit, 18.491285, 1.531567,
x_unit, 18.498316, 1.533179,
x_unit, 18.505377, 1.529956,
x_unit, 18.512484, 1.536401,
x_unit, 18.519505, 1.533984,
x_unit, 18.526500, 1.533179,
x_unit, 18.533497, 1.537207,
x_unit, 18.540619, 1.527539,
x_unit, 18.547618, 1.529150,
x_unit, 18.554621, 1.528345,
x_unit, 18.561710, 1.527539,
x_unit, 18.568841, 1.529150,
x_unit, 18.575960, 1.529150,
x_unit, 18.583048, 1.528345,
x_unit, 18.590164, 1.529150,
x_unit, 18.597177, 1.521094,
x_unit, 18.604275, 1.529150,
x_unit, 18.611367, 1.524316,
x_unit, 18.618400, 1.521899,
x_unit, 18.625408, 1.529150,
x_unit, 18.632440, 1.527539,
x_unit, 18.639614, 1.521899,
x_unit, 18.646606, 1.529956,
x_unit, 18.653613, 1.533179,
x_unit, 18.660601, 1.527539,
x_unit, 18.667725, 1.528345,
x_unit, 18.674918, 1.529956,
x_unit, 18.681955, 1.525122,
x_unit, 18.689051, 1.531567,
x_unit, 18.696118, 1.529150,
x_unit, 18.703207, 1.529150,
x_unit, 18.710273, 1.529150,
x_unit, 18.717403, 1.524316,
x_unit, 18.724405, 1.524316,
x_unit, 18.731426, 1.529956,
x_unit, 18.738571, 1.525928,
x_unit, 18.745611, 1.524316,
x_unit, 18.752617, 1.527539,
x_unit, 18.759662, 1.529150,
x_unit, 18.766822, 1.527539,
x_unit, 18.774055, 1.527539,
x_unit, 18.781092, 1.527539,
x_unit, 18.788171, 1.525928,
x_unit, 18.795179, 1.523511,
x_unit, 18.802261, 1.524316,
x_unit, 18.809288, 1.529150,
x_unit, 18.816389, 1.525928,
x_unit, 18.823436, 1.529150,
x_unit, 18.830522, 1.524316,
x_unit, 18.837608, 1.529150,
x_unit, 18.844616, 1.529150,
x_unit, 18.851623, 1.525928,
x_unit, 18.858621, 1.533984,
x_unit, 18.865725, 1.533984,
x_unit, 18.872947, 1.532373,
x_unit, 18.879932, 1.538013,
x_unit, 18.887047, 1.536401,
x_unit, 18.894128, 1.536401,
x_unit, 18.901205, 1.529150,
x_unit, 18.908263, 1.537207,
x_unit, 18.915397, 1.532373,
x_unit, 18.922394, 1.535596,
x_unit, 18.929399, 1.533179,
x_unit, 18.936489, 1.533179,
x_unit, 18.938638, 1.533984,
x_unit, 18.945856, 1.537207,
x_unit, 18.952841, 1.539624,
x_unit, 18.959886, 1.536401,
x_unit, 18.966956, 1.535596,
x_unit, 18.974175, 1.533179,
x_unit, 18.981242, 1.528345,
x_unit, 18.988391, 1.533179,
x_unit, 18.995397, 1.529150,
x_unit, 19.002497, 1.533179,
x_unit, 19.009516, 1.535596,
x_unit, 19.016605, 1.532373,
x_unit, 19.023619, 1.533984,
x_unit, 19.030720, 1.536401,
x_unit, 19.037829, 1.531567,
x_unit, 19.044817, 1.539624,
x_unit, 19.051832, 1.531567,
x_unit, 19.058816, 1.538013,
x_unit, 19.065947, 1.527539,
x_unit, 19.073174, 1.533984,
x_unit, 19.080191, 1.533984,
x_unit, 19.087279, 1.529956,
x_unit, 19.094347, 1.537207,
x_unit, 19.101181, 1.529956,
x_unit, 19.108176, 1.535596,
x_unit, 19.115287, 1.533179,
x_unit, 19.122286, 1.533984,
x_unit, 19.129331, 1.533984,
x_unit, 19.136477, 1.537207,
x_unit, 19.143505, 1.533984,
x_unit, 19.150505, 1.527539,
x_unit, 19.157554, 1.529150,
x_unit, 19.164707, 1.533179,
x_unit, 19.171935, 1.532373,
x_unit, 19.178978, 1.529956,
x_unit, 19.185955, 1.537207,
x_unit, 19.193081, 1.527539,
x_unit, 19.200153, 1.525122,
x_unit, 19.207179, 1.527539,
x_unit, 19.214273, 1.528345,
x_unit, 19.221312, 1.533179,
x_unit, 19.228316, 1.525928,
x_unit, 19.235368, 1.528345,
x_unit, 19.242514, 1.529150,
x_unit, 19.249521, 1.527539,
x_unit, 19.256609, 1.527539,
x_unit, 19.263715, 1.529956,
x_unit, 19.270823, 1.528345,
x_unit, 19.277847, 1.529150,
x_unit, 19.284842, 1.525928,
x_unit, 19.291947, 1.529150,
x_unit, 19.299021, 1.525928,
x_unit, 19.306050, 1.524316,
x_unit, 19.313170, 1.531567,
x_unit, 19.320201, 1.528345,
x_unit, 19.327196, 1.529956,
x_unit, 19.334193, 1.521899,
x_unit, 19.341320, 1.525122,
x_unit, 19.348387, 1.525122,
x_unit, 19.355417, 1.527539,
x_unit, 19.362591, 1.529150,
x_unit, 19.369792, 1.528345,
x_unit, 19.376947, 1.527539,
x_unit, 19.384013, 1.525928,
x_unit, 19.391170, 1.529150,
x_unit, 19.398222, 1.529150,
x_unit, 19.405288, 1.529150,
x_unit, 19.412384, 1.525122,
x_unit, 19.419425, 1.527539,
x_unit, 19.426498, 1.529956,
x_unit, 19.433503, 1.531567,
x_unit, 19.440627, 1.521899,
x_unit, 19.447666, 1.528345,
x_unit, 19.454727, 1.520288,
x_unit, 19.457323, 1.527539,
x_unit, 19.463789, 1.527539,
x_unit, 19.470937, 1.527539,
x_unit, 19.477967, 1.528345,
x_unit, 19.485054, 1.528345,
x_unit, 19.492172, 1.529150,
x_unit, 19.499221, 1.538013,
x_unit, 19.506274, 1.529150,
x_unit, 19.513393, 1.532373,
x_unit, 19.520387, 1.536401,
x_unit, 19.527385, 1.537207,
x_unit, 19.534387, 1.532373,
x_unit, 19.541503, 1.527539,
x_unit, 19.548515, 1.533179,
x_unit, 19.555519, 1.537207,
x_unit, 19.562701, 1.537207,
x_unit, 19.569833, 1.535596,
x_unit, 19.576941, 1.533179,
x_unit, 19.583964, 1.529150,
x_unit, 19.591066, 1.536401,
x_unit, 19.598091, 1.532373,
x_unit, 19.605073, 1.525122,
x_unit, 19.612169, 1.529150,
x_unit, 19.619193, 1.532373,
x_unit, 19.626252, 1.529150,
x_unit, 19.633282, 1.531567,
x_unit, 19.640386, 1.538013,
x_unit, 19.647395, 1.538013,
x_unit, 19.654403, 1.532373,
x_unit, 19.661483, 1.538013,
x_unit, 19.668597, 1.533179,
x_unit, 19.676154, 1.532373,
x_unit, 19.683239, 1.531567,
x_unit, 19.690400, 1.537207,
x_unit, 19.697392, 1.533984,
x_unit, 19.704483, 1.533984,
x_unit, 19.711588, 1.532373,
x_unit, 19.718646, 1.533179,
x_unit, 19.725712, 1.532373,
x_unit, 19.732734, 1.527539,
x_unit, 19.739835, 1.531567,
x_unit, 19.746901, 1.537207,
x_unit, 19.753954, 1.537207,
x_unit, 19.760937, 1.533984,
x_unit, 19.767956, 1.529956,
x_unit, 19.775170, 1.536401,
x_unit, 19.782190, 1.533179,
x_unit, 19.789286, 1.536401,
x_unit, 19.796300, 1.535596,
x_unit, 19.803394, 1.533179,
x_unit, 19.810415, 1.532373,
x_unit, 19.817572, 1.525122,
x_unit, 19.824614, 1.527539,
x_unit, 19.831621, 1.521899,
x_unit, 19.838720, 1.525122,
x_unit, 19.845713, 1.529150,
x_unit, 19.852727, 1.533179,
x_unit, 19.859731, 1.531567,
x_unit, 19.866839, 1.529150,
x_unit, 19.874083, 1.521899,
x_unit, 19.881172, 1.532373,
x_unit, 19.888283, 1.527539,
x_unit, 19.895285, 1.525122,
x_unit, 19.902377, 1.525122,
x_unit, 19.909403, 1.529150,
x_unit, 19.916515, 1.529150,
x_unit, 19.923558, 1.529150,
x_unit, 19.930613, 1.528345,
x_unit, 19.937723, 1.517871,
x_unit, 19.944762, 1.529150,
x_unit, 19.951757, 1.529956,
x_unit, 19.958714, 1.531567,
x_unit, 19.965835, 1.527539,
x_unit, 19.973068, 1.521899,
x_unit, 19.980070, 1.529956,
x_unit, 19.987167, 1.527539,
x_unit, 19.994181, 1.529956,
x_unit, 20.001265, 1.528345,
x_unit, 20.008348, 1.525928,
x_unit, 20.015496, 1.524316,
x_unit, 20.022492, 1.528345,
x_unit, 20.029497, 1.517065,
x_unit, 20.036575, 1.529150,
x_unit, 20.043626, 1.525122,
x_unit, 20.050622, 1.532373,
x_unit, 20.057626, 1.521899,
x_unit, 20.064730, 1.525928,
x_unit, 20.071944, 1.525928,
x_unit, 20.079054, 1.529150,
x_unit, 20.086140, 1.529150,
x_unit, 20.093170, 1.525928,
x_unit, 20.100242, 1.529150,
x_unit, 20.107296, 1.529150,
x_unit, 20.114397, 1.527539,
x_unit, 20.121437, 1.521094,
x_unit, 20.128503, 1.527539,
x_unit, 20.135515, 1.523511,
x_unit, 20.142708, 1.535596,
x_unit, 20.149727, 1.535596,
x_unit, 20.156473, 1.533179,
x_unit, 20.163608, 1.533984,
x_unit, 20.170761, 1.533179,
x_unit, 20.177838, 1.532373,
x_unit, 20.184895, 1.535596,
x_unit, 20.192105, 1.533179,
x_unit, 20.199200, 1.535596,
x_unit, 20.206281, 1.532373,
x_unit, 20.213391, 1.536401,
x_unit, 20.220405, 1.536401,
x_unit, 20.227406, 1.533984,
x_unit, 20.234413, 1.531567,
x_unit, 20.241506, 1.533984,
x_unit, 20.247047, 1.529956,
x_unit, 20.254086, 1.538013,
x_unit, 20.261181, 1.524316,
x_unit, 20.268312, 1.532373,
x_unit, 20.275497, 1.524316,
x_unit, 20.282516, 1.533984,
x_unit, 20.289650, 1.533179,
x_unit, 20.296720, 1.535596,
x_unit, 20.303853, 1.536401,
x_unit, 20.310929, 1.537207,
x_unit, 20.317953, 1.537207,
x_unit, 20.325049, 1.529956,
x_unit, 20.332067, 1.531567,
x_unit, 20.339236, 1.535596,
x_unit, 20.346289, 1.527539,
x_unit, 20.353295, 1.536401,
x_unit, 20.360097, 1.535596,
x_unit, 20.367184, 1.539624,
x_unit, 20.374512, 1.541235,
x_unit, 20.381522, 1.529150,
x_unit, 20.388620, 1.529150,
x_unit, 20.395617, 1.537207,
x_unit, 20.402746, 1.536401,
x_unit, 20.409734, 1.533984,
x_unit, 20.416849, 1.532373,
x_unit, 20.423831, 1.529150,
x_unit, 20.430844, 1.533179,
x_unit, 20.437935, 1.533984,
x_unit, 20.444960, 1.533179,
x_unit, 20.451961, 1.529150,
x_unit, 20.458956, 1.525122,
x_unit, 20.466074, 1.525928,
x_unit, 20.473291, 1.529150,
x_unit, 20.480292, 1.529150,
x_unit, 20.487389, 1.525122,
x_unit, 20.494417, 1.529956,
x_unit, 20.501497, 1.529150,
x_unit, 20.508514, 1.525928,
x_unit, 20.515603, 1.529150,
x_unit, 20.522625, 1.521899,
x_unit, 20.529636, 1.527539,
x_unit, 20.536798, 1.525928,
x_unit, 20.543843, 1.527539,
x_unit, 20.550847, 1.524316,
x_unit, 20.557852, 1.524316,
x_unit, 20.564949, 1.529150,
x_unit, 20.572193, 1.524316,
x_unit, 20.579222, 1.529956,
x_unit, 20.586301, 1.529150,
x_unit, 20.593305, 1.528345,
x_unit, 20.600399, 1.532373,
x_unit, 20.607413, 1.525928,
x_unit, 20.614501, 1.529150,
x_unit, 20.621515, 1.527539,
x_unit, 20.628500, 1.532373,
x_unit, 20.635497, 1.528345,
x_unit, 20.642621, 1.528345,
x_unit, 20.649618, 1.528345,
x_unit, 20.656615, 1.529150,
x_unit, 20.663759, 1.529956,
x_unit, 20.670937, 1.525122,
x_unit, 20.677963, 1.529150,
x_unit, 20.685010, 1.529150,
x_unit, 20.692168, 1.521094,
x_unit, 20.699231, 1.525928,
x_unit, 20.706292, 1.521899,
x_unit, 20.713391, 1.528345,
x_unit, 20.720403, 1.529150,
x_unit, 20.727423, 1.529150,
x_unit, 20.734502, 1.528345,
x_unit, 20.741650, 1.528345,
x_unit, 20.748733, 1.528345,
x_unit, 20.755730, 1.524316,
x_unit, 20.762837, 1.533984,
x_unit, 20.769933, 1.527539,
x_unit, 20.777071, 1.535596,
x_unit, 20.784142, 1.532373,
x_unit, 20.791289, 1.537207,
x_unit, 20.798332, 1.531567,
x_unit, 20.805347, 1.537207,
x_unit, 20.812476, 1.533179,
x_unit, 20.819510, 1.533179,
x_unit, 20.826537, 1.532373,
x_unit, 20.833544, 1.533179,
x_unit, 20.840719, 1.535596,
x_unit, 20.847730, 1.532373,
x_unit, 20.854750, 1.538013,
x_unit, 20.861900, 1.532373,
x_unit, 20.869067, 1.529150,
x_unit, 20.876189, 1.533179,
x_unit, 20.883255, 1.531567,
x_unit, 20.890391, 1.525928,
x_unit, 20.897398, 1.536401,
x_unit, 20.904402, 1.532373,
x_unit, 20.911483, 1.538013,
x_unit, 20.918517, 1.533984,
x_unit, 20.925540, 1.536401,
x_unit, 20.932618, 1.533984,
x_unit, 20.939730, 1.529956,
x_unit, 20.946725, 1.533984,
x_unit, 20.953722, 1.537207,
x_unit, 20.960721, 1.529150,
x_unit, 20.967741, 1.535596,
x_unit, 20.974852, 1.535596,
x_unit, 20.981933, 1.533984,
x_unit, 20.989057, 1.537207,
x_unit, 20.996167, 1.537207,
x_unit, 21.003235, 1.538013,
x_unit, 21.010291, 1.533984,
x_unit, 21.017405, 1.537207,
x_unit, 21.024398, 1.532373,
x_unit, 21.031389, 1.537207,
x_unit, 21.038517, 1.536401,
x_unit, 21.045526, 1.539624,
x_unit, 21.052526, 1.533984,
x_unit, 21.059627, 1.533984,
x_unit, 21.066726, 1.536401,
x_unit, 21.073956, 1.532373,
x_unit, 21.081054, 1.533179,
x_unit, 21.088171, 1.533179,
x_unit, 21.095174, 1.533179,
x_unit, 21.102256, 1.536401,
x_unit, 21.109277, 1.529150,
x_unit, 21.116420, 1.529150,
x_unit, 21.123488, 1.523511,
x_unit, 21.130514, 1.529956,
x_unit, 21.137613, 1.525928,
x_unit, 21.144618, 1.529150,
x_unit, 21.151625, 1.525928,
x_unit, 21.158616, 1.529150,
x_unit, 21.165747, 1.525122,
x_unit, 21.172943, 1.529150,
x_unit, 21.179976, 1.527539,
x_unit, 21.187179, 1.529150,
x_unit, 21.194188, 1.529956,
x_unit, 21.201206, 1.527539,
x_unit, 21.208174, 1.528345,
x_unit, 21.215300, 1.529150,
x_unit, 21.222295, 1.529956,
x_unit, 21.229306, 1.529150,
x_unit, 21.236386, 1.525122,
x_unit, 21.243418, 1.524316,
x_unit, 21.250498, 1.529956,
x_unit, 21.257537, 1.527539,
x_unit, 21.264637, 1.528345,
x_unit, 21.271830, 1.528345,
x_unit, 21.278846, 1.528345,
x_unit, 21.285827, 1.525928,
x_unit, 21.292869, 1.528345,
x_unit, 21.300017, 1.529150,
x_unit, 21.307092, 1.524316,
x_unit, 21.314179, 1.531567,
x_unit, 21.321247, 1.524316,
x_unit, 21.328290, 1.535596,
x_unit, 21.335292, 1.529150,
x_unit, 21.342403, 1.531567,
x_unit, 21.349414, 1.527539,
x_unit, 21.356420, 1.533179,
x_unit, 21.363507, 1.531567,
x_unit, 21.370732, 1.525122,
x_unit, 21.377836, 1.525928,
x_unit, 21.384900, 1.532373,
x_unit, 21.392070, 1.528345,
x_unit, 21.399128, 1.529956,
x_unit, 21.406167, 1.533179,
x_unit, 21.413298, 1.525928,
x_unit, 21.420278, 1.537207,
x_unit, 21.427283, 1.535596,
x_unit, 21.434297, 1.536401,
x_unit, 21.441397, 1.536401,
x_unit, 21.448406, 1.532373,
x_unit, 21.455473, 1.529150,
x_unit, 21.462619, 1.532373,
x_unit, 21.469718, 1.535596,
x_unit, 21.476854, 1.535596,
x_unit, 21.483860, 1.536401,
x_unit, 21.490957, 1.532373,
x_unit, 21.498065, 1.533179,
x_unit, 21.505072, 1.533179,
x_unit, 21.512172, 1.532373,
x_unit, 21.519251, 1.533179,
x_unit, 21.526299, 1.535596,
x_unit, 21.533300, 1.527539,
x_unit, 21.540410, 1.531567,
x_unit, 21.547408, 1.541235,
x_unit, 21.554421, 1.533984,
x_unit, 21.561555, 1.532373,
x_unit, 21.568724, 1.536401,
x_unit, 21.575837, 1.533179,
x_unit, 21.582866, 1.533984,
x_unit, 21.589959, 1.531567,
x_unit, 21.596968, 1.536401,
x_unit, 21.604082, 1.531567,
x_unit, 21.611157, 1.533179,
x_unit, 21.618197, 1.532373,
x_unit, 21.625223, 1.532373,
x_unit, 21.632283, 1.535596,
x_unit, 21.639398, 1.533179,
x_unit, 21.646433, 1.533984,
x_unit, 21.653477, 1.533984,
x_unit, 21.660509, 1.537207,
x_unit, 21.667629, 1.533179,
x_unit, 21.674847, 1.532373,
x_unit, 21.681923, 1.532373,
x_unit, 21.689067, 1.525928,
x_unit, 21.696079, 1.533984,
x_unit, 21.703168, 1.536401,
x_unit, 21.710175, 1.529150,
x_unit, 21.717296, 1.533179,
x_unit, 21.724298, 1.532373,
x_unit, 21.731301, 1.537207,
x_unit, 21.738391, 1.529150,
x_unit, 21.745417, 1.529150,
x_unit, 21.752415, 1.527539,
x_unit, 21.759411, 1.532373,
x_unit, 21.766511, 1.529150,
x_unit, 21.773737, 1.527539,
x_unit, 21.780828, 1.525122,
x_unit, 21.787935, 1.525122,
x_unit, 21.794940, 1.524316,
x_unit, 21.802010, 1.527539,
x_unit, 21.809087, 1.523511,
x_unit, 21.816181, 1.527539,
x_unit, 21.823194, 1.525928,
x_unit, 21.830186, 1.524316,
x_unit, 21.837275, 1.528345,
x_unit, 21.844336, 1.531567,
x_unit, 21.851405, 1.524316,
x_unit, 21.858394, 1.531567,
x_unit, 21.865523, 1.527539,
x_unit, 21.872751, 1.525928,
x_unit, 21.879764, 1.521899,
x_unit, 21.886839, 1.525122,
x_unit, 21.893840, 1.528345,
x_unit, 21.900941, 1.529956,
x_unit, 21.907955, 1.528345,
x_unit, 21.915080, 1.529150,
x_unit, 21.922078, 1.524316,
x_unit, 21.929088, 1.525928,
x_unit, 21.936195, 1.532373,
x_unit, 21.943210, 1.525928,
x_unit, 21.950206, 1.529956,
x_unit, 21.957197, 1.529956,
x_unit, 21.964301, 1.527539,
x_unit, 21.971482, 1.529150,
x_unit, 21.978586, 1.531567,
x_unit, 21.985640, 1.527539,
x_unit, 21.992750, 1.529150,
x_unit, 21.999796, 1.529150,
x_unit, 22.006831, 1.531567,
x_unit, 22.013951, 1.527539,
x_unit, 22.020972, 1.524316,
x_unit, 22.027967, 1.529150,
x_unit, 22.034971, 1.529150,
x_unit, 22.042118, 1.529150,
x_unit, 22.049177, 1.531567,
x_unit, 22.056204, 1.538013,
x_unit, 22.063302, 1.533179,
x_unit, 22.070397, 1.538013,
x_unit, 22.077518, 1.533984,
x_unit, 22.084534, 1.533179,
x_unit, 22.091628, 1.532373,
x_unit, 22.098690, 1.531567,
x_unit, 22.105753, 1.529150,
x_unit, 22.112837, 1.536401,
x_unit, 22.119853, 1.533984,
x_unit, 22.126836, 1.533984,
x_unit, 22.133833, 1.532373,
x_unit, 22.140960, 1.536401,
x_unit, 22.147972, 1.536401,
x_unit, 22.154971, 1.541235,
x_unit, 22.162078, 1.538013,
x_unit, 22.169174, 1.532373,
x_unit, 22.176315, 1.539624,
x_unit, 22.183416, 1.531567,
x_unit, 22.190515, 1.533179,
x_unit, 22.197528, 1.536401,
x_unit, 22.204635, 1.529956,
x_unit, 22.211720, 1.529956,
x_unit, 22.218733, 1.533179,
x_unit, 22.225748, 1.536401,
x_unit, 22.232740, 1.532373,
x_unit, 22.239858, 1.535596,
x_unit, 22.246878, 1.536401,
x_unit, 22.253931, 1.535596,
x_unit, 22.260980, 1.533179,
x_unit, 22.267788, 1.529150,
x_unit, 22.275303, 1.533984,
x_unit, 22.282337, 1.535596,
x_unit, 22.289469, 1.528345,
x_unit, 22.296519, 1.531567,
x_unit, 22.303624, 1.532373,
x_unit, 22.310609, 1.538013,
x_unit, 22.317752, 1.529150,
x_unit, 22.324740, 1.536401,
x_unit, 22.331738, 1.529150,
x_unit, 22.338835, 1.537207,
x_unit, 22.345845, 1.533179,
x_unit, 22.352852, 1.538013,
x_unit, 22.359850, 1.537207,
x_unit, 22.366998, 1.532373,
x_unit, 22.374290, 1.531567,
x_unit, 22.381354, 1.529150,
x_unit, 22.388515, 1.529150,
x_unit, 22.395521, 1.525122,
x_unit, 22.402619, 1.528345,
x_unit, 22.409630, 1.525928,
x_unit, 22.416741, 1.529150,
x_unit, 22.423741, 1.524316,
x_unit, 22.430763, 1.525122,
x_unit, 22.437940, 1.532373,
x_unit, 22.444967, 1.529150,
x_unit, 22.451971, 1.527539,
x_unit, 22.456822, 1.525928,
x_unit, 22.464187, 1.531567,
x_unit, 22.471365, 1.524316,
x_unit, 22.478422, 1.531567,
x_unit, 22.485456, 1.524316,
x_unit, 22.492624, 1.527539,
x_unit, 22.499723, 1.527539,
x_unit, 22.506739, 1.532373,
x_unit, 22.513839, 1.528345,
x_unit, 22.520840, 1.521094,
x_unit, 22.527841, 1.521899,
x_unit, 22.534853, 1.531567,
x_unit, 22.541955, 1.525122,
x_unit, 22.548992, 1.523511,
x_unit, 22.556077, 1.525122,
x_unit, 22.563178, 1.521899,
x_unit, 22.570297, 1.529150,
x_unit, 22.577414, 1.527539,
x_unit, 22.584428, 1.527539,
x_unit, 22.591507, 1.529150,
x_unit, 22.598556, 1.529150,
x_unit, 22.605617, 1.525928,
x_unit, 22.612723, 1.533179,
x_unit, 22.619750, 1.529150,
x_unit, 22.626736, 1.529956,
x_unit, 22.633803, 1.524316,
x_unit, 22.640951, 1.528345,
x_unit, 22.648070, 1.527539,
x_unit, 22.655081, 1.525928,
x_unit, 22.662180, 1.528345,
x_unit, 22.669272, 1.529956,
x_unit, 22.676436, 1.527539,
x_unit, 22.683508, 1.528345,
x_unit, 22.690632, 1.528345,
x_unit, 22.697564, 1.537207,
x_unit, 22.704724, 1.538013,
x_unit, 22.711816, 1.531567,
x_unit, 22.718858, 1.533179,
x_unit, 22.725859, 1.533984,
x_unit, 22.732854, 1.531567,
x_unit, 22.739966, 1.533984,
x_unit, 22.746293, 1.537207,
x_unit, 22.753526, 1.537207,
x_unit, 22.760556, 1.536401,
x_unit, 22.767721, 1.531567,
x_unit, 22.774858, 1.531567,
x_unit, 22.781879, 1.533179,
x_unit, 22.787918, 1.525928,
x_unit, 22.794956, 1.536401,
x_unit, 22.802080, 1.533984,
x_unit, 22.809085, 1.529956,
x_unit, 22.816196, 1.533179,
x_unit, 22.823198, 1.537207,
x_unit, 22.830284, 1.533179,
x_unit, 22.837401, 1.525122,
x_unit, 22.844423, 1.537207,
x_unit, 22.851476, 1.533179,
x_unit, 22.858529, 1.532373,
x_unit, 22.865659, 1.529956,
x_unit, 22.872908, 1.538013,
