=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.12.14 18:20:05 =~=~=~=~=~=~=~=~=~=~=~=
******************************************************C******x...temp init complete
9000,cmd: Cx9000
 Number of samples           0 ->          0,      uintl (  Cx)
 Number of samples           0 ->       9000,      uintl (  Cx)
unit_x, time, Von,
x_unit, 1.379080, 1.528345,
x_unit, 1.386139, 1.529150,
x_unit, 1.393088, 1.528345,
x_unit, 1.400096, 1.531567,
x_unit, 1.407022, 1.529150,
x_unit, 1.413968, 1.527539,
x_unit, 1.420944, 1.527539,
x_unit, 1.427992, 1.525122,
x_unit, 1.435088, 1.527539,
x_unit, 1.443049, 1.524316,
x_unit, 1.450185, 1.528345,
x_unit, 1.457163, 1.529956,
x_unit, 1.464136, 1.525928,
x_unit, 1.471095, 1.529150,
x_unit, 1.478167, 1.527539,
x_unit, 1.485224, 1.529956,
x_unit, 1.492189, 1.531567,
x_unit, 1.499132, 1.529150,
x_unit, 1.506133, 1.528345,
x_unit, 1.513083, 1.529956,
x_unit, 1.520002, 1.527539,
x_unit, 1.527009, 1.525122,
x_unit, 1.534081, 1.529956,
x_unit, 1.541965, 1.529956,
x_unit, 1.549004, 1.528345,
x_unit, 1.556060, 1.529150,
x_unit, 1.562991, 1.525928,
x_unit, 1.569933, 1.525928,
x_unit, 1.577026, 1.523511,
x_unit, 1.584122, 1.527539,
x_unit, 1.591052, 1.528345,
x_unit, 1.597958, 1.528345,
x_unit, 1.605003, 1.527539,
x_unit, 1.611941, 1.528345,
x_unit, 1.618864, 1.532373,
x_unit, 1.625870, 1.531567,
x_unit, 1.632946, 1.536401,
x_unit, 1.640951, 1.539624,
x_unit, 1.647971, 1.536401,
x_unit, 1.655006, 1.532373,
x_unit, 1.661971, 1.529956,
x_unit, 1.668939, 1.532373,
x_unit, 1.675999, 1.532373,
x_unit, 1.683079, 1.532373,
x_unit, 1.690053, 1.533984,
x_unit, 1.696970, 1.529150,
x_unit, 1.704043, 1.535596,
x_unit, 1.711006, 1.533179,
x_unit, 1.717940, 1.531567,
x_unit, 1.724951, 1.524316,
x_unit, 1.732012, 1.531567,
x_unit, 1.738972, 1.532373,
x_unit, 1.746953, 1.531567,
x_unit, 1.753997, 1.537207,
x_unit, 1.760644, 1.537207,
x_unit, 1.767578, 1.529956,
x_unit, 1.774608, 1.529150,
x_unit, 1.781521, 1.529150,
x_unit, 1.788409, 1.531567,
x_unit, 1.795187, 1.531567,
x_unit, 1.802057, 1.533179,
x_unit, 1.808841, 1.532373,
x_unit, 1.815628, 1.529150,
x_unit, 1.822428, 1.536401,
x_unit, 1.829494, 1.533984,
x_unit, 1.836553, 1.536401,
x_unit, 1.885730, 1.533984,
x_unit, 1.892768, 1.533179,
x_unit, 1.899814, 1.533984,
x_unit, 1.906773, 1.531567,
x_unit, 1.913737, 1.535596,
x_unit, 1.920553, 1.536401,
x_unit, 1.927722, 1.529956,
x_unit, 1.934772, 1.537207,
x_unit, 1.941738, 1.529956,
x_unit, 1.948676, 1.527539,
x_unit, 1.955717, 1.532373,
x_unit, 1.962682, 1.527539,
x_unit, 1.969683, 1.536401,
x_unit, 1.976736, 1.529956,
x_unit, 1.984717, 1.529150,
x_unit, 1.991750, 1.527539,
x_unit, 1.998705, 1.528345,
x_unit, 2.005742, 1.525928,
x_unit, 2.012682, 1.529150,
x_unit, 2.019623, 1.527539,
x_unit, 2.026635, 1.527539,
x_unit, 2.033717, 1.524316,
x_unit, 2.040863, 1.525928,
x_unit, 2.047775, 1.525122,
x_unit, 2.054835, 1.527539,
x_unit, 2.061779, 1.525928,
x_unit, 2.068731, 1.525928,
x_unit, 2.075754, 1.529150,
x_unit, 2.083720, 1.531567,
x_unit, 2.090733, 1.529150,
x_unit, 2.097733, 1.529150,
x_unit, 2.104783, 1.525928,
x_unit, 2.111743, 1.528345,
x_unit, 2.118717, 1.524316,
x_unit, 2.125771, 1.525928,
x_unit, 2.132787, 1.533984,
x_unit, 2.139750, 1.521899,
x_unit, 2.146643, 1.532373,
x_unit, 2.153563, 1.525122,
x_unit, 2.160686, 1.529956,
x_unit, 2.167639, 1.527539,
x_unit, 2.174634, 1.529150,
x_unit, 2.182524, 1.525928,
x_unit, 2.189636, 1.525122,
x_unit, 2.196627, 1.528345,
x_unit, 2.203684, 1.531567,
x_unit, 2.210631, 1.528345,
x_unit, 2.217542, 1.529150,
x_unit, 2.224548, 1.521899,
x_unit, 2.231726, 1.528345,
x_unit, 2.238685, 1.529150,
x_unit, 2.245641, 1.527539,
x_unit, 2.252725, 1.525928,
x_unit, 2.260262, 1.533984,
x_unit, 2.267767, 1.535596,
x_unit, 2.274841, 1.532373,
x_unit, 2.282727, 1.533179,
x_unit, 2.298352, 1.535596,
x_unit, 2.312353, 1.533984,
x_unit, 2.326353, 1.535596,
x_unit, 2.340356, 1.533179,
x_unit, 2.354367, 1.525928,
x_unit, 2.369357, 1.529150,
x_unit, 2.385360, 1.529956,
x_unit, 2.400355, 1.531567,
x_unit, 2.414695, 1.532373,
x_unit, 2.429356, 1.533984,
x_unit, 2.443356, 1.532373,
x_unit, 2.457355, 1.529150,
x_unit, 2.471358, 1.535596,
x_unit, 2.487360, 1.531567,
x_unit, 2.502354, 1.532373,
x_unit, 2.517358, 1.533179,
x_unit, 2.532356, 1.533179,
x_unit, 2.546356, 1.533984,
x_unit, 2.560355, 1.532373,
x_unit, 2.574733, 1.525122,
x_unit, 2.590592, 1.533984,
x_unit, 2.605586, 1.528345,
x_unit, 2.619597, 1.528345,
x_unit, 2.633589, 1.529956,
x_unit, 2.647589, 1.529150,
x_unit, 2.661586, 1.527539,
x_unit, 2.675587, 1.529150,
x_unit, 2.690589, 1.528345,
x_unit, 2.705588, 1.528345,
x_unit, 2.719589, 1.527539,
x_unit, 2.733590, 1.525122,
x_unit, 2.747587, 1.529150,
x_unit, 2.761585, 1.525122,
x_unit, 2.775586, 1.527539,
x_unit, 2.790590, 1.521899,
x_unit, 2.805586, 1.529150,
x_unit, 2.819584, 1.527539,
x_unit, 2.835588, 1.527539,
x_unit, 2.850587, 1.528345,
x_unit, 2.864587, 1.525122,
x_unit, 2.878586, 1.529956,
x_unit, 2.893589, 1.524316,
x_unit, 2.908588, 1.536401,
x_unit, 2.923103, 1.535596,
x_unit, 2.938588, 1.532373,
x_unit, 2.952585, 1.532373,
x_unit, 2.966588, 1.533984,
x_unit, 2.982598, 1.531567,
x_unit, 2.997589, 1.535596,
x_unit, 3.011586, 1.532373,
x_unit, 3.025585, 1.531567,
x_unit, 3.039597, 1.528345,
x_unit, 3.054586, 1.535596,
x_unit, 3.068593, 1.533984,
x_unit, 3.083595, 1.529150,
x_unit, 3.098591, 1.531567,
x_unit, 3.112590, 1.529956,
x_unit, 3.126590, 1.529956,
x_unit, 3.140592, 1.533984,
x_unit, 3.155113, 1.533179,
x_unit, 3.163966, 1.533984,
x_unit, 3.170846, 1.537207,
x_unit, 3.177743, 1.529956,
x_unit, 3.185614, 1.533984,
x_unit, 3.192629, 1.533984,
x_unit, 3.199712, 1.537207,
x_unit, 3.206722, 1.535596,
x_unit, 3.213725, 1.535596,
x_unit, 3.220727, 1.531567,
x_unit, 3.228804, 1.524316,
x_unit, 3.236006, 1.527539,
x_unit, 3.242978, 1.521899,
x_unit, 3.250014, 1.528345,
x_unit, 3.256970, 1.529150,
x_unit, 3.264518, 1.521094,
x_unit, 3.271419, 1.527539,
x_unit, 3.278329, 1.524316,
x_unit, 3.286209, 1.529150,
x_unit, 3.293219, 1.524316,
x_unit, 3.300252, 1.529150,
x_unit, 3.307208, 1.525122,
x_unit, 3.314169, 1.529150,
x_unit, 3.321095, 1.529150,
x_unit, 3.328139, 1.528345,
x_unit, 3.335177, 1.528345,
x_unit, 3.342132, 1.523511,
x_unit, 3.349146, 1.529150,
x_unit, 3.356088, 1.521899,
x_unit, 3.363008, 1.527539,
x_unit, 3.369854, 1.528345,
x_unit, 3.377320, 1.528345,
x_unit, 3.385405, 1.529150,
x_unit, 3.392397, 1.529150,
x_unit, 3.399312, 1.529956,
x_unit, 3.406401, 1.523511,
x_unit, 3.413376, 1.528345,
x_unit, 3.420367, 1.525928,
x_unit, 3.427412, 1.529150,
x_unit, 3.434438, 1.527539,
x_unit, 3.441410, 1.525928,
x_unit, 3.448354, 1.529150,
x_unit, 3.455403, 1.525122,
x_unit, 3.462403, 1.529150,
x_unit, 3.469190, 1.529150,
x_unit, 3.476156, 1.527539,
x_unit, 3.482976, 1.525928,
x_unit, 3.489803, 1.523511,
x_unit, 3.497334, 1.527539,
x_unit, 3.504425, 1.529150,
x_unit, 3.511418, 1.529150,
x_unit, 3.518408, 1.528345,
x_unit, 3.525454, 1.528345,
x_unit, 3.532540, 1.529956,
x_unit, 3.539558, 1.538013,
x_unit, 3.546546, 1.537207,
x_unit, 3.553587, 1.529150,
x_unit, 3.560613, 1.537207,
x_unit, 3.567416, 1.536401,
x_unit, 3.574199, 1.536401,
x_unit, 3.580990, 1.533984,
x_unit, 3.587804, 1.533179,
x_unit, 3.594639, 1.531567,
x_unit, 3.602103, 1.535596,
x_unit, 3.609095, 1.537207,
x_unit, 3.616014, 1.528345,
x_unit, 3.622978, 1.533179,
x_unit, 3.630022, 1.537207,
x_unit, 3.637057, 1.537207,
x_unit, 3.643983, 1.532373,
x_unit, 3.651000, 1.533179,
x_unit, 3.658046, 1.531567,
x_unit, 3.664862, 1.536401,
x_unit, 3.671724, 1.533984,
x_unit, 3.678660, 1.531567,
x_unit, 3.685523, 1.537207,
x_unit, 3.692305, 1.533984,
x_unit, 3.699096, 1.535596,
x_unit, 3.705949, 1.533984,
x_unit, 3.713418, 1.532373,
x_unit, 3.720415, 1.535596,
x_unit, 3.727473, 1.533179,
x_unit, 3.734637, 1.536401,
x_unit, 3.741596, 1.536401,
x_unit, 3.748555, 1.536401,
x_unit, 3.755573, 1.531567,
x_unit, 3.762547, 1.533179,
x_unit, 3.769390, 1.532373,
x_unit, 3.775606, 1.532373,
x_unit, 3.782697, 1.531567,
x_unit, 3.789522, 1.535596,
x_unit, 3.796359, 1.535596,
x_unit, 3.803298, 1.532373,
x_unit, 3.810084, 1.532373,
x_unit, 3.816865, 1.535596,
x_unit, 3.824292, 1.533984,
x_unit, 3.831319, 1.533179,
x_unit, 3.838226, 1.533179,
x_unit, 3.845241, 1.538013,
x_unit, 3.852281, 1.533984,
x_unit, 3.859386, 1.529956,
x_unit, 3.866390, 1.527539,
x_unit, 3.873314, 1.521094,
x_unit, 3.880349, 1.532373,
x_unit, 3.887294, 1.525928,
x_unit, 3.894216, 1.528345,
x_unit, 3.901218, 1.529150,
x_unit, 3.908184, 1.529150,
x_unit, 3.915118, 1.529956,
x_unit, 3.922069, 1.525928,
x_unit, 3.929094, 1.529150,
x_unit, 3.936698, 1.531567,
x_unit, 3.943640, 1.525928,
x_unit, 3.950648, 1.529956,
x_unit, 3.957719, 1.527539,
x_unit, 3.964690, 1.525928,
x_unit, 3.971640, 1.527539,
x_unit, 3.978688, 1.521094,
x_unit, 3.985643, 1.528345,
x_unit, 3.992583, 1.525928,
x_unit, 3.999620, 1.529956,
x_unit, 4.006546, 1.528345,
x_unit, 4.013463, 1.527539,
x_unit, 4.020404, 1.523511,
x_unit, 4.027405, 1.529150,
x_unit, 4.034412, 1.527539,
x_unit, 4.042070, 1.524316,
x_unit, 4.049013, 1.527539,
x_unit, 4.056098, 1.529150,
x_unit, 4.063180, 1.524316,
x_unit, 4.070151, 1.529150,
x_unit, 4.077181, 1.523511,
x_unit, 4.084099, 1.528345,
x_unit, 4.091021, 1.529956,
x_unit, 4.097979, 1.528345,
x_unit, 4.105012, 1.525928,
x_unit, 4.111981, 1.529150,
x_unit, 4.118965, 1.527539,
x_unit, 4.125986, 1.521899,
x_unit, 4.133068, 1.529956,
x_unit, 4.139993, 1.531567,
x_unit, 4.146952, 1.528345,
x_unit, 4.154567, 1.529150,
x_unit, 4.161648, 1.525122,
x_unit, 4.168639, 1.529150,
x_unit, 4.175694, 1.521899,
x_unit, 4.182722, 1.535596,
x_unit, 4.189719, 1.533984,
x_unit, 4.196729, 1.533984,
x_unit, 4.203761, 1.532373,
x_unit, 4.210732, 1.533179,
x_unit, 4.217720, 1.541235,
x_unit, 4.224766, 1.536401,
x_unit, 4.231910, 1.533984,
x_unit, 4.238898, 1.535596,
x_unit, 4.245877, 1.537207,
x_unit, 4.252957, 1.536401,
x_unit, 4.259978, 1.536401,
x_unit, 4.267523, 1.537207,
x_unit, 4.274529, 1.539624,
x_unit, 4.281471, 1.533984,
x_unit, 4.288414, 1.537207,
x_unit, 4.295387, 1.536401,
x_unit, 4.302414, 1.533984,
x_unit, 4.309416, 1.525122,
x_unit, 4.316383, 1.535596,
x_unit, 4.323352, 1.537207,
x_unit, 4.330488, 1.529150,
x_unit, 4.337466, 1.532373,
x_unit, 4.344423, 1.533179,
x_unit, 4.351420, 1.533179,
x_unit, 4.358481, 1.533179,
x_unit, 4.365308, 1.536401,
x_unit, 4.372746, 1.535596,
x_unit, 4.379894, 1.535596,
x_unit, 4.386870, 1.536401,
x_unit, 4.393865, 1.535596,
x_unit, 4.400887, 1.533179,
x_unit, 4.407862, 1.532373,
x_unit, 4.414809, 1.529150,
x_unit, 4.421787, 1.533984,
x_unit, 4.428869, 1.536401,
x_unit, 4.435926, 1.531567,
x_unit, 4.442949, 1.531567,
x_unit, 4.450011, 1.535596,
x_unit, 4.456974, 1.536401,
x_unit, 4.463888, 1.537207,
x_unit, 4.470746, 1.535596,
x_unit, 4.477647, 1.532373,
x_unit, 4.485108, 1.535596,
x_unit, 4.492103, 1.532373,
x_unit, 4.499077, 1.531567,
x_unit, 4.506110, 1.533984,
x_unit, 4.513091, 1.525122,
x_unit, 4.520129, 1.529956,
x_unit, 4.527181, 1.529150,
x_unit, 4.534196, 1.527539,
x_unit, 4.541179, 1.525928,
x_unit, 4.548100, 1.525928,
x_unit, 4.555139, 1.529150,
x_unit, 4.562096, 1.527539,
x_unit, 4.568952, 1.528345,
x_unit, 4.575859, 1.529150,
x_unit, 4.582651, 1.529150,
x_unit, 4.589511, 1.517065,
x_unit, 4.597020, 1.529956,
x_unit, 4.604094, 1.528345,
x_unit, 4.611031, 1.525122,
x_unit, 4.618002, 1.528345,
x_unit, 4.625016, 1.527539,
x_unit, 4.632121, 1.525122,
x_unit, 4.639083, 1.529150,
x_unit, 4.646011, 1.529150,
x_unit, 4.653077, 1.529956,
x_unit, 4.660076, 1.525928,
x_unit, 4.666890, 1.525928,
x_unit, 4.673736, 1.529150,
x_unit, 4.680665, 1.531567,
x_unit, 4.687460, 1.529150,
x_unit, 4.694323, 1.528345,
x_unit, 4.701799, 1.525122,
x_unit, 4.708791, 1.528345,
x_unit, 4.715739, 1.528345,
x_unit, 4.722723, 1.532373,
x_unit, 4.729782, 1.528345,
x_unit, 4.736866, 1.529150,
x_unit, 4.743842, 1.529150,
x_unit, 4.750874, 1.525122,
x_unit, 4.757976, 1.529150,
x_unit, 4.764858, 1.529150,
x_unit, 4.771667, 1.528345,
x_unit, 4.778544, 1.529956,
x_unit, 4.785404, 1.531567,
x_unit, 4.792200, 1.528345,
x_unit, 4.798974, 1.525928,
x_unit, 4.805888, 1.529150,
x_unit, 4.813323, 1.527539,
x_unit, 4.820315, 1.533179,
x_unit, 4.827375, 1.535596,
x_unit, 4.834414, 1.531567,
x_unit, 4.841415, 1.535596,
x_unit, 4.848414, 1.536401,
x_unit, 4.855459, 1.537207,
x_unit, 4.862435, 1.538013,
x_unit, 4.869292, 1.533179,
x_unit, 4.876177, 1.532373,
x_unit, 4.883006, 1.529150,
x_unit, 4.889849, 1.531567,
x_unit, 4.896647, 1.533179,
x_unit, 4.903548, 1.537207,
x_unit, 4.910330, 1.532373,
x_unit, 4.917202, 1.533179,
x_unit, 4.924746, 1.537207,
x_unit, 4.931843, 1.535596,
x_unit, 4.938797, 1.533179,
x_unit, 4.945764, 1.532373,
x_unit, 4.952801, 1.533984,
x_unit, 4.959877, 1.535596,
x_unit, 4.966873, 1.536401,
x_unit, 4.973802, 1.536401,
x_unit, 4.980877, 1.535596,
x_unit, 4.987865, 1.533179,
x_unit, 4.994807, 1.532373,
x_unit, 5.001861, 1.535596,
x_unit, 5.008802, 1.536401,
x_unit, 5.015792, 1.529150,
x_unit, 5.022735, 1.531567,
x_unit, 5.029784, 1.535596,
x_unit, 5.037409, 1.533179,
x_unit, 5.045142, 1.535596,
x_unit, 5.052265, 1.535596,
x_unit, 5.059345, 1.532373,
x_unit, 5.066316, 1.533179,
x_unit, 5.073248, 1.533984,
x_unit, 5.080326, 1.538013,
x_unit, 5.087257, 1.535596,
x_unit, 5.094207, 1.533984,
x_unit, 5.101211, 1.535596,
x_unit, 5.108169, 1.528345,
x_unit, 5.115138, 1.535596,
x_unit, 5.122081, 1.533179,
x_unit, 5.129102, 1.535596,
x_unit, 5.136136, 1.539624,
x_unit, 5.144102, 1.527539,
x_unit, 5.151189, 1.527539,
x_unit, 5.158240, 1.521899,
x_unit, 5.165213, 1.531567,
x_unit, 5.172174, 1.528345,
x_unit, 5.179230, 1.529150,
x_unit, 5.186183, 1.529150,
x_unit, 5.193141, 1.529150,
x_unit, 5.200192, 1.533179,
x_unit, 5.207157, 1.529150,
x_unit, 5.214100, 1.527539,
x_unit, 5.221022, 1.533179,
x_unit, 5.228029, 1.527539,
x_unit, 5.235183, 1.525928,
x_unit, 5.243144, 1.528345,
x_unit, 5.250216, 1.527539,
x_unit, 5.257190, 1.525928,
x_unit, 5.264172, 1.525928,
x_unit, 5.271104, 1.527539,
x_unit, 5.278182, 1.527539,
x_unit, 5.285103, 1.528345,
x_unit, 5.292033, 1.528345,
x_unit, 5.298981, 1.525122,
x_unit, 5.305990, 1.532373,
x_unit, 5.312957, 1.527539,
x_unit, 5.319957, 1.535596,
x_unit, 5.327030, 1.525928,
x_unit, 5.334091, 1.527539,
x_unit, 5.342036, 1.533179,
x_unit, 5.349018, 1.529956,
x_unit, 5.356072, 1.528345,
x_unit, 5.363140, 1.525928,
x_unit, 5.370094, 1.531567,
x_unit, 5.377168, 1.527539,
x_unit, 5.384103, 1.527539,
x_unit, 5.391009, 1.529150,
x_unit, 5.397962, 1.529956,
x_unit, 5.405022, 1.521899,
x_unit, 5.411964, 1.531567,
x_unit, 5.418952, 1.528345,
x_unit, 5.425992, 1.529150,
x_unit, 5.433021, 1.525928,
x_unit, 5.440040, 1.528345,
x_unit, 5.448028, 1.527539,
x_unit, 5.455099, 1.525122,
x_unit, 5.462182, 1.533984,
x_unit, 5.469179, 1.533984,
x_unit, 5.476186, 1.533179,
x_unit, 5.483148, 1.531567,
x_unit, 5.490096, 1.531567,
x_unit, 5.497020, 1.532373,
x_unit, 5.504149, 1.537207,
x_unit, 5.511100, 1.532373,
x_unit, 5.518040, 1.535596,
x_unit, 5.525074, 1.537207,
x_unit, 5.532146, 1.532373,
x_unit, 5.539099, 1.531567,
x_unit, 5.546981, 1.531567,
x_unit, 5.554096, 1.535596,
x_unit, 5.561145, 1.535596,
x_unit, 5.568096, 1.531567,
x_unit, 5.575150, 1.533179,
x_unit, 5.582100, 1.532373,
x_unit, 5.589018, 1.532373,
x_unit, 5.596003, 1.529150,
x_unit, 5.603026, 1.537207,
x_unit, 5.609974, 1.533179,
x_unit, 5.616955, 1.533984,
x_unit, 5.623956, 1.536401,
x_unit, 5.631108, 1.533179,
x_unit, 5.638077, 1.536401,
x_unit, 5.645788, 1.535596,
x_unit, 5.652976, 1.533179,
x_unit, 5.660200, 1.537207,
x_unit, 5.667302, 1.533984,
x_unit, 5.674329, 1.529956,
x_unit, 5.681529, 1.533179,
x_unit, 5.688605, 1.532373,
x_unit, 5.695691, 1.533179,
x_unit, 5.702874, 1.535596,
x_unit, 5.709967, 1.537207,
x_unit, 5.717053, 1.531567,
x_unit, 5.724146, 1.533984,
x_unit, 5.731359, 1.533179,
x_unit, 5.738443, 1.537207,
x_unit, 5.746174, 1.533179,
x_unit, 5.753408, 1.535596,
x_unit, 5.760632, 1.533984,
x_unit, 5.767702, 1.531567,
x_unit, 5.774861, 1.533179,
x_unit, 5.781925, 1.528345,
x_unit, 5.788091, 1.525928,
x_unit, 5.795123, 1.528345,
x_unit, 5.802208, 1.524316,
x_unit, 5.809214, 1.529150,
x_unit, 5.816246, 1.525928,
x_unit, 5.823308, 1.521094,
x_unit, 5.830592, 1.529150,
