preserving fault buffer
cmd: Cx72000
 Number of samples           0 ->          0,      uintl (  Cx)
 Number of samples           0 ->      72000,      uintl (  Cx)
unit_shunt, time, vovcn, vovcnkf,
shunt_unit, 1.555633, 0.021753, 0.008666,
shunt_unit, 1.571549, 0.009668, 0.008668,
shunt_unit, 1.587885, 0.015308, 0.008686,
shunt_unit, 1.604052, 0.017725, 0.008711,
shunt_unit, 1.620064, 0.011279, 0.008717,
shunt_unit, 1.636348, 0.036255, 0.008796,
shunt_unit, 1.652390, -0.003223, 0.008760,
shunt_unit, 1.668712, -0.000806, 0.008730,
shunt_unit, 1.685234, 0.030615, 0.008793,
shunt_unit, 1.701425, 0.008057, 0.008789,
shunt_unit, 1.717477, 0.011279, 0.008795,
shunt_unit, 1.733830, -0.004834, 0.008754,
shunt_unit, 1.750210, 0.005640, 0.008744,
shunt_unit, 1.766121, -0.014502, 0.008675,
shunt_unit, 1.781897, 0.014502, 0.008690,
shunt_unit, 1.798019, -0.018530, 0.008610,
shunt_unit, 1.814400, 0.012085, 0.008619,
shunt_unit, 1.830658, 0.016113, 0.008639,
shunt_unit, 1.846649, 0.027393, 0.008691,
shunt_unit, 1.862701, 0.017725, 0.008716,
shunt_unit, 1.878996, 0.017725, 0.008740,
shunt_unit, 1.895005, 0.008862, 0.008739,
shunt_unit, 1.911122, 0.021753, 0.008775,
shunt_unit, 1.927152, 0.001611, 0.008753,
shunt_unit, 1.943161, 0.016919, 0.008775,
shunt_unit, 1.959120, 0.019336, 0.008804,
shunt_unit, 1.975340, -0.021753, 0.008715,
shunt_unit, 1.991501, 0.020142, 0.008746,
shunt_unit, 2.007435, 0.004028, 0.008732,
shunt_unit, 2.023335, 0.024976, 0.008776,
shunt_unit, 2.040414, -0.020142, 0.008693,
shunt_unit, 2.056755, -0.011279, 0.008635,
shunt_unit, 2.073327, 0.008057, 0.008632,
shunt_unit, 2.089516, 0.005640, 0.008622,
shunt_unit, 2.105706, 0.044312, 0.008721,
shunt_unit, 2.121545, -0.004028, 0.008684,
shunt_unit, 2.138043, 0.009668, 0.008685,
shunt_unit, 2.153899, 0.004028, 0.008670,
shunt_unit, 2.169882, 0.028198, 0.008724,
shunt_unit, 2.186070, 0.008057, 0.008720,
shunt_unit, 2.202146, -0.006445, 0.008677,
shunt_unit, 2.218430, -0.003223, 0.008642,
shunt_unit, 2.235041, 0.008862, 0.008641,
shunt_unit, 2.251007, 0.014502, 0.008656,
shunt_unit, 2.266985, 0.000000, 0.008630,
shunt_unit, 2.283060, 0.008862, 0.008630,
shunt_unit, 2.299163, 0.029810, 0.008687,
shunt_unit, 2.315104, 0.028198, 0.008739,
shunt_unit, 2.331185, 0.010474, 0.008743,
shunt_unit, 2.347049, 0.013696, 0.008755,
shunt_unit, 2.363025, -0.008057, 0.008707,
shunt_unit, 2.379485, 0.030615, 0.008766,
shunt_unit, 2.395520, 0.033838, 0.008834,
shunt_unit, 2.411538, 0.020947, 0.008866,
shunt_unit, 2.427490, 0.008862, 0.008865,
shunt_unit, 2.443475, 0.013696, 0.008877,
shunt_unit, 2.459529, 0.012085, 0.008884,
shunt_unit, 2.475765, 0.008862, 0.008883,
shunt_unit, 2.491764, -0.004834, 0.008844,
shunt_unit, 2.508159, 0.026587, 0.008891,
shunt_unit, 2.524154, -0.013696, 0.008828,
shunt_unit, 2.540521, 0.008862, 0.008827,
shunt_unit, 2.556525, 0.019336, 0.008854,
shunt_unit, 2.572612, -0.020142, 0.008774,
shunt_unit, 2.589177, 0.012085, 0.008782,
shunt_unit, 2.605251, 0.015308, 0.008798,
shunt_unit, 2.621165, -0.000806, 0.008771,
shunt_unit, 2.637712, 0.008862, 0.008770,
shunt_unit, 2.653775, 0.008862, 0.008769,
shunt_unit, 2.669754, 0.035449, 0.008839,
shunt_unit, 2.686007, 0.035449, 0.008909,
shunt_unit, 2.702060, 0.007251, 0.008904,
shunt_unit, 2.718001, 0.007251, 0.008898,
shunt_unit, 2.734039, 0.013696, 0.008910,
shunt_unit, 2.750056, 0.015308, 0.008926,
shunt_unit, 2.766046, 0.017725, 0.008948,
shunt_unit, 2.782355, 0.024170, 0.008987,
shunt_unit, 2.798356, -0.004028, 0.008951,
shunt_unit, 2.814645, 0.032227, 0.009012,
shunt_unit, 2.830774, 0.004834, 0.009000,
shunt_unit, 2.846709, 0.000000, 0.008975,
shunt_unit, 2.862753, 0.001611, 0.008954,
shunt_unit, 2.879009, 0.027393, 0.009002,
shunt_unit, 2.895025, 0.002417, 0.008983,
shunt_unit, 2.911046, 0.020142, 0.009011,
shunt_unit, 2.927003, 0.019336, 0.009037,
shunt_unit, 2.942998, 0.024976, 0.009078,
shunt_unit, 2.958890, 0.015308, 0.009094,
shunt_unit, 2.975034, 0.004834, 0.009081,
shunt_unit, 2.990824, 0.022559, 0.009116,
shunt_unit, 3.006703, 0.010474, 0.009118,
shunt_unit, 3.022379, -0.004834, 0.009081,
shunt_unit, 3.039004, -0.006445, 0.009039,
shunt_unit, 3.055343, 0.000000, 0.009014,
shunt_unit, 3.071353, 0.033032, 0.009076,
shunt_unit, 3.087758, 0.015308, 0.009091,
shunt_unit, 3.103761, -0.013696, 0.009030,
shunt_unit, 3.119990, 0.008057, 0.009027,
shunt_unit, 3.136119, 0.008057, 0.009023,
shunt_unit, 3.152188, -0.004834, 0.008986,
shunt_unit, 3.168547, 0.012891, 0.008995,
shunt_unit, 3.184806, 0.011279, 0.008999,
shunt_unit, 3.200779, -0.008057, 0.008954,
shunt_unit, 3.217033, 0.016113, 0.008972,
shunt_unit, 3.233237, 0.003223, 0.008956,
shunt_unit, 3.249339, 0.011279, 0.008960,
shunt_unit, 3.265358, -0.012891, 0.008903,
shunt_unit, 3.281999, 0.045117, 0.008995,
shunt_unit, 3.297982, -0.002417, 0.008964,
shunt_unit, 3.314165, 0.024976, 0.009004,
shunt_unit, 3.330418, 0.036255, 0.009073,
shunt_unit, 3.346415, 0.004834, 0.009061,
shunt_unit, 3.362480, 0.000806, 0.009039,
shunt_unit, 3.378731, 0.013696, 0.009050,
shunt_unit, 3.394656, 0.041895, 0.009132,
shunt_unit, 3.410643, 0.016113, 0.009149,
shunt_unit, 3.426657, 0.016113, 0.009166,
shunt_unit, 3.442762, 0.016113, 0.009182,
shunt_unit, 3.458840, 0.004834, 0.009170,
shunt_unit, 3.475037, 0.004834, 0.009158,
shunt_unit, 3.491005, 0.024976, 0.009197,
shunt_unit, 3.506979, 0.032227, 0.009255,
shunt_unit, 3.522897, -0.013696, 0.009196,
shunt_unit, 3.539406, 0.020947, 0.009224,
shunt_unit, 3.555453, 0.004028, 0.009210,
shunt_unit, 3.571451, -0.001611, 0.009182,
shunt_unit, 3.588058, 0.016113, 0.009198,
shunt_unit, 3.604076, 0.039478, 0.009274,
shunt_unit, 3.619897, -0.019336, 0.009201,
shunt_unit, 3.636514, 0.022559, 0.009233,
shunt_unit, 3.652642, 0.008057, 0.009229,
shunt_unit, 3.668644, 0.011279, 0.009234,
shunt_unit, 3.684761, 0.010474, 0.009236,
shunt_unit, 3.700751, -0.005640, 0.009198,
shunt_unit, 3.716888, -0.004028, 0.009164,
shunt_unit, 3.733479, -0.001611, 0.009136,
shunt_unit, 3.750000, 0.014502, 0.009148,
shunt_unit, 3.765994, 0.013696, 0.009158,
shunt_unit, 3.782111, -0.015308, 0.009096,
shunt_unit, 3.798495, -0.024976, 0.009011,
shunt_unit, 3.814702, 0.025781, 0.009051,
shunt_unit, 3.831011, 0.022559, 0.009084,
shunt_unit, 3.847009, 0.021753, 0.009114,
shunt_unit, 3.862996, 0.022559, 0.009146,
shunt_unit, 3.879111, 0.024976, 0.009184,
shunt_unit, 3.895037, 0.011279, 0.009188,
shunt_unit, 3.911003, -0.004028, 0.009155,
shunt_unit, 3.927392, 0.024170, 0.009191,
shunt_unit, 3.943450, 0.020142, 0.009217,
shunt_unit, 3.959471, 0.017725, 0.009237,
shunt_unit, 3.975492, -0.001611, 0.009209,
shunt_unit, 3.991553, -0.016113, 0.009146,
shunt_unit, 4.007727, 0.004028, 0.009133,
shunt_unit, 4.023658, 0.027393, 0.009176,
shunt_unit, 4.040855, 0.000806, 0.009155,
shunt_unit, 4.057068, 0.008057, 0.009151,
shunt_unit, 4.073165, -0.002417, 0.009122,
shunt_unit, 4.089877, 0.012085, 0.009128,
shunt_unit, 4.105874, 0.014502, 0.009140,
shunt_unit, 4.121892, 0.041089, 0.009217,
shunt_unit, 4.138143, -0.008862, 0.009172,
shunt_unit, 4.154724, 0.014502, 0.009184,
shunt_unit, 4.170720, 0.029809, 0.009233,
shunt_unit, 4.187004, 0.027393, 0.009276,
shunt_unit, 4.203009, 0.008862, 0.009274,
shunt_unit, 4.219012, 0.015308, 0.009288,
shunt_unit, 4.235251, 0.004834, 0.009276,
shunt_unit, 4.251490, 0.000000, 0.009253,
shunt_unit, 4.267483, 0.007251, 0.009247,
shunt_unit, 4.283760, -0.004834, 0.009212,
shunt_unit, 4.300091, -0.001611, 0.009185,
shunt_unit, 4.316419, 0.036255, 0.009249,
shunt_unit, 4.332774, -0.004834, 0.009214,
shunt_unit, 4.349349, -0.018530, 0.009147,
shunt_unit, 4.365715, -0.004834, 0.009112,
shunt_unit, 4.382343, 0.007251, 0.009107,
shunt_unit, 4.398328, -0.005640, 0.009070,
shunt_unit, 4.414659, 0.025781, 0.009109,
shunt_unit, 4.431012, 0.012891, 0.009117,
shunt_unit, 4.447074, -0.011279, 0.009068,
shunt_unit, 4.463485, 0.012085, 0.009074,
shunt_unit, 4.479689, 0.016113, 0.009089,
shunt_unit, 4.495633, 0.022559, 0.009121,
shunt_unit, 4.511713, 0.001611, 0.009102,
shunt_unit, 4.527839, 0.017725, 0.009121,
shunt_unit, 4.544010, 0.024976, 0.009158,
shunt_unit, 4.560066, 0.015308, 0.009171,
shunt_unit, 4.576350, 0.008057, 0.009168,
shunt_unit, 4.592226, 0.020142, 0.009193,
shunt_unit, 4.608229, 0.015308, 0.009206,
shunt_unit, 4.624342, 0.009668, 0.009207,
shunt_unit, 4.640568, 0.033838, 0.009264,
shunt_unit, 4.656724, 0.020142, 0.009289,
shunt_unit, 4.672818, 0.027393, 0.009330,
shunt_unit, 4.688798, 0.010474, 0.009332,
shunt_unit, 4.704782, 0.029809, 0.009380,
shunt_unit, 4.720776, -0.008057, 0.009338,
shunt_unit, 4.737440, 0.011279, 0.009341,
shunt_unit, 4.753670, 0.007251, 0.009336,
shunt_unit, 4.769660, 0.007251, 0.009330,
shunt_unit, 4.785809, 0.012891, 0.009337,
shunt_unit, 4.801849, 0.007251, 0.009332,
shunt_unit, 4.817834, 0.020142, 0.009356,
shunt_unit, 4.834204, 0.010474, 0.009358,
shunt_unit, 4.850362, 0.018530, 0.009379,
shunt_unit, 4.866345, -0.008862, 0.009335,
shunt_unit, 4.882810, -0.007251, 0.009296,
shunt_unit, 4.899238, 0.043506, 0.009375,
shunt_unit, 4.915231, 0.045923, 0.009459,
shunt_unit, 4.931497, 0.025781, 0.009496,
shunt_unit, 4.947413, -0.014502, 0.009440,
shunt_unit, 4.963667, -0.018530, 0.009374,
shunt_unit, 4.980066, -0.011279, 0.009325,
shunt_unit, 4.996150, 0.015308, 0.009338,
shunt_unit, 5.012053, 0.041089, 0.009411,
shunt_unit, 5.027917, 0.020142, 0.009435,
shunt_unit, 5.044143, 0.014502, 0.009446,
shunt_unit, 5.060238, 0.015308, 0.009459,
shunt_unit, 5.076704, 0.010474, 0.009460,
shunt_unit, 5.092649, 0.019336, 0.009482,
shunt_unit, 5.108706, 0.015308, 0.009495,
shunt_unit, 5.124790, 0.023364, 0.009526,
shunt_unit, 5.141016, 0.013696, 0.009535,
shunt_unit, 5.157122, 0.024976, 0.009570,
shunt_unit, 5.173157, 0.019336, 0.009592,
shunt_unit, 5.189196, 0.031421, 0.009641,
shunt_unit, 5.205351, 0.004028, 0.009628,
shunt_unit, 5.221363, -0.016113, 0.009568,
shunt_unit, 5.238076, 0.008862, 0.009566,
shunt_unit, 5.254235, 0.012891, 0.009573,
shunt_unit, 5.270196, 0.012891, 0.009580,
shunt_unit, 5.286348, 0.033838, 0.009634,
shunt_unit, 5.302488, 0.016919, 0.009650,
shunt_unit, 5.318492, 0.004028, 0.009637,
shunt_unit, 5.334833, 0.013696, 0.009646,
shunt_unit, 5.350998, 0.012891, 0.009652,
shunt_unit, 5.366990, 0.008057, 0.009648,
shunt_unit, 5.383057, -0.001611, 0.009622,
shunt_unit, 5.399539, 0.033838, 0.009676,
shunt_unit, 5.415555, 0.005640, 0.009667,
shunt_unit, 5.431838, 0.024976, 0.009701,
shunt_unit, 5.447950, 0.001611, 0.009682,
shunt_unit, 5.463878, 0.021753, 0.009709,
shunt_unit, 5.479999, 0.023364, 0.009739,
shunt_unit, 5.496014, 0.011279, 0.009742,
shunt_unit, 5.512138, 0.028198, 0.009783,
shunt_unit, 5.528244, 0.000000, 0.009760,
shunt_unit, 5.544356, 0.023364, 0.009791,
shunt_unit, 5.560396, 0.010474, 0.009792,
shunt_unit, 5.576710, 0.014502, 0.009802,
shunt_unit, 5.592724, 0.016919, 0.009817,
shunt_unit, 5.608836, 0.003223, 0.009802,
shunt_unit, 5.625014, 0.000000, 0.009779,
shunt_unit, 5.641153, 0.016113, 0.009793,
shunt_unit, 5.657206, 0.011279, 0.009796,
shunt_unit, 5.673177, 0.018530, 0.009815,
shunt_unit, 5.689241, -0.004834, 0.009782,
shunt_unit, 5.705742, 0.008862, 0.009779,
shunt_unit, 5.721790, -0.009668, 0.009735,
shunt_unit, 5.738487, 0.001611, 0.009717,
shunt_unit, 5.754650, 0.015308, 0.009729,
shunt_unit, 5.770521, 0.027393, 0.009767,
shunt_unit, 5.786725, 0.020947, 0.009792,
shunt_unit, 5.802870, -0.007251, 0.009753,
shunt_unit, 5.819253, 0.014502, 0.009763,
shunt_unit, 5.835661, 0.001611, 0.009745,
shunt_unit, 5.851810, -0.002417, 0.009717,
shunt_unit, 5.868072, 0.020142, 0.009740,
shunt_unit, 5.884241, -0.005640, 0.009705,
shunt_unit, 5.900774, 0.007251, 0.009699,
shunt_unit, 5.916836, 0.000806, 0.009679,
shunt_unit, 5.933106, 0.017725, 0.009696,
shunt_unit, 5.949059, 0.028198, 0.009737,
shunt_unit, 5.964821, -0.010474, 0.009692,
shunt_unit, 5.981182, 0.020142, 0.009714,
shunt_unit, 5.997013, 0.019336, 0.009735,
shunt_unit, 6.012871, 0.019336, 0.009755,
shunt_unit, 6.030010, -0.004834, 0.009723,
shunt_unit, 6.046408, 0.022559, 0.009750,
shunt_unit, 6.062390, -0.010474, 0.009705,
shunt_unit, 6.079202, 0.024170, 0.009737,
shunt_unit, 6.095180, 0.000806, 0.009717,
shunt_unit, 6.111365, 0.027393, 0.009755,
shunt_unit, 6.127523, 0.035449, 0.009811,
shunt_unit, 6.143711, 0.019336, 0.009831,
shunt_unit, 6.159659, -0.002417, 0.009804,
shunt_unit, 6.176243, 0.003223, 0.009789,
shunt_unit, 6.192226, 0.008862, 0.009786,
shunt_unit, 6.208264, 0.022559, 0.009814,
shunt_unit, 6.224387, -0.012891, 0.009764,
shunt_unit, 6.241016, 0.022559, 0.009791,
shunt_unit, 6.257059, 0.001611, 0.009773,
shunt_unit, 6.273113, -0.016919, 0.009714,
shunt_unit, 6.289662, -0.010474, 0.009670,
shunt_unit, 6.306145, 0.003223, 0.009655,
shunt_unit, 6.322185, 0.003223, 0.009641,
shunt_unit, 6.338353, -0.005640, 0.009607,
shunt_unit, 6.354688, 0.008057, 0.009603,
shunt_unit, 6.370658, -0.008862, 0.009562,
shunt_unit, 6.387178, 0.020947, 0.009586,
shunt_unit, 6.403258, 0.008057, 0.009582,
shunt_unit, 6.419359, 0.009668, 0.009582,
shunt_unit, 6.435659, 0.002417, 0.009566,
shunt_unit, 6.451712, 0.005640, 0.009557,
shunt_unit, 6.467661, 0.016919, 0.009572,
shunt_unit, 6.483828, 0.007251, 0.009566,
shunt_unit, 6.500014, 0.017725, 0.009583,
shunt_unit, 6.516023, -0.002417, 0.009557,
shunt_unit, 6.532666, 0.018530, 0.009576,
shunt_unit, 6.548689, 0.012891, 0.009582,
shunt_unit, 6.564581, 0.011279, 0.009585,
shunt_unit, 6.580895, 0.033032, 0.009635,
shunt_unit, 6.596920, 0.012891, 0.009641,
shunt_unit, 6.612897, 0.024170, 0.009672,
shunt_unit, 6.629123, 0.025781, 0.009706,
shunt_unit, 6.645104, 0.020142, 0.009728,
shunt_unit, 6.661066, 0.011279, 0.009731,
shunt_unit, 6.677356, 0.018530, 0.009749,
shunt_unit, 6.693405, 0.012085, 0.009753,
shunt_unit, 6.709540, 0.034644, 0.009806,
shunt_unit, 6.725711, 0.021753, 0.009831,
shunt_unit, 6.741803, 0.015308, 0.009843,
shunt_unit, 6.757820, 0.016919, 0.009857,
shunt_unit, 6.774128, 0.003223, 0.009843,
shunt_unit, 6.790137, 0.001611, 0.009825,
shunt_unit, 6.806185, 0.028198, 0.009863,
shunt_unit, 6.822196, 0.002417, 0.009847,
shunt_unit, 6.838338, -0.013696, 0.009797,
shunt_unit, 6.854701, 0.010474, 0.009798,
shunt_unit, 6.870733, 0.022559, 0.009824,
shunt_unit, 6.887016, -0.012085, 0.009777,
shunt_unit, 6.903543, -0.002417, 0.009751,
shunt_unit, 6.919889, -0.020142, 0.009687,
shunt_unit, 6.936494, -0.016919, 0.009630,
shunt_unit, 6.952802, 0.020142, 0.009652,
shunt_unit, 6.968695, 0.003223, 0.009638,
shunt_unit, 6.984704, 0.007251, 0.009632,
shunt_unit, 7.000758, -0.003223, 0.009604,
shunt_unit, 7.017004, 0.008862, 0.009602,
shunt_unit, 7.033222, 0.001611, 0.009585,
shunt_unit, 7.049187, -0.006445, 0.009550,
shunt_unit, 7.065549, -0.001611, 0.009526,
shunt_unit, 7.082384, -0.004834, 0.009495,
shunt_unit, 7.098887, 0.003223, 0.009482,
shunt_unit, 7.114887, -0.019336, 0.009420,
shunt_unit, 7.131477, 0.000000, 0.009400,
shunt_unit, 7.147400, 0.012891, 0.009406,
shunt_unit, 7.163420, -0.004834, 0.009376,
shunt_unit, 7.180019, -0.025781, 0.009301,
shunt_unit, 7.196420, 0.029004, 0.009342,
shunt_unit, 7.212539, 0.041895, 0.009409,
shunt_unit, 7.228762, 0.020142, 0.009431,
shunt_unit, 7.244742, 0.020947, 0.009454,
shunt_unit, 7.260783, 0.006445, 0.009447,
shunt_unit, 7.277006, 0.014502, 0.009457,
shunt_unit, 7.293074, 0.008057, 0.009453,
shunt_unit, 7.309183, 0.024170, 0.009484,
shunt_unit, 7.325254, 0.008862, 0.009482,
shunt_unit, 7.341411, -0.006445, 0.009448,
shunt_unit, 7.357893, 0.017725, 0.009464,
shunt_unit, 7.374121, 0.014502, 0.009474,
shunt_unit, 7.390198, -0.008057, 0.009437,
shunt_unit, 7.406708, 0.026587, 0.009472,
shunt_unit, 7.422788, 0.024170, 0.009502,
shunt_unit, 7.438916, 0.007251, 0.009496,
shunt_unit, 7.455024, 0.008862, 0.009494,
shunt_unit, 7.471011, 0.032227, 0.009541,
shunt_unit, 7.487238, 0.002417, 0.009526,
shunt_unit, 7.503348, 0.020947, 0.009549,
shunt_unit, 7.519270, 0.004028, 0.009537,
shunt_unit, 7.535475, -0.000806, 0.009515,
shunt_unit, 7.551881, 0.002417, 0.009499,
shunt_unit, 7.567891, 0.004028, 0.009487,
shunt_unit, 7.584217, -0.004028, 0.009459,
shunt_unit, 7.600721, 0.001611, 0.009442,
shunt_unit, 7.616705, -0.014502, 0.009392,
shunt_unit, 7.633238, 0.017725, 0.009408,
shunt_unit, 7.649241, 0.008057, 0.009405,
shunt_unit, 7.665240, -0.006445, 0.009371,
shunt_unit, 7.681854, 0.000000, 0.009351,
shunt_unit, 7.697960, 0.029810, 0.009393,
shunt_unit, 7.713883, 0.020142, 0.009414,
shunt_unit, 7.730080, -0.003223, 0.009387,
shunt_unit, 7.746422, 0.053174, 0.009476,
shunt_unit, 7.762549, 0.009668, 0.009476,
shunt_unit, 7.778791, 0.012891, 0.009483,
shunt_unit, 7.794838, 0.014502, 0.009492,
shunt_unit, 7.811010, 0.016113, 0.009505,
shunt_unit, 7.827013, 0.007251, 0.009500,
shunt_unit, 7.843237, -0.000806, 0.009478,
shunt_unit, 7.859724, 0.002417, 0.009463,
shunt_unit, 7.876026, 0.014502, 0.009473,
shunt_unit, 7.892080, 0.032227, 0.009518,
shunt_unit, 7.908168, 0.027393, 0.009554,
shunt_unit, 7.924226, 0.041089, 0.009618,
shunt_unit, 7.940260, 0.008057, 0.009614,
shunt_unit, 7.956364, 0.013696, 0.009622,
shunt_unit, 7.972246, -0.000806, 0.009600,
shunt_unit, 7.988663, 0.005640, 0.009592,
shunt_unit, 8.004561, 0.042700, 0.009659,
shunt_unit, 8.020253, 0.010474, 0.009660,
shunt_unit, 8.037517, 0.014502, 0.009669,
shunt_unit, 8.053668, 0.014502, 0.009678,
shunt_unit, 8.069795, -0.004028, 0.009650,
shunt_unit, 8.086738, 0.009668, 0.009649,
shunt_unit, 8.102880, 0.014502, 0.009659,
shunt_unit, 8.118821, 0.012085, 0.009663,
shunt_unit, 8.135081, 0.003223, 0.009650,
shunt_unit, 8.151139, 0.010474, 0.009651,
shunt_unit, 8.167162, 0.002417, 0.009636,
shunt_unit, 8.183431, 0.008057, 0.009632,
shunt_unit, 8.199670, 0.000000, 0.009612,
shunt_unit, 8.215559, 0.008057, 0.009608,
shunt_unit, 8.231845, 0.008057, 0.009604,
shunt_unit, 8.247968, 0.002417, 0.009589,
shunt_unit, 8.264006, 0.017725, 0.009605,
shunt_unit, 8.280192, 0.008862, 0.009603,
shunt_unit, 8.296181, 0.020947, 0.009626,
shunt_unit, 8.312162, 0.023364, 0.009653,
shunt_unit, 8.328224, 0.016113, 0.009665,
shunt_unit, 8.344376, -0.014502, 0.009616,
shunt_unit, 8.360799, 0.020142, 0.009637,
shunt_unit, 8.377075, 0.014502, 0.009646,
shunt_unit, 8.393143, -0.000806, 0.009624,
shunt_unit, 8.409572, 0.004028, 0.009613,
shunt_unit, 8.425573, 0.018530, 0.009630,
shunt_unit, 8.441736, 0.011279, 0.009633,
shunt_unit, 8.457881, 0.020947, 0.009655,
shunt_unit, 8.474160, 0.008057, 0.009651,
shunt_unit, 8.490193, 0.011279, 0.009654,
shunt_unit, 8.506267, 0.020947, 0.009676,
shunt_unit, 8.522172, 0.021753, 0.009700,
shunt_unit, 8.538372, 0.012891, 0.009706,
shunt_unit, 8.554429, 0.002417, 0.009691,
shunt_unit, 8.570498, 0.004834, 0.009680,
